trialJobId,optimizer,intermediate,learning_rate,epochs,regularization,layer_1,preweight,train_frac,activation,reward,batch_size,dropout,layer_2,test_frac
iSHnn,adam,"[0.5137844611528821,0.720036520973706]",0.012766299889623002,200,0.005927197213468345,118,47,0.7,relu,0.720036520973706,100,0.19084324263426958,98,0.15
foVcE,adam,"[0.5458646616541354,0.6811145858207471]",0.008818801933614347,200,0.009349406179556454,110,50,0.7,relu,0.6811145858207471,100,0.14839855757438553,75,0.15
eyVi5,adam,"[0.5929824561403508,0.7209557409439907]",0.005898603678865667,200,3.214020261434105e-05,98,46,0.7,relu,0.7209557409439907,100,0.130654646325296,109,0.15
dAcNN,adam,"[0.5513784461152882,0.7512330675979387]",0.0040369531828302494,200,0.001970959360945764,93,51,0.7,relu,0.7512330675979387,100,0.17663592944332426,89,0.15
EQ2pa,adam,"[0.556390977443609,0.7435132993727226]",0.0024813617383222042,200,0.004442868106644557,125,47,0.7,relu,0.7435132993727226,100,0.15654164322813735,103,0.15
J212x,adam,"[0.5558897243107769,0.7012665347259341]",0.0011378952377744025,200,0.008123739808054413,107,54,0.7,relu,0.7012665347259341,100,0.17271327331557987,93,0.15
P2cUd,adam,"[0.5468671679197995,0.7169671576844244]",0.001774198176344989,200,0.010748154142392557,121,49,0.7,relu,0.7169671576844244,100,0.14166979906712804,71,0.15
Y30HZ,adam,"[0.5764411027568923,0.7223347592218256]",0.007041511709958961,200,0.003631185235385067,102,52,0.7,relu,0.7223347592218256,100,0.19979566217928268,119,0.15
KSRpf,adam,"[0.6040100250626567,0.7392683550556909]",0.023614592646910588,200,3.860868732333874e-05,86,56,0.7,relu,0.7392683550556909,100,0.19132822430608584,84,0.15
Zg7J9,adam,"[0.574937343358396,0.6692594986712634]",0.0033580158197612717,200,0.0020699883545720102,127,44,0.7,relu,0.6692594986712634,100,0.160096399052175,101,0.15
QfoAx,adam,"[0.6230576441102758,0.725140362982668]",0.016330363433626666,200,0.005571791667497028,134,48,0.7,relu,0.725140362982668,100,0.18091072451472112,79,0.15
Jd29I,adam,"[0.5904761904761905,0.7281569024462019]",0.0048247891746775315,200,4.9961930846189894e-05,111,45,0.7,relu,0.7281569024462019,100,0.1209371571231766,110,0.15
ypVez,adam,"[0.5609022556390977,0.7560531135531136]",0.009796396660793601,200,0.009757714022641232,137,50,0.7,relu,0.7560531135531136,100,0.13552278156847425,88,0.15
OQ5kW,adam,"[0.5513784461152882,0.71735469332923]",0.002179877888784612,200,0.006103735308751692,105,53,0.7,relu,0.71735469332923,100,0.16645545325457656,113,0.15
OquT0,adam,"[0.5092731829573934,0.6765078812729797]",0.0015548916201133163,200,0.007657204757108133,118,42,0.7,relu,0.6765078812729797,100,0.20424547672103038,107,0.15
enNJr,adam,"[0.537844611528822,0.6212333152958152]",0.0009218619507229595,200,2.521622562760015e-05,141,47,0.7,relu,0.6212333152958152,50,0.11273892014161448,96,0.15
GlqlB,adam,"[0.5573934837092732,0.7162489237735948]",0.011197386719511294,200,0.0027792426708080596,130,51,0.7,relu,0.7162489237735948,100,0.18713911704517952,77,0.15
f9SdV,adam,"[0.5145363408521304,0.696853138691374]",0.0073362616880810185,200,0.011786654124826594,95,46,0.7,relu,0.696853138691374,10,0.1706017415171229,92,0.15
GAKXT,adam,"[0.5989974937343359,0.7553549859621199]",0.004358384842851156,200,0.00494619353467388,123,54,0.7,relu,0.7553549859621199,100,0.18223719858389525,84,0.15
VORoo,adam,"[0.5929824561403508,0.7125742002208273]",0.0030414110429659203,200,0.008399074710857102,110,43,0.7,relu,0.7125742002208273,100,0.1494941239449739,72,0.15
xxK4v,adam,"[0.581453634085213,0.7078386331765563]",0.00119706072100269,200,0.0024095544864881297,114,49,0.7,relu,0.7078386331765563,30,0.19681202138550194,104,0.15
lOaPf,adam,"[0.5411027568922305,0.6444076756576756]",0.014739322536981219,200,0.01079969851258665,127,57,0.7,relu,0.6444076756576756,10,0.2165746718441751,126,0.15
Oj2Me,adam,"[0.568421052631579,0.6846397437729331]",0.005435353594866002,200,0.003920061770336717,116,45,0.7,relu,0.6846397437729331,70,0.12937982048289245,100,0.15
ilLdI,adam,"[0.5844611528822055,0.7246070231858589]",0.002607761033947602,200,0.006511402065920971,100,48,0.7,relu,0.7246070231858589,100,0.20825737796955263,115,0.15
HIAXI,adam,"[0.5724310776942356,0.6390835216271475]",0.0007249679441529518,200,0.01289783638369581,121,55,0.7,relu,0.6390835216271475,100,0.14275688397762812,91,0.15
RXwDI,adam,"[0.5192982456140351,0.650240509834163]",0.021337366938230958,200,0.0017516830787700157,108,53,0.7,relu,0.650240509834163,100,0.15959336119390954,80,0.15
o7OeI,adam,"[0.5669172932330827,0.6986472234502296]",0.009384059121452262,200,0.00911747669739321,88,51,0.7,relu,0.6986472234502296,50,0.17800533693770784,135,0.15
Gey9E,adam,"[0.5784461152882205,0.7195902078550105]",0.0017111853114042603,200,0.004263955745232305,134,43,0.7,relu,0.7195902078550105,10,0.1893434722765271,106,0.15
jxQuv,adam,"[0.5393483709273182,0.7053453118651236]",0.004158646392103414,200,0.007227653174441443,92,52,0.7,tanh,0.7053453118651236,100,0.22571788752160413,120,0.15
EIwD4,adam,"[0.5984962406015037,0.6886285915080489]",0.007032582581325958,200,0.0023797710630465143,131,58,0.7,relu,0.6886285915080489,100,0.1508561771635421,98,0.15
aepJh,adam,"[0.5358395989974938,0.7192096533129844]",0.003359527899110905,200,0.010387270412428382,144,41,0.7,relu,0.7192096533129844,70,0.13686121639502372,87,0.15
z8V7E,adam,"[0.543859649122807,0.695206552815179]",0.0019922352606608585,200,7.100120737531593e-05,104,50,0.7,elu,0.695206552815179,100,0.19587912046594708,67,0.15
nFlMO,adam,"[0.5303258145363409,0.6865983018207282]",0.0009743526205465648,200,0.0050510869393838,98,46,0.7,relu,0.6865983018207282,30,0.11939679023840206,75,0.15
b9IJ1,adam,"[0.49323308270676697,0.6465429565778041]",0.038440071045629264,200,0.012708900862513639,79,48,0.7,tanh,0.6465429565778041,10,0.16860367218960545,131,0.15
THqFd,adam,"[0.5739348370927319,0.7163920589763046]",0.0013996189124529522,200,0.0019953666055822217,140,55,0.7,relu,0.7163920589763046,100,0.20923140137538654,112,0.15
Xwr7n,adam,"[0.4932330827067669,0.6351667530359848]",0.028461122412818077,200,0.00792572730816609,125,56,0.7,relu,0.6351667530359848,100,0.16246528391593545,124,0.15
ZclGT,adam,"[0.5523809523809524,0.7197662417239623]",0.012220776294836946,200,0.005025992315455546,118,45,0.7,elu,0.7197662417239623,100,0.17429029705086962,95,0.15
wzmR2,SGD,"[0.6551378446115289,0.6230128833347186]",0.016629706519268317,200,0.01544045580971205,104,53,0.7,relu,0.6230128833347186,50,0.1455584857123041,84,0.15
ACwJp,adam,"[0.5779448621553884,0.7349566448100953]",0.0025225653758182438,200,0.0060735710921123,136,42,0.7,tanh,0.7349566448100953,10,0.1830721254272264,102,0.15
PGltt,adam,"[0.4942355889724312,0.7304215008198965]",0.0006271487554762649,200,0.00024631975072392665,114,49,0.7,relu,0.7304215008198965,100,0.15190032962654507,116,0.15
WW7DD,adam,"[0.5614035087719298,0.6700211693872952]",0.005081423253792538,200,0.00979443782646755,122,38,0.7,relu,0.6700211693872952,100,0.10654450105460599,90,0.15
lJbuD,adam,"[0.5526315789473685,0.6680232196187145]",0.003592105399497115,200,0.00011834379457226164,109,47,0.7,elu,0.6680232196187145,70,0.19952521123311148,107,0.15
G8t4V,adam,"[0.49423558897243114,0.7267688640354175]",0.0011223271895403533,200,0.012176154197465367,82,44,0.7,relu,0.7267688640354175,100,0.36403044592821665,69,0.15
QtoFg,adam,"[0.5393483709273182,0.7214747710370488]",0.007981517845964872,200,0.0035647524787235613,96,40,0.7,relu,0.7214747710370488,30,0.12739897073955314,79,0.15
hAqbm,adam,"[0.7278195488721805,0.594236884419427]",2.702727194975485e-06,200,0.014106715580113956,131,52,0.7,tanh,0.594236884419427,10,0.2184693949667394,94,0.15
OTcNf,adam,"[0.524310776942356,0.6766621776915894]",0.0019127456327259608,200,0.007233083269060782,128,51,0.7,relu,0.6766621776915894,100,0.18846498156177216,111,0.15
V03yP,adam,"[0.5889724310776943,0.6870622890284436]",0.0058643278007155485,200,0.009105225258274386,101,49,0.7,relu,0.6870622890284436,100,0.16254581612526847,99,0.15
qi1Rs,SGD,"[0.7057644110275689,0.5605129717204022]",0.013190860283040158,200,3.184838011738604e-05,112,46,0.7,elu,0.5605129717204022,100,0.22791848273909165,119,0.15
HIgyw,adam,"[0.5889724310776943,0.6893484244405395]",0.0008363602671742195,200,0.0031468214334937836,87,54,0.7,relu,0.6893484244405395,10,0.20405843391053669,72,0.15
YytYm,adam,"[0.5177944862155389,0.7027400489976555]",0.0027965129857321783,200,0.00594161837845174,140,50,0.7,tanh,0.7027400489976555,50,0.17473820902894827,128,0.15
ddEr8,adam,"[0.5669172932330826,0.7666641354473119]",0.008190450237420687,200,0.0018008053804267191,146,44,0.7,relu,0.7666641354473119,100,0.15610759683522232,82,0.15
rNv0l,adam,"[0.5794486215538848,0.723720849464123]",0.02272352902806815,200,0.01765467275532482,141,40,0.7,relu,0.723720849464123,100,0.21195049609852068,88,0.15
rtY7G,adam,"[0.5604010025062657,0.6455979967744674]",0.01754212524615251,200,0.01124886217017952,146,39,0.7,relu,0.6455979967744674,100,0.18335612794105857,103,0.15
qZTv2,adam,"[0.5343358395989976,0.7153219474025081]",0.056549608304495666,200,0.014597812616687264,150,41,0.7,elu,0.7153219474025081,70,0.1928761574620981,96,0.15
QUoVp,adam,"[0.5,0.5954050953747358]",0.04779300664251974,200,0.04790486078694824,148,42,0.7,relu,0.5954050953747358,30,0.1742946538552834,84,0.15
IGoxu,adam,"[0.5934837092731831,0.7127859389283518]",0.010684222336880104,200,0.008652782284875597,144,44,0.7,tanh,0.7127859389283518,10,0.15881160321401436,108,0.15
cwZPE,adam,"[0.580952380952381,0.7010159140749064]",0.00710776648210249,200,0.0021637631493703095,145,43,0.7,relu,0.7010159140749064,100,0.20346374506155485,92,0.15
z8srZ,adam,"[0.4849624060150376,0.6568347985646739]",0.0978607933301366,200,0.011461576013397434,142,38,0.7,relu,0.6568347985646739,100,0.168617684099277,100,0.15
CVCDg,SGD,"[0.4431077694235589,0.480767349310678]",1.099120919941646e-06,200,0.004899970437994394,130,36,0.7,elu,0.480767349310678,100,0.2220911895665823,106,0.15
t36pR,adam,"[0.5,0.4757407783490617]",0.022099051670639417,200,0.05207257055650358,139,37,0.7,relu,0.4757407783490617,10,0.21249665532420184,81,0.15
l43zJ,adam,"[0.5796992481203007,0.7271410551630172]",0.03194557167954811,200,0.0018189115931742635,135,40,0.7,relu,0.7271410551630172,50,0.19517082433920738,116,0.15
zwt90,adam,"[0.5669172932330827,0.7037603057417299]",0.009119152835739868,200,0.00755822034893288,136,45,0.7,tanh,0.7037603057417299,100,0.23187677188086336,87,0.15
xlg52,adam,"[0.5358395989974938,0.7183742993654951]",0.013131348240063616,200,0.013204521071394214,148,43,0.7,relu,0.7183742993654951,100,0.1843077259878983,121,0.15
MOy7f,adam,"[0.556641604010025,0.7247746371275784]",0.01819382738748566,200,8.883691809376997e-05,152,45,0.7,relu,0.7247746371275784,100,0.15503134510303707,97,0.15
eTh8E,adam,"[0.562406015037594,0.7221203282961992]",0.004193358120266397,200,0.016078317891018722,136,41,0.7,elu,0.7221203282961992,30,0.2530810525358567,112,0.15
Epetr,adam,"[0.5598997493734336,0.6945134195586915]",0.07430282508663816,200,0.00646653278735373,125,39,0.7,relu,0.6945134195586915,70,0.1704342768058831,91,0.15
Psbeo,adam,"[0.6651629072681704,0.5843984059155332]",0.025521423688291456,200,0.00977150438608929,145,42,0.7,tanh,0.5843984059155332,10,0.30951063951371216,142,0.15
WvPh8,adam,"[0.6110275689223058,0.7165845580596237]",0.008561893299328457,200,0.0036936274241520396,132,44,0.7,relu,0.7165845580596237,100,0.23982087319228668,131,0.15
MGGkz,adam,"[0.5132832080200502,0.7065409753645048]",0.03929039887562407,200,0.004097451670050624,122,35,0.7,relu,0.7065409753645048,100,0.14475444362320006,102,0.15
c6zba,SGD,"[0.6030075187969925,0.4594371117358733]",0.001396146268805889,200,0.01864744919210715,126,47,0.7,elu,0.4594371117358733,100,0.19838669303394763,125,0.15
wImrE,adam,"[0.568922305764411,0.6917684990662932]",0.00362670632203354,200,0.0015884377448906032,139,46,0.7,relu,0.6917684990662932,50,0.18271259677262106,77,0.15
O2mac,adam,"[0.5167919799498748,0.6924679937069399]",0.00617953374990921,200,0.010145496446436668,129,43,0.7,relu,0.6924679937069399,10,0.16200155594962812,83,0.15
ASDm8,adam,"[0.4992481203007519,0.6191443647296976]",0.0005938969372766487,200,0.006812629530666919,133,38,0.7,tanh,0.6191443647296976,100,0.21690438948988608,94,0.15
VmlNa,adam,"[0.555889724310777,0.6809054905843487]",0.0025613715674366855,200,0.01352185605224062,151,48,0.7,relu,0.6809054905843487,100,0.19265928378612657,105,0.15
AiZnI,adam,"[0.5776942355889724,0.699813258636788]",0.012330283218444498,200,4.7763940163689125e-05,120,41,0.7,relu,0.699813258636788,70,0.20600957907369824,110,0.15
RoYg1,adam,"[0.5002506265664161,0.6859259080487363]",0.0020844219029821183,200,0.055526410848244764,139,44,0.7,elu,0.6859259080487363,100,0.28312419572687053,136,0.15
R6THf,adam,"[0.5573934837092731,0.7340510629410806]",0.004944855295107601,200,0.00831602247854458,132,33,0.7,relu,0.7340510629410806,30,0.17979124268704874,88,0.15
ZqYdh,adam,"[0.5488721804511278,0.7000503521246555]",0.000820412949097446,200,0.005171333068580057,148,47,0.7,tanh,0.7000503521246555,10,0.3988886858366879,115,0.15
NBRPd,SGD,"[0.5270676691729324,0.4883049617273407]",0.0015482211611469437,200,0.011823617629545634,118,45,0.7,relu,0.4883049617273407,100,0.13449080848549894,98,0.15
aaTtj,adam,"[0.587468671679198,0.7015312550959957]",0.028876101168974967,200,0.0030108199647899798,127,46,0.7,relu,0.7015312550959957,100,0.15264203812393784,80,0.15
nqAlP,adam,"[0.5162907268170426,0.6908668995224901]",0.0005327036421752151,200,9.49016162620866e-05,145,39,0.7,elu,0.6908668995224901,100,0.16630019876552726,119,0.15
ZHuqf,adam,"[0.5,0.4866398613654505]",0.008824099919980675,200,0.08123613110897074,137,42,0.7,relu,0.4866398613654505,10,0.22892430039079353,93,0.15
cck7W,adam,"[0.54937343358396,0.7091090058891917]",0.003036093327896162,200,0.01621790656423323,124,48,0.7,relu,0.7091090058891917,50,0.1759005349585503,103,0.15
VgWW4,adam,"[0.5117794486215539,0.7065556513110263]",0.0010928951333889594,200,0.006159530268767656,142,41,0.7,tanh,0.7065556513110263,100,0.24605174100746974,75,0.15
dlP0q,adam,"[0.580451127819549,0.6698918826686522]",0.015372506664536755,200,0.0018911166668013329,118,44,0.7,relu,0.6698918826686522,100,0.2073603710991342,84,0.15
HxlIr,adam,"[0.5413533834586466,0.6978992333414892]",0.0071470187915417625,200,0.00982527725772719,112,43,0.7,relu,0.6978992333414892,100,0.1875941141524787,123,0.15
L74aE,adam,"[0.5578947368421053,0.7075816993464052]",0.010786061624533527,200,0.003764462934139492,153,36,0.7,elu,0.7075816993464052,70,0.1581716733575134,90,0.15
wV4Q5,adam,"[0.5167919799498747,0.7333842395566489]",0.0043227482331331685,200,0.014219291323364611,132,47,0.7,relu,0.7333842395566489,30,0.3284887391847791,109,0.15
XiH6O,SGD,"[0.7077694235588973,0.6300562412243693]",0.002040840554581084,200,0.007101625114848421,123,40,0.7,tanh,0.6300562412243693,10,0.12690712435066703,148,0.15
WOoCp,adam,"[0.5263157894736843,0.7177419600387294]",0.018777738614397906,200,0.011688165943559611,127,49,0.7,relu,0.7177419600387294,100,0.14263497059651117,98,0.15
Atqr0,adam,"[0.5167919799498748,0.6812579592080439]",0.0014119564995809547,200,0.008559685590646501,136,45,0.7,relu,0.6812579592080439,100,0.2181101679207158,112,0.15
jLfTg,adam,"[0.5568922305764412,0.6214087072772588]",0.0035287872615068555,200,0.019219441258736047,156,50,0.7,elu,0.6214087072772588,100,0.19467486763352793,127,0.15
D4Y6I,adam,"[0.5373433583959899,0.6696217229300627]",0.0054724457782968725,200,0.0020038781946591887,116,37,0.7,relu,0.6696217229300627,10,0.17195817675141095,106,0.15
auyjP,adam,"[0.643609022556391,0.6557377520220452]",0.000764893054535908,200,0.06298991151374171,105,34,0.7,relu,0.6557377520220452,50,0.20136560359703737,139,0.15
vIGEH,adam,"[0.6451127819548873,0.6590889915924589]",0.06514324710583069,200,0.005044587249006114,121,46,0.7,tanh,0.6590889915924589,100,0.11742414787236952,86,0.15
tTD2g,adam,"[0.5759398496240602,0.6712558555579508]",0.044251332993490045,200,6.759096712536782e-05,142,48,0.7,relu,0.6712558555579508,100,0.26169007420186247,95,0.15
W5OdH,adam,"[0.6511278195488722,0.6217200314092547]",0.00039898763393030555,200,0.0975018731092866,129,42,0.7,relu,0.6217200314092547,70,0.2942683663760588,81,0.15
fNPvJ,adam,"[0.5268170426065163,0.7115302185757002]",0.0023241237059759175,200,0.020883090509456314,149,39,0.7,elu,0.7115302185757002,100,0.2252466858799758,101,0.15
gY9Hu,SGD,"[0.6300751879699249,0.5019022817460318]",0.000997587431725067,200,0.017226820299192473,108,43,0.7,relu,0.5019022817460318,10,0.1893378313165913,133,0.15
dGh5s,adam,"[0.5964912280701754,0.7151334537130907]",0.006519157950079189,200,0.003553506882786584,112,49,0.7,tanh,0.7151334537130907,30,0.15054880786351774,114,0.15
Zl5Kt,adam,"[0.5,0.6213643894704245]",0.01035036660354686,200,0.08908659164317853,92,47,0.7,relu,0.6213643894704245,100,0.21160662669960315,117,0.15
DrdNi,adam,"[0.5421052631578946,0.6112664357351404]",0.0030132581953497546,200,0.0843114089242966,132,45,0.7,relu,0.6112664357351404,100,0.23768725559733542,77,0.15
mWTCJ,adam,"[0.5834586466165413,0.6343179837038982]",0.032083476903662075,200,0.00974609921661064,145,44,0.7,elu,0.6343179837038982,100,0.17769376612451718,94,0.15
C1pXC,adam,"[0.5734335839598997,0.7060945432860645]",0.014181556960462104,200,0.013376617479602067,120,50,0.7,relu,0.7060945432860645,50,0.163563039713363,65,0.15
bEOvh,adam,"[0.5699248120300752,0.6977257126809058]",0.0017866884691478415,200,0.0060761308136577825,137,51,0.7,relu,0.6977257126809058,10,0.1380180492161936,89,0.15
iAw29,adam,"[0.5293233082706768,0.7313906326040363]",0.004482650026537303,200,0.015394904942058977,98,38,0.7,tanh,0.7313906326040363,100,0.3388810156405945,101,0.15
YbVAy,adam,"[0.5358395989974938,0.6794094114047893]",0.001271185194784525,200,0.0021331998387859197,115,41,0.7,relu,0.6794094114047893,100,0.1686370112775591,121,0.15
TOb8P,adam,"[0.5047619047619047,0.691585978150991]",0.0006223603299468132,200,0.00017314071174908698,124,48,0.7,relu,0.691585978150991,70,0.15830065044346553,70,0.15
ZEbNT,SGD,"[0.687218045112782,0.6206783211189698]",0.017743586023150206,200,0.008451609121703533,156,40,0.7,elu,0.6206783211189698,100,0.25465046232834965,106,0.15
GNIEk,adam,"[0.6190476190476192,0.6861707217333702]",0.007608920245923376,200,0.012231901355513202,107,46,0.7,relu,0.6861707217333702,30,0.2722144294437399,74,0.15
TisMZ,adam,"[0.6461152882205513,0.703327205882353]",0.023976066593716927,200,0.004545605320601096,139,43,0.7,tanh,0.703327205882353,10,0.18385491580634405,83,0.15
Rki4z,adam,"[0.5117794486215539,0.676006783786389]",0.002593811982545539,200,0.023254604384790607,128,47,0.7,relu,0.676006783786389,100,0.19823375631665127,129,0.15
OEcgJ,adam,"[0.6523809523809524,0.6209617180205417]",2.4971690876983225e-05,200,9.936006501913715e-05,113,52,0.7,relu,0.6209617180205417,100,0.12689825135192506,87,0.15
YY50N,adam,"[0.5298245614035089,0.6951217537821994]",0.005468452437067823,200,0.006639472403121972,102,36,0.7,elu,0.6951217537821994,100,0.1512514005400532,110,0.15
uJJrU,adam,"[0.5343358395989976,0.7173158235678966]",0.0016281009749038785,200,0.010774419681693343,149,49,0.7,relu,0.7173158235678966,50,0.21215500375136231,97,0.15
Q15Fh,adam,"[0.544360902255639,0.6680045348098753]",0.0037554375774607163,200,0.003410631964824193,134,42,0.7,relu,0.6680045348098753,10,0.14447103847810452,91,0.15
PjiBf,adam,"[0.5092731829573935,0.6881999440513781]",0.0003061019864244941,200,0.027140817035627957,142,45,0.7,tanh,0.6881999440513781,100,0.31829073471197333,78,0.15
g95Lj,adam,"[0.562406015037594,0.6109056956115779]",0.0004424823266473576,200,0.0018390473569117173,118,51,0.7,relu,0.6109056956115779,100,0.2482216570454598,104,0.15
D9zxE,SGD,"[0.675187969924812,0.6121976203291691]",0.012037910743860616,200,0.008425029209021844,90,44,0.7,relu,0.6121976203291691,100,0.18983884789413666,118,0.15
hJfHK,adam,"[0.5573934837092731,0.678473337750723]",0.0009761399869383612,200,0.005978518740363892,200,46,0.7,relu,0.678473337750723,70,0.3016106027752889,143,0.15
mFxVN,adam,"[0.5,0.6168897412366081]",0.00863043295322445,200,0.0687190273566896,123,50,0.7,elu,0.6168897412366081,30,0.17864174714264774,98,0.15
uZJIp,adam,"[0.506265664160401,0.701388888888889]",0.0029821719313635696,200,7.098095450936527e-05,76,38,0.7,tanh,0.701388888888889,10,0.23412014011289578,125,0.15
E5209,adam,"[0.5177944862155388,0.7191153604681044]",0.0022231982548556435,200,4.055548739712706e-05,196,34,0.7,relu,0.7191153604681044,100,0.13353291225094155,108,0.15
yZVQG,adam,"[0.5208020050125313,0.7239397933105229]",0.006126849235910533,200,0.015249103056723178,84,48,0.7,relu,0.7239397933105229,100,0.20364789546269235,91,0.15
VXtJd,adam,"[0.6080200501253132,0.5198727177938369]",6.695751389739536e-06,200,0.01138544394907752,94,53,0.7,elu,0.5198727177938369,100,0.22186760480557755,114,0.15
kKrg7,adam,"[0.7082706766917293,0.6243419050312433]",0.0006705558096191108,200,0.050422803310115026,152,52,0.7,relu,0.6243419050312433,50,0.16898027245172842,81,0.15
KYfY1,adam,"[0.493734335839599,0.6898239480909666]",0.004188150478820511,200,0.004511017003362862,108,42,0.7,relu,0.6898239480909666,10,0.10887338480751367,101,0.15
Rl1nP,adam,"[0.574937343358396,0.7345501385439466]",0.038547499047455094,200,0.01783361302390597,128,40,0.7,tanh,0.7345501385439466,100,0.16051521269607577,70,0.15
Fi9az,SGD,"[0.4786967418546366,0.47142333472978637]",0.0005417445075695361,200,0.007631150837726794,111,47,0.7,relu,0.47142333472978637,100,0.17593533220071028,87,0.15
DoTAd,adam,"[0.6380952380952382,0.5977176770512014]",0.001451545053806491,200,0.05931595655136862,132,49,0.7,relu,0.5977176770512014,100,0.19173069160287878,95,0.15
iQmdt,adam,"[0.5150375939849624,0.6401416453517746]",0.12336911538770046,200,0.0020765769801927222,120,39,0.7,elu,0.6401416453517746,70,0.14444999389968669,63,0.15
kOovP,adam,"[0.6403508771929826,0.7303948675139251]",0.010525115763961077,200,0.013265799632291705,101,45,0.7,relu,0.7303948675139251,30,0.11862020263133158,131,0.15
VAI31,adam,"[0.6671679197994986,0.5205186077363496]",1.5730907686690574e-05,200,7.17639606444059e-05,146,43,0.7,tanh,0.5205186077363496,100,0.38767721667600186,122,0.15
k6kjz,adam,"[0.5741854636591478,0.6636838325073618]",0.020762016290165542,200,0.009831351375834931,135,51,0.7,relu,0.6636838325073618,10,0.3553319418417468,135,0.15
l6vlc,adam,"[0.5774436090225563,0.7346101327483496]",0.015363705148940329,200,0.004878708257388493,158,37,0.7,relu,0.7346101327483496,100,0.2814010661462571,77,0.15
NNftj,adam,"[0.5418546365914787,0.7578281048489777]",0.0008204981139421564,200,5.5987324518759485e-05,191,41,0.7,elu,0.7578281048489777,100,0.15424894288641855,85,0.15
GBRga,adam,"[0.5373433583959899,0.6382547011545447]",0.0011770493316128206,200,0.021447961817873167,125,35,0.7,relu,0.6382547011545447,50,0.21499426911796712,112,0.15
RjKuF,adam,"[0.5674185463659148,0.716360095968126]",0.00543164098744955,200,0.0031130457074579673,138,48,0.7,relu,0.716360095968126,100,0.20499807011830973,67,0.15
UVcDD,SGD,"[0.7112781954887218,0.6109048500010547]",0.001881064222126633,200,0.008008108687866467,115,33,0.7,tanh,0.6109048500010547,10,0.23029888497287543,157,0.15
GrZVx,adam,"[0.5493734335839598,0.6685183239962652]",0.00909063393855058,200,0.010571530233554014,105,31,0.7,relu,0.6685183239962652,100,0.18570188072034602,102,0.15
FGINJ,adam,"[0.5453634085213033,0.7137920624416012]",0.02780564830208447,200,0.006081295571208673,97,46,0.7,relu,0.7137920624416012,100,0.19854788823454989,106,0.15
v6qKr,adam,"[0.5684210526315789,0.6724547132554946]",0.0033595332662243326,200,0.019544094104222816,161,44,0.7,elu,0.6724547132554946,70,0.138458052657346,93,0.15
OFIVc,adam,"[0.5483709273182957,0.6387601556125828]",0.05358651735614371,200,0.01561797588280439,142,52,0.7,relu,0.6387601556125828,30,0.16955982882563858,75,0.15
mrymI,adam,"[0.4478696741854636,0.5698454842663137]",0.19938975349324664,200,0.0922258749375876,129,50,0.7,tanh,0.5698454842663137,100,0.24389392439271332,138,0.15
ejHiw,adam,"[0.5598997493734336,0.7029830231687817]",0.0003336164388755163,200,0.0018810368699993365,117,47,0.7,relu,0.7029830231687817,10,0.18062769447685167,118,0.15
uWJvu,adam,"[0.5779448621553884,0.6971281215907521]",0.006720976039690871,200,0.01301957621537662,71,54,0.7,relu,0.6971281215907521,100,0.21970712669636483,82,0.15
H7iVn,adam,"[0.5593984962406016,0.5692490542892952]",1.0455736765663965e-05,200,0.004431336243857725,87,40,0.7,elu,0.5692490542892952,100,0.13117787272566894,110,0.15
iqkVj,adam,"[0.5824561403508772,0.7217492167716095]",0.002501437801749002,200,0.007857886336276744,81,45,0.7,relu,0.7217492167716095,50,0.098343304514084,89,0.15
vZ6XG,SGD,"[0.6766917293233082,0.5818187021208093]",0.013042991945646511,200,0.017142730341820837,153,42,0.7,relu,0.5818187021208093,100,0.16641309962541537,127,0.15
UE0XJ,adam,"[0.5619047619047619,0.7318168388306739]",0.0044094219649842645,200,0.0018398967270831898,107,49,0.7,tanh,0.7318168388306739,10,0.14878132009736772,98,0.15
W0xdp,adam,"[0.593483709273183,0.7312968129960318]",0.007690799183764217,200,0.0062634249367017995,123,53,0.7,relu,0.7312968129960318,100,0.15671356265683614,94,0.15
aezwB,adam,"[0.5373433583959899,0.6410372305653612]",0.00046435762278964065,200,1.3259983669941348e-05,147,46,0.7,relu,0.6410372305653612,100,0.26906688802782663,115,0.15
wIVbs,adam,"[0.599749373433584,0.6562802733306283]",6.24763241157932e-05,200,0.011249881618732239,131,51,0.7,elu,0.6562802733306283,70,0.19524585266843825,149,0.15
DzIVL,adam,"[0.5218045112781955,0.6938810879522954]",0.0011603496771123308,200,0.009453829076290153,99,43,0.7,relu,0.6938810879522954,100,0.18528189366842246,104,0.15
XCEJv,adam,"[0.5383458646616541,0.7033872705409708]",0.0016639765546777115,200,0.025196441547773063,125,56,0.7,tanh,0.7033872705409708,30,0.2067059510235442,123,0.15
TO0U0,adam,"[0.5132832080200502,0.6957615686621929]",0.00016804250496405156,200,2.3725448696587312e-05,111,48,0.7,relu,0.6957615686621929,10,0.2245995636237946,83,0.15
A2nGT,adam,"[0.5518796992481203,0.650539433047173]",0.0028636714955592897,200,0.003793340911254649,140,50,0.7,relu,0.650539433047173,100,0.12324018975979303,73,0.15
r3vnu,adam,"[0.5513784461152882,0.7427726926908066]",0.01743074622272773,200,0.013430115299075826,116,44,0.7,elu,0.7427726926908066,100,0.1766563548054879,99,0.15
tzkbp,SGD,"[0.562907268170426,0.5228618524633705]",0.0007822045787821151,200,0.0033555120290439657,121,55,0.7,relu,0.5228618524633705,50,0.25347712525008037,108,0.15
