intermediate,reward,epochs,dropout,layer_1,layer_2,regularization,activation,train_frac,test_frac,learning_rate,batch_size,preweight,optimizer,trialJobId
"[0.5197994987468672,0.7160518483709273]",0.7160518483709273,200,0.1365782640865394,61,59,0.019631832897449738,relu,0.7,0.15,0.004498141572494673,70,21,adam,IAany
"[0.5,0.5666151815164466]",0.5666151815164466,200,0.08280676556737958,54,100,0.02568413844589948,elu,0.7,0.15,0.02258932816233245,5,43,adam,AJ7GF
"[0.5684210526315789,0.5164189663722142]",0.5164189663722142,200,0.16632439033665317,29,39,0.011303026983848998,tanh,0.7,0.15,0.06838492032333203,5,62,adam,tcl14
"[0.5092731829573935,0.6976586125274139]",0.6976586125274139,200,0.1185887882228513,123,170,0.007225220296504146,relu,0.7,0.15,7.764598387259167e-05,5,45,adam,JrnkH
"[0.5238095238095238,0.6445885910453926]",0.6445885910453926,200,0.10519493744708905,39,34,0.001797294094424656,elu,0.7,0.15,0.0024441096559158536,70,31,adam,bHzjc
"[0.5789473684210527,0.6834008853099846]",0.6834008853099846,200,0.17768824929198343,108,160,3.8423552551057095e-05,tanh,0.7,0.15,0.03274062547928575,5,54,adam,BKdfX
"[0.5684210526315789,0.7150781274095153]",0.7150781274095153,200,0.14365709862908596,51,69,0.015203813424247859,elu,0.7,0.15,5.483991588713586e-05,30,35,adam,pN27n
"[0.5047619047619047,0.6746328834564128]",0.6746328834564128,200,0.11388549411427208,44,84,0.009302223049538861,relu,0.7,0.15,0.017482364305826833,5,40,SGD,GjOcC
"[0.5854636591478697,0.6531190051778288]",0.6531190051778288,200,0.09512326430804001,78,153,0.004600253168622798,elu,0.7,0.15,0.0005581981971767807,70,38,adam,rAKmC
"[0.5,0.5805576477523932]",0.5805576477523932,200,0.1242334251800762,98,104,0.023848832846681288,relu,0.7,0.15,0.04567742053739352,5,48,adam,hhSDV
"[0.47468671679198,0.6729054330065359]",0.6729054330065359,200,0.03337654364020247,65,10,0.020388916598817773,tanh,0.7,0.15,0.011794146790615002,50,32,adam,mpyDS
"[0.4771929824561404,0.7367112430823471]",0.7367112430823471,200,0.16138442716920837,56,76,0.011936978639690256,elu,0.7,0.15,0.00627605480540144,5,36,adam,uNx2u
"[0.5090225563909774,0.7440141053342411]",0.7440141053342411,200,0.18771004603754893,71,179,9.519574418136861e-05,relu,0.7,0.15,0.008521604334996323,100,52,adam,OKwR3
"[0.5393483709273182,0.689561157796452]",0.689561157796452,200,0.15158679229859442,83,96,0.014074740800447011,elu,0.7,0.15,0.0009404250938055705,5,42,adam,VzRVX
"[0.5583959899749373,0.7494063979452973]",0.7494063979452973,200,0.1374976800715409,113,199,0.01706441276367093,tanh,0.7,0.15,0.0035285913298709792,70,50,adam,pwErM
"[0.5418546365914787,0.6849346405228758]",0.6849346405228758,200,0.08217214909938754,59,163,0.008192249158015384,relu,0.7,0.15,0.0003753217880628882,5,46,adam,uOgE3
"[0.5160401002506265,0.5850120776055114]",0.5850120776055114,200,0.019743573909011807,90,187,1.843953467986926e-05,elu,0.7,0.15,0.11069201253639431,5,34,adam,TeYSF
"[0.48872180451127817,0.6871267358157838]",0.6871267358157838,200,0.1010282012626438,75,141,0.03026570304013783,tanh,0.7,0.15,0.00011410851835751338,5,44,adam,UNMa7
"[0.5007518796992482,0.6706812544180966]",0.6706812544180966,200,0.16818903441983898,33,106,0.006295474312489727,elu,0.7,0.15,0.00159222614994052,70,39,adam,iJDgz
"[0.5666666666666667,0.6456477993529082]",0.6456477993529082,200,0.0466046708080013,63,54,0.027544122968327096,relu,0.7,0.15,0.02852112935081926,5,41,SGD,Hq68X
"[0.5298245614035089,0.708425464445685]",0.708425464445685,200,0.18791576223019119,42,156,0.003916017921095014,elu,0.7,0.15,0.005907820155532153,5,24,adam,Sh5ET
"[0.49724310776942354,0.7028625863300786]",0.7028625863300786,200,0.17624467116094195,52,148,0.002636054717630891,elu,0.7,0.15,0.007065675897176064,30,27,adam,lHGrU
"[0.4776942355889725,0.7472685153683606]",0.7472685153683606,200,0.15999669857882245,48,153,0.005054744809105779,elu,0.7,0.15,0.0045659371705056425,5,22,adam,VTH09
"[0.47017543859649125,0.6775548552754435]",0.6775548552754435,200,0.12966163006001674,48,145,0.0024657535574075353,elu,0.7,0.15,0.010621632668323253,70,25,adam,M1U8D
"[0.47969924812030074,0.7285890814659197]",0.7285890814659197,200,0.19190057583220294,40,146,0.005363771910898889,elu,0.7,0.15,0.01338399397790898,50,22,adam,fsy3b
"[0.4736842105263158,0.7211308832743624]",0.7211308832743624,200,0.2001908434648208,52,159,0.007195830521168313,elu,0.7,0.15,0.006032716139455981,5,20,adam,nyZ3v
"[0.5799498746867168,0.6902186083610232]",0.6902186083610232,200,0.35095831237864933,48,165,0.00010162135743255814,elu,0.7,0.15,0.009119097306674701,100,20,adam,VWdNH
"[0.46566416040100245,0.7371086325059071]",0.7371086325059071,200,0.145753327234557,57,151,0.0035302307672664237,elu,0.7,0.15,0.015152882635683438,5,24,adam,gR4Ae
"[0.5889724310776941,0.7522173299572457]",0.7522173299572457,200,0.17933007784102506,45,143,0.009936493744711656,elu,0.7,0.15,0.003672999794331842,70,26,adam,v0dZI
"[0.4882205513784461,0.6876666496558138]",0.6876666496558138,200,0.11424768734624513,43,156,0.0019309352032728013,elu,0.7,0.15,0.008069438975691318,5,24,adam,QjMyK
"[0.5383458646616541,0.7094378523647974]",0.7094378523647974,200,0.19422509292399254,52,163,0.005828177222506172,elu,0.7,0.15,0.002546765629573914,5,23,adam,NNWEy
"[0.42255639097744363,0.7060983455882353]",0.7060983455882353,200,0.33729196170352604,35,161,0.0099498826950978,elu,0.7,0.15,0.011087566500298551,5,19,adam,SLypG
"[0.5233082706766918,0.7700310616670911]",0.7700310616670911,200,0.15219979043842954,56,149,0.0074622034652962336,elu,0.7,0.15,0.005197248068566044,70,25,adam,NBtzV
"[0.5072681704260652,0.7092973692973693]",0.7092973692973693,200,0.17121203893335887,61,168,0.004059833108154031,elu,0.7,0.15,0.01904152878692934,5,21,adam,j5iYr
"[0.5548872180451128,0.7120842872405373]",0.7120842872405373,200,0.12124166946125282,47,155,0.0017046425686820233,elu,0.7,0.15,0.0028482939720660847,5,26,adam,Pz6hS
"[0.5388471177944861,0.7151756059561382]",0.7151756059561382,200,0.10570325905573215,50,168,0.008694539738410804,elu,0.7,0.15,0.014529228429060922,30,17,adam,blw9c
"[0.48972431077694234,0.6868142363798874]",0.6868142363798874,200,0.09104399776411881,37,141,0.005820065054354364,elu,0.7,0.15,0.007378537936786063,5,22,adam,U2dgI
"[0.5328320802005012,0.6645522560407429]",0.6645522560407429,200,0.13514474503566287,58,157,0.011361236598076828,elu,0.7,0.15,0.004480009879023322,70,26,adam,ApJzX
"[0.5385964912280701,0.6871369136608456]",0.6871369136608456,200,0.32019332294859176,55,152,4.818335175572127e-05,elu,0.7,0.15,0.010477970949764093,50,29,adam,KhNib
"[0.47067669172932336,0.7037998533973766]",0.7037998533973766,200,0.1638530306798952,39,147,0.004377327101732371,elu,0.7,0.15,0.020517728833972525,5,23,adam,Dmjvf
"[0.5007518796992482,0.7069075679143061]",0.7069075679143061,200,0.18159267924890404,63,164,5.349900208139781e-05,elu,0.7,0.15,0.0021192351967206763,100,20,adam,XFw7J
"[0.49523809523809526,0.7439479699925948]",0.7439479699925948,200,0.3296757194521905,43,173,0.007060588017013627,elu,0.7,0.15,0.024092659805671872,5,24,adam,IYHLQ
"[0.5388471177944862,0.7215786541084045]",0.7215786541084045,200,0.14328177466296835,67,161,0.009938610683803719,elu,0.7,0.15,0.013830255445165095,70,28,adam,HsA1c
"[0.4681704260651629,0.7390161200276333]",0.7390161200276333,200,0.11076213452181621,49,140,0.0019956887982736297,elu,0.7,0.15,0.0036048668865895713,5,26,adam,FmbUO
"[0.5634085213032581,0.7595595480819899]",0.7595595480819899,200,0.10087033373759367,59,172,0.01334758110674507,elu,0.7,0.15,0.008085789187753756,5,18,adam,nFNAo
"[0.5278195488721805,0.7097798096511332]",0.7097798096511332,200,0.07227650793471976,54,165,0.008315256876096539,elu,0.7,0.15,0.005586830324553115,5,28,adam,vWVY4
"[0.5203007518796993,0.7229756223114857]",0.7229756223114857,200,0.1289192505599311,32,151,0.0036309757883407788,elu,0.7,0.15,0.01843412328960854,70,27,adam,tI2vI
"[0.5052631578947369,0.7331147931929182]",0.7331147931929182,200,0.15240753252205622,45,144,0.010897326158209483,elu,0.7,0.15,0.009554370278687076,5,26,adam,Zd2dR
"[0.5273182957393484,0.6597698691365517]",0.6597698691365517,200,0.12242750799514793,60,157,0.005880596459854731,elu,0.7,0.15,0.00669723758704388,5,23,adam,ntE1X
"[0.524310776942356,0.7545753756047875]",0.7545753756047875,200,0.38916550906194797,50,160,2.9929335153616385e-06,elu,0.7,0.15,0.004523176356797814,30,22,adam,LAazW
"[0.5596491228070175,0.7121778711484594]",0.7121778711484594,200,0.08637592233199325,40,168,0.012061370468006666,elu,0.7,0.15,0.029282884745683326,5,29,adam,nKq6x
"[0.568421052631579,0.7142135408371821]",0.7142135408371821,200,0.19471948276917111,68,136,0.007747330712109157,elu,0.7,0.15,0.013388768872266275,70,25,adam,cx4uM
"[0.5233082706766917,0.7307134103641456]",0.7307134103641456,200,0.1689146721665244,64,148,0.0021540227264605794,elu,0.7,0.15,0.011030322109876627,50,27,adam,K1jkc
"[0.5330827067669173,0.6338633670890216]",0.6338633670890216,200,0.1164784834363862,36,176,0.013889032978197583,elu,0.7,0.15,0.037560689052456644,5,30,adam,UTrYf
"[0.544360902255639,0.6868627450980392]",0.6868627450980392,200,0.14073376708391055,53,154,0.00497312426776562,elu,0.7,0.15,0.0034748461381383395,5,22,adam,rr3O3
"[0.543859649122807,0.7886359277074921]",0.7886359277074921,200,0.09746256130234317,57,171,0.008811104833928654,elu,0.7,0.15,0.017459544160716847,100,25,adam,JboLU
"[0.4912280701754386,0.7668208640407822]",0.7668208640407822,200,0.09241888106118586,71,183,0.016655485643798696,elu,0.7,0.15,0.058551405641536734,100,21,adam,oKV3y
"[0.530827067669173,0.7240953541517741]",0.7240953541517741,200,0.07679935872997332,63,178,0.015034123389602671,elu,0.7,0.15,0.03919754120406747,100,28,adam,PjFkW
"[0.44561403508771935,0.6673696401637578]",0.6673696401637578,200,0.09944378300619344,68,191,0.011343733574672697,elu,0.7,0.15,0.024998532708852748,100,29,adam,z12kZ
"[0.5072681704260652,0.7412783701543966]",0.7412783701543966,200,0.06552085713148387,59,181,0.009555331261620642,elu,0.7,0.15,0.04854810077777039,100,23,adam,TfhMx
"[0.5263157894736843,0.7052145686619717]",0.7052145686619717,200,0.07887247709124684,63,170,0.012873672891213063,elu,0.7,0.15,0.03276575649088514,100,24,adam,A2Pv2
"[0.5473684210526316,0.6428421911789636]",0.6428421911789636,200,0.08796379138055285,69,174,0.018153611433570763,elu,0.7,0.15,0.021723106546947035,100,19,adam,teBpg
"[0.5132832080200502,0.6933424502691955]",0.6933424502691955,200,0.05848286519625661,73,192,0.01411081893174605,elu,0.7,0.15,0.017140890240795743,100,25,adam,gnWfz
"[0.49523809523809526,0.708138413098921]",0.708138413098921,200,0.10446536731651773,55,176,0.010750524215468482,elu,0.7,0.15,0.058912246539456634,100,31,adam,qu756
"[0.5213032581453635,0.6642793270846821]",0.6642793270846821,200,0.0727314340865719,64,183,0.015684013297712893,elu,0.7,0.15,0.02880411548985983,100,21,adam,OCrWx
"[0.5067669172932331,0.6708981541334482]",0.6708981541334482,200,0.09755475170042598,66,178,0.007109165258093374,elu,0.7,0.15,0.0738120547636482,100,27,adam,QkSZH
"[0.5152882205513786,0.7255108199452708]",0.7255108199452708,200,0.08399718818884719,56,172,0.012612662875306104,elu,0.7,0.15,0.04839624284276055,100,33,adam,XrxSC
"[0.5208020050125313,0.73513786663723]",0.73513786663723,200,0.10752019189029763,60,185,0.008079523347540486,elu,0.7,0.15,0.01889231614082075,100,18,adam,dEu24
"[0.47418546365914793,0.718841631985757]",0.718841631985757,200,0.09624680246298561,75,184,0.01835684148673615,elu,0.7,0.15,0.038018205256026325,100,30,adam,LirCT
"[0.49423558897243114,0.6673472388218368]",0.6673472388218368,200,0.11379099466745529,58,171,0.009567920211506365,elu,0.7,0.15,0.027484746491114192,100,27,adam,vClGK
"[0.49974937343358394,0.700905953727645]",0.700905953727645,200,0.05298416693712441,68,175,0.01492760145179986,elu,0.7,0.15,0.024337897249512967,100,28,adam,ESHrr
"[0.4902255639097744,0.6797973170817693]",0.6797973170817693,200,0.08530242335766744,52,187,0.012308602745163523,elu,0.7,0.15,0.015394616905828159,100,30,adam,sbGFi
"[0.5448621553884712,0.732593550240609]",0.732593550240609,200,0.07269439529981205,78,179,0.016378357738277255,elu,0.7,0.15,0.08780934325714171,100,25,adam,jZIwI
"[0.5478696741854637,0.6747354061165014]",0.6747354061165014,200,0.1085385988471086,73,167,0.019815280520551946,elu,0.7,0.15,0.041354857237445364,70,20,adam,FPkYP
"[0.5288220551378446,0.7297201336675021]",0.7297201336675021,200,0.12306250454397259,71,165,0.009903156731259268,elu,0.7,0.15,0.021281955010287228,100,43,adam,YwHV1
"[0.5152882205513785,0.7785743771192688]",0.7785743771192688,200,0.06234978000352703,63,174,0.006700172956451877,relu,0.7,0.15,0.016420847569759735,100,32,adam,vfwMo
"[0.5012531328320803,0.6140381504405167]",0.6140381504405167,200,0.044913384191713555,65,186,0.013305041471642942,tanh,0.7,0.15,0.064285563931341,100,31,adam,O0fBJ
"[0.5235588972431078,0.6116906788940064]",0.6116906788940064,200,0.054169021523054785,77,189,0.09383733591750278,elu,0.7,0.15,0.047633892256358897,100,29,adam,NvvTI
"[0.5205513784461153,0.7039614719740646]",0.7039614719740646,200,0.06381085512893224,69,197,0.016539377123935058,relu,0.7,0.15,0.03422680485794791,100,33,adam,p6uHe
"[0.5839598997493735,0.729294246434206]",0.729294246434206,200,0.059669289406528374,61,196,0.01176465518254818,elu,0.7,0.15,0.01679517492598834,100,32,adam,lvHTn
"[0.49824561403508777,0.6299945389296302]",0.6299945389296302,200,0.030943210046915318,83,180,0.01495907673002523,tanh,0.7,0.15,0.07733918714952652,100,31,adam,RDLLe
"[0.49423558897243114,0.6616415038201277]",0.6616415038201277,200,0.0260395206484166,56,189,0.08600792351278305,elu,0.7,0.15,0.02954041155028443,100,29,adam,CF5ME
"[0.518796992481203,0.7181560019841269]",0.7181560019841269,200,0.045280797540084405,73,194,0.01017355347197022,relu,0.7,0.15,0.019959894170311167,100,30,adam,G6RLd
"[0.42756892230576443,0.7033458989062362]",0.7033458989062362,200,0.07204581404956709,81,180,0.008296609748820676,elu,0.7,0.15,0.053245545859666406,100,28,adam,exR1c
"[0.5606516290726817,0.64324534942182]",0.64324534942182,200,0.062207038476666844,119,175,0.019382821098064832,relu,0.7,0.15,0.03887812784615579,100,32,adam,oP6fN
"[0.5578947368421053,0.6727788146451072]",0.6727788146451072,200,0.014193603789368243,64,182,0.02197139980395797,tanh,0.7,0.15,0.024567078423746655,100,26,adam,Tp0Sm
"[0.6360902255639098,0.7007872886095604]",0.7007872886095604,200,0.04052708196991896,77,171,0.013837286854984497,elu,0.7,0.15,0.10991170373057157,100,30,adam,T2JtS
"[0.46867167919799496,0.6965884225514453]",0.6965884225514453,200,0.009374552970528152,67,184,0.017704382627415846,elu,0.7,0.15,0.012322524769542383,100,33,adam,JcGyF
"[0.4641604010025063,0.4578597608591548]",0.4578597608591548,200,0.03696729725626818,47,192,0.0069247797797003866,relu,0.7,0.15,4.408403652168029e-06,100,28,adam,uwyfP
"[0.4977443609022556,0.6828373928525775]",0.6828373928525775,200,0.05212365659340522,52,168,0.006016832708955587,tanh,0.7,0.15,0.016406023986817484,100,26,SGD,rk6Hz
"[0.4546365914786968,0.611043222333415]",0.611043222333415,200,0.06675904174411527,58,176,0.01106305456448748,elu,0.7,0.15,0.02929946102398443,100,31,adam,S4aaM
"[0.48571428571428565,0.6737448718396299]",0.6737448718396299,200,0.056973929905514614,72,189,0.015733786092081557,relu,0.7,0.15,0.07719792903756967,100,35,adam,doRza
"[0.49523809523809526,0.6735185382746849]",0.6735185382746849,200,0.06854033764176681,103,174,0.02101428035182891,elu,0.7,0.15,0.06080291833285125,100,34,adam,FqaBl
"[0.5107769423558898,0.7251395954925777]",0.7251395954925777,200,0.08230857313419168,63,179,0.018117003825251797,tanh,0.7,0.15,0.01067242795765555,100,31,adam,N5LRo
"[0.5759398496240602,0.6075818871364662]",0.6075818871364662,200,0.07810707936664395,85,175,0.012672131652857334,elu,0.7,0.15,0.15932495420263668,100,28,adam,gNN7y
"[0.5248120300751881,0.7570845590802303]",0.7570845590802303,200,0.07664577111916135,45,91,0.008771109791113103,relu,0.7,0.15,0.022907046210517593,100,27,adam,sg1fn
"[0.4902255639097744,0.7046142281111016]",0.7046142281111016,200,0.09107407408111814,70,182,0.011055094763411644,elu,0.7,0.15,0.03785693149910679,100,32,adam,t7KTi
"[0.4997493734335839,0.6977836134453781]",0.6977836134453781,200,0.025858827911079414,55,172,0.008841010621077871,relu,0.7,0.15,0.017513631619209817,100,29,adam,tsyB4
"[0.4521303258145363,0.7125996665208969]",0.7125996665208969,200,0.04788447299322114,79,193,0.013722439761603747,tanh,0.7,0.15,0.03210770909223873,100,33,adam,p11Nm
"[0.5493734335839598,0.7097423921394019]",0.7097423921394019,200,0.03707484128938475,106,197,0.005704284756923552,elu,0.7,0.15,0.01420953053559497,100,25,adam,lRoVK
"[0.4967418546365915,0.7248931780824257]",0.7248931780824257,200,0.0639476457346054,49,177,0.022281758499982547,elu,0.7,0.15,0.009439262950018505,100,24,adam,Vb2ZC
"[0.5969924812030075,0.6393466970121382]",0.6393466970121382,200,0.08873970021188782,61,187,0.016415067483944043,relu,0.7,0.15,0.04547440665905413,100,34,SGD,ckrEy
"[0.5308270676691729,0.6783584198592065]",0.6783584198592065,200,0.05136052465479282,88,171,0.019509395622177586,tanh,0.7,0.15,0.021538970894745497,100,27,adam,QPsIr
"[0.4776942355889724,0.7028180453877049]",0.7028180453877049,200,0.08151195898944597,110,86,0.0035011612992895636,elu,0.7,0.15,0.007869498998349012,70,23,adam,Naio4
"[0.5360902255639097,0.7163966099260217]",0.7163966099260217,200,0.007638021112633299,67,93,0.023804318704807703,relu,0.7,0.15,0.013262684762216821,100,35,adam,BqhFx
"[0.47017543859649125,0.707110851045884]",0.707110851045884,200,0.07227392550251674,75,170,0.007289000153452755,elu,0.7,0.15,0.00020035168253397843,100,30,adam,id4xb
"[0.6416040100250626,0.5491724633364959]",0.5491724633364959,200,5.103846514191435e-06,94,98,0.011523038801103492,tanh,0.7,0.15,1.0402959649168214e-05,100,32,adam,lwEfz
"[0.5634085213032581,0.6886850624482748]",0.6886850624482748,200,0.01866052014521224,51,165,0.008800926159350733,elu,0.7,0.15,0.05576727979767566,100,36,adam,mw9AT
"[0.5032581453634085,0.7231219073324336]",0.7231219073324336,200,0.0924395059765215,57,199,0.014776007586428636,relu,0.7,0.15,0.017387026655766052,100,26,adam,nzcaY
"[0.5228070175438597,0.73809018749596]",0.73809018749596,200,0.05666301123421875,100,81,0.004572336898961077,elu,0.7,0.15,0.026931968171411025,100,32,adam,TkMSt
"[0.46265664160401004,0.678177269499366]",0.678177269499366,200,0.09627612803111785,45,182,0.012761365120468446,relu,0.7,0.15,0.10373953639626822,100,30,adam,Mv6g3
"[0.5102756892230577,0.46540205498766385]",0.46540205498766385,200,0.08280061416596671,65,162,0.010138029962660092,tanh,0.7,0.15,1.7226382695538535e-06,100,37,adam,RRmW1
"[0.5303258145363409,0.6920698179744232]",0.6920698179744232,200,0.06750046843939991,60,90,0.01854668353307326,elu,0.7,0.15,0.01160179636680677,100,29,adam,v8rmN
"[0.5468671679197994,0.6396278412813035]",0.6396278412813035,200,0.03467344221025956,81,87,0.005678766325613333,elu,0.7,0.15,0.035489556842543346,100,34,SGD,Y8J4E
"[0.5273182957393484,0.6928498615355233]",0.6928498615355233,200,0.07788564074843521,69,44,0.017036110552179476,relu,0.7,0.15,0.009573983778400227,100,24,adam,CGuqf
"[0.613032581453634,0.5928252120686331]",0.5928252120686331,200,0.10019403936101268,117,186,0.02501816912648906,tanh,0.7,0.15,3.461809120766689e-05,100,33,adam,JjmbM
"[0.48270676691729325,0.7010303820551023]",0.7010303820551023,200,0.06331100695339686,54,20,0.014193296863510254,elu,0.7,0.15,0.07850968033508829,100,36,adam,s5fL8
"[0.4837092731829574,0.673900289999603]",0.673900289999603,200,0.04303774350993768,43,102,0.021210653801649815,relu,0.7,0.15,0.007032743063344891,100,25,adam,nXhfg
