test_frac,reward,layer_1,train_frac,batch_size,preweight,intermediate,activation,trialJobId,learning_rate,optimizer,epochs,layer_2,regularization,dropout
0.15,0.704850423215845,144,0.7,5,31,"[0.5283208020050125,0.704850423215845]",relu,Vvs9O,0.015015001638109263,adam,200,130,0.005332298154085165,0.37185333181006786
0.15,0.5948176952183385,124,0.7,10,66,"[0.5849624060150376,0.5948176952183385]",elu,mMNep,0.0013608837678127622,SGD,200,109,0.040678707924160756,0.35925780849444133
0.15,0.7168275367895861,135,0.7,30,20,"[0.5463659147869674,0.7168275367895861]",relu,r1Fjc,0.025022986694534777,adam,200,124,0.008865803514000804,0.3427982307708992
0.15,0.6666783758037628,148,0.7,50,28,"[0.5448621553884712,0.6666783758037628]",relu,ZClRL,0.009766049371928069,adam,200,148,5.692154140424612e-05,0.3492641000247813
0.15,0.6949003539557385,154,0.7,30,18,"[0.5844611528822055,0.6949003539557385]",relu,rpxwW,0.05008838190531896,adam,200,139,0.0031446997108832368,0.33512003573774085
0.15,0.7429944758202894,169,0.7,100,22,"[0.5363408521303258,0.7429944758202894]",tanh,LhYNq,0.01957279722945359,adam,200,118,0.006897211244657537,0.39317307560714065
0.15,0.6360491179576601,140,0.7,50,16,"[0.5453634085213033,0.6360491179576601]",elu,B6HZF,0.00557724780132568,adam,200,18,0.010567328056472453,0.3648736996030205
0.15,0.6967317343604108,166,0.7,5,23,"[0.5729323308270676,0.6967317343604108]",relu,RwX64,0.0025948794570994646,adam,200,123,0.0017270752325522854,0.37388696352168127
0.15,0.7167547611899435,160,0.7,70,15,"[0.543859649122807,0.7167547611899435]",relu,kVb6p,0.012541938341642652,adam,200,114,0.013483102939481396,0.38311897342496554
0.15,0.7556372549019609,152,0.7,30,26,"[0.5909774436090226,0.7556372549019609]",relu,imPuJ,0.008366107064649351,adam,200,127,0.005220724386041108,0.3572989995662281
0.15,0.7127426769459472,129,0.7,10,20,"[0.5518796992481203,0.7127426769459472]",elu,Brj0r,0.003834429317425657,adam,200,137,0.008433894218580727,0.3286123967949457
0.15,0.7576163204284646,163,0.7,50,13,"[0.5258145363408522,0.7576163204284646]",relu,ipEHo,0.006889225328486664,adam,200,121,0.0037213399569436968,0.35119835463140436
0.15,0.7006416667825942,182,0.7,30,18,"[0.46416040100250633,0.7006416667825942]",tanh,DqP8j,0.06849541199929866,adam,200,132,0.00669080507793111,0.31831305439259616
0.15,0.6963718721745877,146,0.7,5,24,"[0.5709273182957394,0.6963718721745877]",relu,RM1R2,0.03541124061185623,adam,200,142,0.0022521537098912203,0.3919258876165465
0.15,0.6120784036130145,176,0.7,50,25,"[0.7005012531328322,0.6120784036130145]",relu,UlGTX,0.017481008572103968,SGD,200,154,0.015879562924054277,0.3396450387246391
0.15,0.7064915718311615,157,0.7,30,17,"[0.5403508771929825,0.7064915718311615]",elu,QVzWZ,0.004698576068159641,adam,200,111,0.010188745300895882,0.375984886624885
0.15,0.6884333018954729,120,0.7,5,14,"[0.5679197994987468,0.6884333018954729]",relu,CHSHk,0.010660723277209929,adam,200,102,0.001782381319893874,0.3661325270344102
0.15,0.7580753070458952,171,0.7,70,22,"[0.5418546365914787,0.7580753070458952]",relu,yCjwb,0.02580803592660566,adam,200,127,0.005434860977633074,0.307383527916477
0.15,0.6733390231092437,136,0.7,10,20,"[0.5428571428571429,0.6733390231092437]",relu,VWsGT,0.0032723463685116767,adam,200,106,0.00815366956367711,0.3452074474665392
0.15,0.6353059348739496,187,0.7,30,28,"[0.5593984962406016,0.6353059348739496]",tanh,mVOZa,0.013448236494752942,adam,200,135,0.01760414579452559,0.37765279556942594
0.15,0.6438029454205925,141,0.7,50,26,"[0.5243107769423558,0.6438029454205925]",elu,Erpmg,0.00850287318262524,adam,200,116,0.011184920308595019,0.3594715002873329
0.15,0.6289220924461417,125,0.7,30,18,"[0.5568922305764411,0.6289220924461417]",relu,cJcir,0.0017646896367513128,adam,200,120,0.013200267429512818,0.38440026806148647
0.15,0.6776748578219166,110,0.7,100,23,"[0.5072681704260652,0.6776748578219166]",relu,JmUvi,0.005534618377664817,adam,200,131,0.003738021125257133,0.33044258983915303
0.15,0.729899805326047,148,0.7,50,12,"[0.580451127819549,0.729899805326047]",relu,vY6Ae,0.0024318207384896257,adam,200,145,6.920587999114678e-05,0.35515878199178524
0.15,0.7035225053032589,132,0.7,5,16,"[0.5974937343358395,0.7035225053032589]",elu,jxkAH,0.01954378152839356,adam,200,124,0.006470928084825534,0.36901452524048156
0.15,0.7058686635234538,155,0.7,70,21,"[0.5012531328320802,0.7058686635234538]",relu,dvlBa,0.0318824372437516,adam,200,139,0.00014568426809223036,0.39276547911566506
0.15,0.6455432483226351,165,0.7,30,19,"[0.48020050125313285,0.6455432483226351]",tanh,mpZT1,0.0066196137022520455,adam,200,110,0.004052851241355789,0.33698955932618574
0.15,0.5207840857697246,179,0.7,10,15,"[0.5779448621553884,0.5207840857697246]",relu,xxw5E,0.04628819636550416,SGD,200,147,0.00011541941282174756,0.3224503206226364
0.15,0.6762929639178579,143,0.7,50,24,"[0.555889724310777,0.6762929639178579]",relu,z48qY,0.015029814265425297,adam,200,166,0.007762405029207231,0.34781495547167013
0.15,0.6636904469799207,161,0.7,30,21,"[0.5739348370927319,0.6636904469799207]",elu,Qjm8Y,0.009806476130798361,adam,200,129,0.009746138628025036,0.3635668673235502
0.15,0.7420068846801688,152,0.7,5,29,"[0.5626566416040101,0.7420068846801688]",relu,iWJzi,0.022507973298452666,adam,200,116,0.0029268664465131903,0.37367322942518033
0.15,0.7361516844618812,169,0.7,50,27,"[0.5218045112781955,0.7361516844618812]",relu,XizIp,0.0041459564184817554,adam,200,151,9.74212792250424e-05,0.3530168831546717
0.15,0.6992506447585782,195,0.7,30,17,"[0.5528822055137845,0.6992506447585782]",relu,Z28VK,0.01121000274374909,adam,200,133,0.037072907092852936,0.3128979730087966
0.15,0.7018605147862114,173,0.7,70,14,"[0.5383458646616541,0.7018605147862114]",tanh,un1qC,0.003278390744532834,adam,200,126,0.005724831316206742,0.38533638643445106
0.15,0.7445751461623172,115,0.7,5,19,"[0.4987468671679198,0.7445751461623172]",elu,t38FO,0.007391060315587531,adam,200,121,0.011657900775204831,0.3396113452040603
0.15,0.6796378447940947,136,0.7,10,25,"[0.5729323308270677,0.6796378447940947]",relu,zxS9P,0.004778457517076106,adam,200,113,0.014020321106902593,0.393210550562117
0.15,0.6719316789215687,146,0.7,30,22,"[0.5162907268170426,0.6719316789215687]",relu,tpdVQ,0.015970767079405035,adam,200,158,4.0162046886381766e-05,0.36118667228206536
0.15,0.6651384948834865,127,0.7,50,13,"[0.4944862155388471,0.6651384948834865]",relu,mWFaZ,0.0393890707570565,adam,200,106,0.07540795101606752,0.3786014603433244
0.15,0.7008065737259817,158,0.7,100,15,"[0.4807017543859649,0.7008065737259817]",elu,yoPOM,0.0022318441108786905,adam,200,140,0.0018826431725307135,0.326708665725279
0.15,0.6971078655821303,183,0.7,30,11,"[0.5197994987468672,0.6971078655821303]",relu,wpOZB,0.0011174855310464066,adam,200,119,0.005106341334208963,0.34551796011495695
0.15,0.5924515190691662,121,0.7,50,18,"[0.712280701754386,0.5924515190691662]",tanh,RkzO6,0.005885740691600147,SGD,200,135,4.3417382857428074e-05,0.3343970706206818
0.15,0.6779617464974772,140,0.7,5,20,"[0.5463659147869675,0.6779617464974772]",relu,smWhe,0.027996809371988892,adam,200,143,0.00804334559370547,0.3716268328715102
0.15,0.7151548365635054,164,0.7,70,30,"[0.574937343358396,0.7151548365635054]",relu,snuRz,0.01214097220156585,adam,200,100,0.009802740255789318,0.2974513639363553
0.15,0.6713985532191253,151,0.7,30,26,"[0.5739348370927319,0.6713985532191253]",elu,tVaZl,0.00014417744082020174,adam,200,109,0.01978077788830425,0.05826948050786224
0.15,0.7215721156356436,134,0.7,10,23,"[0.5338345864661653,0.7215721156356436]",relu,AikY0,0.002949064269968956,adam,200,124,0.016425522036302792,0.3533448403764712
0.15,0.7439272497138877,176,0.7,50,31,"[0.5684210526315789,0.7439272497138877]",relu,TOlrs,0.021141758613986938,adam,200,130,0.003952098069052815,0.38350037271197285
0.15,0.7196398235407523,190,0.7,30,24,"[0.5373433583959899,0.7196398235407523]",relu,fqpui,0.009087242977357418,adam,200,114,0.012550876723728933,0.3671511628495588
0.15,0.6847038698177219,156,0.7,5,44,"[0.6170426065162907,0.6847038698177219]",tanh,xBsL3,0.059075197011321794,adam,200,137,0.00177184592019462,0.22728382593822472
0.15,0.6918015488101055,168,0.7,50,21,"[0.5383458646616541,0.6918015488101055]",elu,K8FW3,0.0043593545629842835,adam,200,34,0.006799706913002334,0.3997462298642484
0.15,0.6910066526610643,149,0.7,30,16,"[0.5513784461152882,0.6910066526610643]",relu,QtfFe,0.016150425132485473,adam,200,162,0.0033702120288168673,0.31871567610180124
0.15,0.7095050853253457,144,0.7,70,19,"[0.5629072681704261,0.7095050853253457]",relu,qZNj7,0.007462113720925654,adam,200,128,0.014575468785807606,0.34056687848435274
0.15,0.7021997549019608,139,0.7,5,17,"[0.5323308270676692,0.7021997549019608]",relu,tCdcD,0.012443285956148551,adam,200,122,0.009014663604540597,0.3588271811401682
0.15,0.6909558823529413,161,0.7,10,27,"[0.5488721804511278,0.6909558823529413]",elu,MlKvP,0.0060315051871467915,adam,200,148,0.005475303522112496,0.34764695781726646
0.15,0.6861550741247916,132,0.7,30,22,"[0.5458646616541354,0.6861550741247916]",relu,xNpBn,0.025433921492350988,adam,200,118,0.011613821172915208,0.39222804964544117
0.15,0.5555703433992908,171,0.7,50,13,"[0.6395989974937344,0.5555703433992908]",tanh,fBgGy,0.0017492503097704278,SGD,200,103,0.0019184539980556265,0.3039347594326704
0.15,0.7215780021173624,96,0.7,100,16,"[0.5288220551378446,0.7215780021173624]",relu,HAkHR,0.009322056118822248,adam,200,133,0.008173588953406856,0.375548723795194
0.15,0.6312047121480171,153,0.7,30,28,"[0.5097744360902255,0.6312047121480171]",relu,R1NJy,0.003147875159768914,adam,200,152,0.004991569050155265,0.32737538280491224
0.15,0.7320983454110388,126,0.7,50,24,"[0.5644110275689223,0.7320983454110388]",elu,I5oTx,0.032877073240426186,adam,200,142,0.017183990186312455,0.36495577415313313
0.15,0.5947974068889359,165,0.7,5,19,"[0.5,0.5947974068889359]",relu,VrRW4,0.019184299769290095,adam,200,125,0.0993131545511983,0.3849286184118798
0.15,0.7261936893515841,179,0.7,70,25,"[0.5614035087719299,0.7261936893515841]",relu,XAqCH,0.0044402978721895464,adam,200,113,7.849323850947201e-05,0.3571888617751026
0.15,0.7435193185935194,148,0.7,30,15,"[0.5197994987468672,0.7435193185935194]",relu,sqrbZ,0.0785703618236999,adam,200,129,0.006471986574133535,0.39960136819093783
0.15,0.732811939529613,144,0.7,10,21,"[0.555889724310777,0.732811939529613]",tanh,vuCWs,0.0013828056520018934,adam,200,108,0.0019055366293947718,0.39991484030358093
0.15,0.6672764135309276,106,0.7,50,20,"[0.49323308270676697,0.6672764135309276]",elu,RJOrc,0.014221715699774451,adam,200,136,0.08478909385204983,0.33884242691324334
0.15,0.7101503759398495,130,0.7,30,18,"[0.5328320802005012,0.7101503759398495]",relu,hGmRE,0.007925565504256283,adam,200,96,0.009527839808732194,0.31584100094225387
0.15,0.7166698141554214,137,0.7,5,23,"[0.6476190476190476,0.7166698141554214]",relu,WUb1o,0.04562079935162841,adam,200,117,0.0034638990186014,0.240275641578977
0.15,0.6499297924297924,158,0.7,50,12,"[0.574436090225564,0.6499297924297924]",relu,dFYFJ,0.010355461020856441,adam,200,120,0.028785065053631292,0.3677970929711691
0.15,0.6414081760220139,174,0.7,30,17,"[0.6631578947368422,0.6414081760220139]",elu,QQbvu,0.005438636155259205,SGD,200,131,0.011431672447965795,0.35113381302832536
0.15,0.723102015050254,154,0.7,70,14,"[0.5328320802005013,0.723102015050254]",relu,jvDy3,0.002245367057232967,adam,200,24,0.014898927465003296,0.331298697581046
0.15,0.7506316403920767,183,0.7,5,46,"[0.5348370927318296,0.7506316403920767]",relu,LjXra,0.021922640826470375,adam,200,139,1.3493420768253411e-05,0.3815802657357208
0.15,0.7283685064935065,114,0.7,10,26,"[0.5729323308270677,0.7283685064935065]",tanh,StYRh,0.0067613104194821205,adam,200,123,5.584804477101572e-05,0.37706306317249844
0.15,0.6594906761625028,162,0.7,30,11,"[0.5127819548872181,0.6594906761625028]",relu,FfHaL,0.003640730621249516,adam,200,155,0.0036282629212605324,0.3593075831373313
0.15,0.6857871541835359,167,0.7,50,29,"[0.5328320802005012,0.6857871541835359]",elu,BULz1,0.01304613961443008,adam,200,104,0.0071813957986080704,0.3449565778349275
0.15,0.6831131621740296,142,0.7,30,22,"[0.5498746867167921,0.6831131621740296]",relu,NVoQY,0.0175248373852317,adam,200,145,0.001826528204210551,0.3897587997949924
0.15,0.7156431525176253,187,0.7,100,18,"[0.5413533834586467,0.7156431525176253]",relu,vDQoa,0.009208366205816273,adam,200,111,0.005287021123288395,0.3726166526720596
0.15,0.7472077499323593,147,0.7,50,16,"[0.5278195488721804,0.7472077499323593]",relu,u8vsJ,0.002671272259613865,adam,200,126,0.013145049590753695,0.32267432900248594
0.15,0.6440977683254085,122,0.7,5,20,"[0.5954887218045113,0.6440977683254085]",tanh,Sh35W,3.280761517939211e-05,adam,200,132,0.007417191918298398,0.35240167843695386
0.15,0.691385243583386,138,0.7,70,23,"[0.5238095238095237,0.691385243583386]",elu,FfLHO,0.026228035985077315,adam,200,99,0.010088776005308893,0.3327164079433944
0.15,0.6731126427480842,192,0.7,30,27,"[0.580451127819549,0.6731126427480842]",relu,RjxrS,0.036938639242686866,adam,200,117,0.018142770748491736,0.36060728610531395
0.15,0.6001198750788383,157,0.7,10,15,"[0.5739348370927319,0.6001198750788383]",relu,nHb5G,0.1190859606223348,adam,200,137,0.003297222352781859,0.36688910801927527
0.15,0.5505731757391914,151,0.7,50,24,"[0.6616541353383459,0.5505731757391914]",relu,l4NXJ,0.005779082958491587,SGD,200,122,0.00011580518874120617,0.3085928226577924
0.15,0.6656291747468218,173,0.7,30,19,"[0.5373433583959899,0.6656291747468218]",elu,lIc8v,0.011416291435756218,adam,200,149,0.005066706754852087,0.3440864075101931
0.15,0.6897229610895508,134,0.7,5,25,"[0.5666666666666668,0.6897229610895508]",relu,NckKb,0.053534644279772434,adam,200,127,0.0019033093226878935,0.38716832665637774
0.15,0.7276711749255028,118,0.7,50,21,"[0.5513784461152882,0.7276711749255028]",tanh,pWjOh,0.0046361851068169365,adam,200,108,0.009079611202739814,0.37888150881868093
0.15,0.7103067654175053,177,0.7,30,17,"[0.524812030075188,0.7103067654175053]",relu,d8g9j,0.015175778791831768,adam,200,114,0.01146501580504593,0.3932510459493834
0.15,0.6672315501520729,129,0.7,70,31,"[0.5483709273182957,0.6672315501520729]",relu,mryQm,0.008306681277116777,adam,200,134,0.020432441627534388,0.3386725108997142
0.15,0.7116554252539457,162,0.7,5,22,"[0.5523809523809524,0.7116554252539457]",elu,hi2R1,0.0038150853144023836,adam,200,143,0.006023132044140453,0.35303535101647426
0.15,0.550075752290643,142,0.7,10,13,"[0.5,0.550075752290643]",relu,mftZx,0.030118352078029553,adam,200,121,0.09014831291261997,0.3692901795030293
0.15,0.7159057143244912,170,0.7,30,29,"[0.524812030075188,0.7159057143244912]",relu,k9wqk,0.0020444007127995763,adam,200,140,3.651066866840018e-05,0.3304531557457952
0.15,0.6847373286435786,149,0.7,50,26,"[0.5042606516290729,0.6847373286435786]",relu,K52le,0.021768523442732383,adam,200,10,1.1801136748654017e-05,0.3633766930864512
0.15,0.6730824492415051,155,0.7,30,20,"[0.5468671679197995,0.6730824492415051]",tanh,Nfjnp,0.006889886435237747,adam,200,128,0.01485568462381829,0.31452608443431673
0.15,0.7303904081257677,125,0.7,100,18,"[0.5433583959899748,0.7303904081257677]",elu,cQPHY,0.01117220336999116,adam,200,116,0.0034916270128271653,0.34426037280174987
0.15,0.7175170575146389,167,0.7,50,14,"[0.5568922305764412,0.7175170575146389]",relu,xO4xg,0.018043002680101634,adam,200,134,0.0077069000023740585,0.3997736859690717
0.15,0.6062906060205361,179,0.7,5,23,"[0.6230576441102758,0.6062906060205361]",relu,byoJ8,0.002942573897331716,SGD,200,112,0.013358282356142389,0.32264621385290315
0.15,0.7154061624649859,133,0.7,70,11,"[0.5047619047619047,0.7154061624649859]",relu,QSQa6,0.004761697407180465,adam,200,157,0.0018633513389703068,0.37426255966573224
0.15,0.6931483308573092,145,0.7,30,19,"[0.5729323308270676,0.6931483308573092]",elu,TEKHj,0.013960624915726774,adam,200,103,0.004803143846960363,0.3557893469617608
0.15,0.6318526485760112,159,0.7,10,16,"[0.6245614035087719,0.6318526485760112]",relu,NFpmw,0.0013770338731598469,adam,200,124,0.04514002420454016,0.38797240639482633
0.15,0.6491831388425815,138,0.7,50,28,"[0.5503759398496241,0.6491831388425815]",tanh,uy1mp,0.008902364289661398,adam,200,147,0.007325313220588772,0.3802316089785092
0.15,0.6201957025237436,196,0.7,30,17,"[0.6586466165413535,0.6201957025237436]",relu,RDQhq,5.91405449105919e-05,adam,200,130,0.050144369124746346,0.30104741840773874
0.15,0.6876485743358808,152,0.7,5,21,"[0.54937343358396,0.6876485743358808]",relu,bdjkr,0.006923054265685627,adam,200,120,0.010392612175941618,0.347948818559694
0.15,0.6697019329868557,164,0.7,50,15,"[0.5654135338345865,0.6697019329868557]",elu,to9Fx,0.062163629549146754,adam,200,107,0.07047255194348798,0.33852656224457395
0.15,0.7279989511277544,109,0.7,30,24,"[0.5142857142857143,0.7279989511277544]",relu,Awope,0.0008044913595957764,adam,200,136,8.299131064372288e-05,0.3625169027160368
0.15,0.6573372533898849,185,0.7,70,32,"[0.5022556390977445,0.6573372533898849]",relu,FcXnr,0.03754104683446614,adam,200,141,5.9956959230680895e-05,0.32608515770800856
0.15,0.6649149481022375,174,0.7,5,30,"[0.5115288220551379,0.6649149481022375]",relu,QKSeV,0.02387483665141338,adam,200,126,0.0169418673965167,0.37151541016518214
0.15,0.676605339105339,130,0.7,10,22,"[0.5518796992481203,0.676605339105339]",tanh,RsgDh,0.010737708815044655,adam,200,94,0.003195829723639773,0.35196161459364783
0.15,0.666243868757398,144,0.7,30,12,"[0.5503759398496241,0.666243868757398]",elu,cPvKG,0.017484136455381633,adam,200,118,0.009190389338204692,0.3348527700623945
0.15,0.5666579493971243,159,0.7,50,26,"[0.5979949874686717,0.5666579493971243]",relu,t7f2i,0.0034809131718767676,SGD,200,113,0.0060061221195448055,0.38082089766433547
0.15,0.617160180709243,149,0.7,30,20,"[0.5162907268170426,0.617160180709243]",relu,eEYOS,0.005623985267276587,adam,200,131,0.0525109923825224,0.36037147169695244
0.15,0.6410034181826945,169,0.7,100,13,"[0.5428571428571429,0.6410034181826945]",relu,AmkQT,0.013029629051285614,adam,200,121,0.01243930756516809,0.31244831252364874
0.15,0.7208572431059975,182,0.7,50,18,"[0.5238095238095238,0.7208572431059975]",elu,zSmSh,0.001845303337866021,adam,200,154,0.001874626086395051,0.38710877938554294
0.15,0.7455917520523322,122,0.7,5,25,"[0.5418546365914787,0.7455917520523322]",relu,kArMk,0.0026128526297049394,adam,200,110,0.0046643094070113215,0.36818551999226584
0.15,0.741600229835524,190,0.7,70,68,"[0.5398496240601504,0.741600229835524]",tanh,JFcSP,0.007745217417571765,adam,200,100,0.008439203432920388,0.39946142812674
0.15,0.6763830505505025,155,0.7,30,27,"[0.5498746867167921,0.6763830505505025]",relu,yRa0u,0.028961976260863814,adam,200,139,0.021892634252013977,0.3925487038842308
0.15,0.690124916953961,140,0.7,10,19,"[0.5478696741854636,0.690124916953961]",relu,QVkJy,0.004115199125789139,adam,200,162,0.006756116808981577,0.21323037388068788
0.15,0.6425975227574979,164,0.7,50,16,"[0.5162907268170427,0.6425975227574979]",elu,LHHyv,0.005122477495160293,adam,200,145,0.011564509102154782,0.3441761361998177
0.15,0.7462586353704774,135,0.7,30,23,"[0.5734335839598999,0.7462586353704774]",relu,XTVQo,0.017203796451322202,adam,200,124,8.956880973465687e-07,0.35231850487791755
0.15,0.72371798995638,128,0.7,5,14,"[0.5506265664160402,0.72371798995638]",relu,RfXg7,0.04335579064044634,adam,200,115,2.8013749401438167e-05,0.37366691528657975
0.15,0.6564985994397758,147,0.7,50,17,"[0.5167919799498746,0.6564985994397758]",relu,SZgAM,0.009833314436587854,adam,200,129,0.0032477067804469843,0.3210891588967023
0.15,0.6926272272201885,153,0.7,30,24,"[0.5939849624060151,0.6926272272201885]",tanh,FQduu,0.09665973490007498,adam,200,150,0.015807442347634516,0.33384251412998195
0.15,0.42636599180850254,171,0.7,70,21,"[0.49874686716791994,0.42636599180850254]",elu,GfRfr,0.0002583398727863103,SGD,200,107,0.03226861000877921,0.2963095271933192
0.15,0.7388515968865288,160,0.7,5,10,"[0.5293233082706768,0.7388515968865288]",relu,UKpwm,0.006163815775520215,adam,200,133,0.009524978176856191,0.3565238614060636
0.15,0.671775848607822,176,0.7,30,28,"[0.5679197994987468,0.671775848607822]",relu,itPug,0.02296146912700006,adam,200,127,0.01906579801686604,0.3997329972787624
0.15,0.7204942279942279,113,0.7,10,15,"[0.580451127819549,0.7204942279942279]",relu,I1SY9,0.012582229267383931,adam,200,118,1.6983701038104557e-05,0.379048511251125
0.15,0.7140215044351075,141,0.7,50,22,"[0.5614035087719299,0.7140215044351075]",elu,r8h84,0.008460528802781518,adam,200,137,0.005360625349823031,0.3642139536322913
0.15,0.6710018382352941,137,0.7,100,18,"[0.5323308270676692,0.6710018382352941]",relu,cgfO1,0.0010810743992434103,adam,200,104,0.0025339453832933087,0.34522856043431943
0.15,0.7283146956875115,156,0.7,30,20,"[0.562907268170426,0.7283146956875115]",tanh,K7Fct,0.0031601408669258767,adam,200,124,0.013038073271362857,0.3060736537225272
0.15,0.7150007452081212,187,0.7,50,22,"[0.5533834586466165,0.7150007452081212]",relu,g8j6F,0.032280452475488386,adam,200,111,0.006937575923785785,0.3270125120821053
0.15,0.6933798391151332,118,0.7,5,25,"[0.631578947368421,0.6933798391151332]",relu,QAnhu,0.016013222512545833,adam,200,144,0.024978688585596053,0.3709866809354357
0.15,0.7080725721013176,151,0.7,70,27,"[0.568922305764411,0.7080725721013176]",elu,toeaG,0.004290854095636077,adam,200,133,0.00392277948138083,0.3391763679129604
0.15,0.6995930309017575,165,0.7,30,19,"[0.531328320802005,0.6995930309017575]",relu,kulT0,0.0074109519513426295,adam,200,97,0.010281428537418525,0.3850127711954735
0.15,0.7216959897687453,125,0.7,10,17,"[0.5714285714285715,0.7216959897687453]",relu,y00Dy,0.0022823407436789226,adam,200,167,0.0019295178303934454,0.35870919138004276
0.15,0.6959595893281556,180,0.7,50,12,"[0.5794486215538848,0.6959595893281556]",relu,gzVdq,0.010526626690993036,adam,200,116,0.015074905639229752,0.393689257638367
0.15,0.6071847500975334,132,0.7,30,21,"[0.6140350877192983,0.6071847500975334]",tanh,o2UX4,0.04951126033939587,SGD,200,122,0.004802188026641384,0.3488320373444203
0.15,0.6703353268503287,146,0.7,5,15,"[0.612531328320802,0.6703353268503287]",elu,llnmg,0.0196124807642119,adam,200,140,0.008036993107597944,0.36584767657471795
0.15,0.6978395293983496,161,0.7,50,32,"[0.531077694235589,0.6978395293983496]",relu,YHLCG,0.07182693196939918,adam,200,128,2.4280354748070293e-05,0.37650231541064083
0.15,0.6965808126093238,168,0.7,30,23,"[0.5162907268170426,0.6965808126093238]",relu,tkh4f,0.005735975245809609,adam,200,151,0.011247593702647019,0.33492662607556933
0.15,0.5642645803395689,88,0.7,70,18,"[0.6155388471177944,0.5642645803395689]",relu,NsvZj,3.009101707204829e-06,adam,200,135,0.0059404469547210915,0.3174374216425265
0.15,0.6550206965377244,171,0.7,5,30,"[0.5338345864661654,0.6550206965377244]",elu,germm,0.01438689985142947,adam,200,121,0.0016738314076212516,0.35037305362195176
0.15,0.7097944572699653,142,0.7,10,14,"[0.5533834586466165,0.7097944572699653]",relu,Spew0,0.026964323208541186,adam,200,131,0.0036393058702526484,0.38234795192631
0.15,0.6505644201000239,157,0.7,30,26,"[0.530827067669173,0.6505644201000239]",tanh,TUoHN,0.009317259434849377,adam,200,114,0.00827022930818445,0.3603750385227267
0.15,0.6954140917266161,137,0.7,50,16,"[0.5228070175438596,0.6954140917266161]",relu,kHowK,0.0038392073435156637,adam,200,118,0.014166141138266027,0.39165583130449255
0.15,0.7278151285372104,150,0.7,30,24,"[0.5383458646616541,0.7278151285372104]",relu,nczsM,0.007054560206540911,adam,200,107,0.0017552393693392619,0.33021868965618534
0.15,0.6313563421087175,128,0.7,50,20,"[0.5117794486215539,0.6313563421087175]",elu,KZyAO,0.01277704586438078,adam,200,125,0.010079575556933989,0.1987288812676557
0.15,0.6440331190674652,178,0.7,100,21,"[0.5694235588972432,0.6440331190674652]",relu,X6pyF,0.0006275684851659719,adam,200,147,0.006247951642074459,0.3443953552892699
0.15,0.7041877246850157,174,0.7,5,13,"[0.5624060150375941,0.7041877246850157]",relu,OuCZM,0.001641779908338906,adam,200,102,0.017659048458405317,0.3714101786011506
0.15,0.5502916096431204,121,0.7,70,28,"[0.6696741854636591,0.5502916096431204]",relu,ib96J,0.004934941212013982,SGD,200,137,0.0042623931494004275,0.3560703748011518
0.15,0.7306917320301164,145,0.7,30,19,"[0.49022556390977445,0.7306917320301164]",tanh,MWbGb,0.0027877276306634653,adam,200,159,0.012502234198176431,0.32191365253594373
0.15,0.6850396812114324,162,0.7,10,23,"[0.5568922305764412,0.6850396812114324]",elu,VFzBK,0.022950414827764352,adam,200,143,0.006978917195724877,0.3995326382892739
0.15,0.7405675640068781,193,0.7,50,25,"[0.49974937343358394,0.7405675640068781]",relu,fwuQt,0.01735122387906025,adam,200,128,0.0017727851710998433,0.3377877057934654
0.15,0.7509086993462333,133,0.7,30,11,"[0.5664160401002507,0.7509086993462333]",relu,tECfL,0.03198214193401671,adam,200,109,0.008880192269076822,0.36611724914689253
0.15,0.6890633535503274,154,0.7,5,17,"[0.5418546365914787,0.6890633535503274]",relu,W0xsA,0.040335403930823875,adam,200,118,0.004432546749700976,0.3082794700436594
0.15,0.7002350740397374,140,0.7,50,29,"[0.5734335839598997,0.7002350740397374]",elu,jm1N4,0.011293757035395735,adam,200,132,0.0018696651535587405,0.3772081380642745
0.15,0.6965413312237269,183,0.7,30,20,"[0.5388471177944862,0.6965413312237269]",relu,lWZSo,0.00620357391297334,adam,200,112,0.011550421632476889,0.3516261005776656
0.15,0.7221107079143144,167,0.7,70,22,"[0.5478696741854636,0.7221107079143144]",tanh,RcxXD,0.008280496304946048,adam,200,124,0.003525257123114847,0.386616378645827
0.15,0.685897116299593,101,0.7,5,18,"[0.5664160401002506,0.685897116299593]",relu,QoNbw,0.002106162185868896,adam,200,141,0.01997741734325369,0.3407206302891113
0.15,0.6953813352944364,147,0.7,10,16,"[0.5834586466165413,0.6953813352944364]",relu,FqGp4,0.003431413574996891,adam,200,138,0.007720568349299601,0.07936341403602995
0.15,0.6733233861726509,159,0.7,30,26,"[0.5859649122807018,0.6733233861726509]",elu,xUMCU,0.01502321295557072,adam,200,92,0.005289918518588203,0.3631935199597267
0.15,0.7393467897371571,164,0.7,50,15,"[0.5909774436090226,0.7393467897371571]",relu,aOfMx,0.022942372526539582,adam,200,154,0.01368064219623482,0.32558247114168826
0.15,0.6789986955249688,124,0.7,30,12,"[0.5258145363408522,0.6789986955249688]",relu,cRsNF,0.004305787693127367,adam,200,120,0.015881548006687122,0.37486747841760965
0.15,0.6685021637901688,152,0.7,100,19,"[0.5513784461152882,0.6685021637901688]",relu,aowhd,0.009613202732949732,adam,200,98,0.022796065711370387,0.3566649940403212
