train_frac,dropout,activation,trialJobId,layer_1,learning_rate,optimizer,regularization,reward,test_frac,epochs,preweight,intermediate,batch_size,layer_2
0.7,0.35959821268099296,elu,IrPUm,119,0.020567404361320214,adam,0.061330840039135505,0.9844648833616025,0.15,200,65,"[0.8836309523809524,0.9844648833616025]",5,177
0.7,0.2531136669194341,elu,ZJXls,108,0.0002741886772267537,adam,0.013944783674654668,0.9807237344698645,0.15,200,39,"[0.9693452380952381,0.9807237344698645]",10,166
0.7,0.30971686530558273,elu,m3JGW,127,0.0010751959965352939,adam,0.053347228479532376,0.9893216583211146,0.15,200,54,"[0.9726190476190478,0.9893216583211146]",5,144
0.7,0.16536846369431243,tanh,Uscep,85,0.0006821181649551139,SGD,0.028876066219725716,0.8614834703761401,0.15,200,69,"[0.8160714285714287,0.8614834703761401]",30,75
0.7,0.39952039905755343,elu,Zb7bQ,149,1.8467952942091398e-06,adam,0.018447513755937034,0.5932244049125236,0.15,200,51,"[0.6604166666666667,0.5932244049125236]",100,200
0.7,0.34136958146636964,elu,rc4dZ,114,0.001624281059636101,adam,0.04542531315932999,0.971094566353187,0.15,200,41,"[0.9720238095238096,0.971094566353187]",10,193
0.7,0.36580313998363595,elu,m5oji,139,0.057800760559089046,adam,0.03521451840892846,0.9290068182190936,0.15,200,60,"[0.568452380952381,0.9290068182190936]",5,180
0.7,0.19859808039110732,elu,xEDVD,132,0.00018377439881721137,adam,0.07733155846489141,0.9850630739743702,0.15,200,63,"[0.9818452380952382,0.9850630739743702]",70,186
0.7,0.2935005809834049,relu,LNqYQ,104,0.004441678205651913,adam,0.021209810762872292,0.9923511683154274,0.15,200,31,"[0.9642857142857142,0.9923511683154274]",5,154
0.7,0.3240812449208491,elu,aaK0i,99,0.0064032322197704284,adam,0.055737041684402445,0.9807386807565835,0.15,200,58,"[0.9767857142857144,0.9807386807565835]",10,174
0.7,0.1191634655361288,elu,Y1mJR,120,0.011570188405659716,adam,0.06627309223321269,0.9941362497151971,0.15,200,35,"[0.9821428571428573,0.9941362497151971]",30,162
0.7,0.27191563029062404,elu,uNf3u,110,0.09836717972809832,adam,0.07166538061249009,0.9808174956947727,0.15,200,16,"[0.9773809523809524,0.9808174956947727]",50,148
0.7,0.38097538339873027,elu,xRLcC,157,0.0026338590005179382,SGD,0.024359022683189308,0.9724056903660341,0.15,200,66,"[0.9735119047619047,0.9724056903660341]",5,110
0.7,0.22941723212677684,tanh,i09q9,27,0.0013629500968531205,adam,0.06981783361932983,0.9831090259070135,0.15,200,56,"[0.9797619047619047,0.9831090259070135]",5,48
0.7,0.34919504976175075,elu,hW6af,91,0.0008295935813669821,adam,0.0633376205833061,0.9837717286875357,0.15,200,45,"[0.9717261904761905,0.9837717286875357]",10,138
0.7,0.31402649151874107,elu,DpaIl,115,0.0035635719066497863,adam,0.04117472300070892,0.9897340965371656,0.15,200,62,"[0.9818452380952382,0.9897340965371656]",5,197
0.7,0.33255465281220636,elu,ublQM,125,0.00803947699631966,adam,0.05030482695629338,0.9793883699146857,0.15,200,48,"[0.9732142857142858,0.9793883699146857]",30,132
0.7,0.17410670986794052,elu,FriKs,96,0.0055619797206227315,adam,0.03045814781583759,0.9893422132918503,0.15,200,27,"[0.9720238095238095,0.9893422132918503]",100,158
0.7,0.3933938008148319,elu,G684a,143,0.000571571860727491,adam,0.0015889246345518332,0.9735593925525275,0.15,200,29,"[0.9723214285714284,0.9735593925525275]",10,190
0.7,0.2190228321225391,elu,SGXWS,135,0.023238300059431186,adam,0.026901627820092287,0.9910734540402599,0.15,200,55,"[0.9741071428571427,0.9910734540402599]",5,168
0.7,0.2849361413952957,elu,H7VcN,153,0.00012072036232001403,adam,0.008334538833856368,0.9708011634327424,0.15,200,50,"[0.9630952380952381,0.9708011634327424]",70,183
0.7,0.10574650601095974,relu,bVYui,161,3.8447278898884374e-05,SGD,0.004711838571444638,0.5224608920491274,0.15,200,66,"[0.5773809523809523,0.5224608920491274]",5,172
0.7,0.2974438265770525,elu,x9Ntp,130,0.0021902070125817746,adam,0.07412786800831617,0.9901726373605044,0.15,200,64,"[0.9800595238095238,0.9901726373605044]",10,141
0.7,0.13985233705465236,tanh,GJuRa,107,0.016885684170321373,adam,0.045863956525487304,0.9899460026407703,0.15,200,47,"[0.9684523809523811,0.9899460026407703]",30,164
0.7,0.2596962949906829,elu,DNBFw,101,0.0004510945046949682,adam,0.05799594807002048,0.9829495273259028,0.15,200,67,"[0.9797619047619047,0.9829495273259028]",50,128
0.7,0.354027349266102,elu,oaBr0,147,0.14330183630127502,adam,0.06011375559536022,0.9624555926781426,0.15,200,39,"[0.5260416666666667,0.9624555926781426]",5,154
0.7,0.3170825702262646,elu,kUL1E,121,0.010278780292313458,adam,0.04293954289462351,0.9864352902173719,0.15,200,42,"[0.9827380952380953,0.9864352902173719]",5,177
0.7,0.37329735158498223,elu,EGyHh,79,0.0039911815834082634,adam,0.01525710496564281,0.9902238502238502,0.15,200,19,"[0.9675595238095239,0.9902238502238502]",10,150
0.7,0.33472913608336424,relu,aA8X9,180,0.0009204522435888218,adam,0.05394760355208438,0.9848632309520454,0.15,200,69,"[0.8788690476190476,0.9848632309520454]",5,188
0.7,0.30479645273651246,elu,NiLaF,112,0.031140247552916667,adam,0.04774840909932411,0.9864121604509682,0.15,200,59,"[0.98125,0.9864121604509682]",30,124
0.7,0.18687554318135255,elu,Dx8c0,71,0.0015342855614555993,SGD,0.051950774716385234,0.9640238394423694,0.15,200,37,"[0.9654761904761904,0.9640238394423694]",10,180
0.7,0.24968348225024956,elu,W9Xs1,169,1.4677599467608491e-05,adam,0.09053669017506595,0.8810371337307625,0.15,200,61,"[0.8696428571428572,0.8810371337307625]",100,171
0.7,0.34442579652864963,elu,qYetq,137,0.005120383191814061,adam,0.08555015898461497,0.9407955785054936,0.15,200,68,"[0.8857142857142856,0.9407955785054936]",5,159
0.7,0.3616543665205628,elu,IPFm0,87,0.0025496359956602983,adam,0.065012492388546,0.9837624444063737,0.15,200,44,"[0.9723214285714287,0.9837624444063737]",70,146
0.7,0.2780303675279525,tanh,jXZMf,184,0.0011577270113185708,adam,0.037894921669923844,0.9832700065672203,0.15,200,70,"[0.9738095238095239,0.9832700065672203]",5,195
0.7,0.2404815342869827,elu,rpWYc,117,0.013946393462231529,adam,0.022881309393129802,0.9963267599225757,0.15,200,62,"[0.9732142857142858,0.9963267599225757]",10,165
0.7,0.23544934650436752,elu,zoSZD,105,0.050627044118658336,adam,0.0313485818493076,0.9900101386098832,0.15,200,14,"[0.7666666666666666,0.9900101386098832]",10,143
0.7,0.22143750901614317,elu,YWNhU,82,0.036979839829636554,adam,0.03301974687584204,0.9830657308794549,0.15,200,67,"[0.8180059523809524,0.9830657308794549]",10,154
0.7,0.22726068519984804,elu,HQskp,100,0.05852690824412882,adam,0.03406276092122531,0.9909305329366507,0.15,200,21,"[0.6419642857142858,0.9909305329366507]",10,163
0.7,0.20954988123236915,relu,QbTY0,116,0.013532474768934351,adam,0.02775697614555189,0.963931532352585,0.15,200,63,"[0.8696428571428572,0.963931532352585]",10,150
0.7,0.24414121422901575,elu,M8sFA,59,0.022603158078483985,SGD,0.025423498949443735,0.9813476307115072,0.15,200,65,"[0.9729166666666668,0.9813476307115072]",10,138
0.7,0.2324883662719704,elu,wVY58,94,0.0315506408756444,adam,0.023118786974315055,0.9919857867562808,0.15,200,68,"[0.7583333333333334,0.9919857867562808]",10,132
0.7,0.20099268359710062,elu,Jmxk9,90,0.07523605741545979,adam,0.028415531303876057,0.9899058473558769,0.15,200,17,"[0.9657738095238096,0.9899058473558769]",10,146
0.7,0.2408436954685265,tanh,ApU8U,110,0.016384347927077214,adam,0.0399691048445867,0.990905244950936,0.15,200,62,"[0.9752976190476191,0.990905244950936]",10,117
0.7,0.19490276168821508,elu,lp5Q7,98,0.012509909253038633,adam,0.035254329359321636,0.992232837276789,0.15,200,32,"[0.9741071428571428,0.992232837276789]",10,135
0.7,0.2179837515752706,elu,FhVWf,105,0.09498749520919458,adam,0.019515882433236407,0.9779170444269951,0.15,200,70,"[0.5575892857142857,0.9779170444269951]",10,160
0.7,0.25187356171796393,elu,eZoeO,74,0.024371003475435162,adam,0.03170735816317921,0.99418031808066,0.15,200,66,"[0.9723214285714287,0.99418031808066]",10,105
0.7,0.21082933210142446,elu,hlPR6,119,0.04317515643388181,adam,0.036992370590320664,0.994805519552868,0.15,200,28,"[0.9270833333333334,0.994805519552868]",10,166
0.7,0.26056504268367137,elu,K1ayZ,128,0.010638775531540261,adam,0.022745630992515437,0.9726561713292912,0.15,200,22,"[0.9782738095238095,0.9726561713292912]",10,158
0.7,0.26772354797912246,relu,jDpKS,110,0.11558817188479813,SGD,0.026448973953980017,0.9829763821696286,0.15,200,64,"[0.9651785714285713,0.9829763821696286]",10,122
0.7,0.2048907294191935,elu,OIThY,123,0.020541659383961495,adam,0.04333549023354135,0.9868803216974481,0.15,200,25,"[0.9758928571428573,0.9868803216974481]",10,141
0.7,0.22604343355193704,elu,LhbEh,114,0.00874581516259154,adam,0.08279290249810467,0.9595850267214733,0.15,200,69,"[0.7889880952380952,0.9595850267214733]",10,156
0.7,0.24037049688360929,elu,vZA7k,94,0.039234761218229545,adam,0.06851174917419199,0.9920423462107033,0.15,200,31,"[0.7261904761904762,0.9920423462107033]",10,150
0.7,0.2137978146612259,elu,PcL7m,85,0.02819981525480655,adam,0.03889549290152075,0.983798548747186,0.15,200,67,"[0.9735119047619047,0.983798548747186]",10,166
0.7,0.18213764805162566,tanh,zmRCp,103,0.05226338757425785,adam,0.0787970676875108,0.9601732160613,0.15,200,30,"[0.5,0.9601732160613]",10,171
0.7,0.2355431767954676,elu,a2mO5,176,0.3623082117566139,adam,0.030349300901428268,0.7747220371941792,0.15,200,23,"[0.5,0.7747220371941792]",10,127
0.7,0.19010824077387173,elu,JpdAh,117,0.017219140468315266,adam,0.021064539977025124,0.9745299144552073,0.15,200,35,"[0.9785714285714286,0.9745299144552073]",10,145
0.7,0.2705382656626633,elu,igQ9P,140,0.234344336691536,adam,0.046774953884235276,0.9576105374740005,0.15,200,66,"[0.5886904761904762,0.9576105374740005]",10,162
0.7,0.25131195769746256,elu,d7uWo,126,0.008528356277749055,SGD,0.04924919082953142,0.9770306625956732,0.15,200,64,"[0.9788690476190476,0.9770306625956732]",10,114
0.7,0.19890204208879697,relu,quxs2,132,0.006582745103070315,adam,0.07554506834769924,0.8808679513023774,0.15,200,60,"[0.5,0.8808679513023774]",10,155
0.7,0.25783049597005286,elu,vRrdT,107,0.010677392868867966,adam,0.0724607461685807,0.9854260084102033,0.15,200,69,"[0.8833333333333334,0.9854260084102033]",10,175
0.7,0.17467189847578243,elu,MJ6Iy,97,0.01585828994229284,adam,0.056149592641217334,0.9881476771144019,0.15,200,62,"[0.9776785714285715,0.9881476771144019]",10,136
0.7,0.24472744765544296,elu,rwznF,120,0.006836391044361868,adam,0.060968428395366286,0.9940628270394308,0.15,200,68,"[0.9785714285714284,0.9940628270394308]",10,94
0.7,0.22649715375713983,elu,GiX7O,112,0.025911030154397,adam,0.03321414661407383,0.9899838600538186,0.15,200,34,"[0.9705357142857143,0.9899838600538186]",10,168
0.7,0.21509885802011203,tanh,k0Qio,146,0.013110924964180695,adam,0.03659823584355905,0.9908343586238324,0.15,200,12,"[0.9738095238095237,0.9908343586238324]",30,141
0.7,0.261613368451708,elu,Kwddk,100,0.005505609639643712,adam,0.04159645741605313,0.985320652289397,0.15,200,70,"[0.9735119047619047,0.985320652289397]",50,152
0.7,0.2051610596335916,elu,O4zlZ,88,8.003976800177322e-06,adam,0.06270175279076706,0.9608167296186622,0.15,200,19,"[0.9541666666666666,0.9608167296186622]",10,148
0.7,0.190295545786173,elu,RMu4f,135,0.0701832280224689,SGD,0.02852787755215634,0.983413647755753,0.15,200,65,"[0.9714285714285715,0.983413647755753]",10,131
0.7,0.16123533586266356,elu,rVVcN,166,4.8571101173402175e-05,adam,0.058241963075052854,0.9741082202111613,0.15,200,61,"[0.9726190476190476,0.9741082202111613]",30,89
0.7,0.27659017946282727,relu,tLTpF,35,2.9917187976053524e-05,adam,0.05160333757696003,0.9186069879029901,0.15,200,59,"[0.8657738095238094,0.9186069879029901]",100,159
0.7,0.2859939287413532,elu,XThow,128,0.003203312021895609,adam,0.08780186667202547,0.987417315873088,0.15,200,65,"[0.9827380952380953,0.987417315873088]",10,176
0.7,0.23034458384042478,elu,NaFKO,154,0.036574393210469985,adam,0.024595426268488714,0.9740479243545606,0.15,200,63,"[0.9732142857142858,0.9740479243545606]",70,165
0.7,0.17923971440518305,elu,sgk8p,142,0.004418926971677905,adam,0.018500423215678508,0.98950004921949,0.15,200,38,"[0.9773809523809524,0.98950004921949]",10,169
0.7,0.24703590992330596,elu,PQlg4,63,0.007696117866889174,adam,0.04533086866627499,0.9823071614375962,0.15,200,67,"[0.9764880952380952,0.9823071614375962]",30,162
0.7,0.17088636214628244,tanh,GIjtr,78,0.019609647325294504,adam,0.08052844177307436,0.9862934069969821,0.15,200,32,"[0.9824404761904763,0.9862934069969821]",50,152
0.7,0.2657790745877225,elu,BT8dc,123,4.39488529846935e-06,adam,0.0686527640187372,0.9276683576658551,0.15,200,41,"[0.9011904761904763,0.9276683576658551]",10,172
0.7,0.22242313689691987,elu,W96i4,92,0.1343898077042688,SGD,0.06611004204273,0.9837706694651086,0.15,200,30,"[0.9702380952380952,0.9837706694651086]",10,179
0.7,0.2397480354235072,elu,hNPVf,107,0.009816261396103356,adam,0.055380508325835895,0.9825912000740376,0.15,200,27,"[0.9735119047619047,0.9825912000740376]",30,156
0.7,0.2549597323241946,elu,iaCBE,150,2.0354482227126532e-05,adam,0.06433862050975671,0.9739370516138944,0.15,200,10,"[0.974702380952381,0.9739370516138944]",10,147
0.7,0.21947664533361128,relu,MJOJp,45,0.014963141623096176,adam,0.07157333528200385,0.9391279611066199,0.15,200,24,"[0.5946428571428573,0.9391279611066199]",100,102
0.7,0.28956624530785663,elu,TMvSa,115,0.0050826798680381905,adam,0.07727771278932444,0.9769224313399167,0.15,200,63,"[0.9741071428571428,0.9769224313399167]",70,184
0.7,0.20686424704254108,elu,Y9Oy8,163,0.030073459329369546,adam,0.0497945317092637,0.9856522318662366,0.15,200,58,"[0.8839285714285715,0.9856522318662366]",10,139
0.7,0.1505685930447369,elu,o2qh5,103,0.050870349298884183,adam,0.02976305913704311,0.9925791874720904,0.15,200,67,"[0.8741071428571429,0.9925791874720904]",30,120
0.7,0.196101954907058,elu,YyLbG,117,0.08915810779404827,adam,0.011876192452607215,0.9676625069183237,0.15,200,60,"[0.5233630952380952,0.9676625069183237]",10,62
0.7,0.27404413092174934,tanh,TNPCr,16,0.0029829400705873007,adam,0.015942610341517782,0.9818403563961408,0.15,200,69,"[0.9729166666666668,0.9818403563961408]",50,109
0.7,0.2827258043779368,elu,e1g2Y,132,0.00010026008100794852,SGD,0.034603462896956635,0.6791001100243307,0.15,200,43,"[0.6720238095238095,0.6791001100243307]",10,135
0.7,0.23401919774990274,elu,xaXY3,158,1.211596496297986e-05,adam,0.040294780738078885,0.9481367118821284,0.15,200,37,"[0.95,0.9481367118821284]",30,175
0.7,0.1878782700628731,elu,SyJ9t,122,6.519437483331329e-05,adam,0.025755574555398997,0.9645471390746898,0.15,200,28,"[0.9580357142857144,0.9645471390746898]",100,166
0.7,0.21343921426107137,elu,L28uk,138,0.00023208841588764749,adam,0.053462329187186394,0.992407181747472,0.15,200,46,"[0.9726190476190476,0.992407181747472]",10,144
0.7,0.26728352934624683,relu,pHBOm,172,0.006902130755211439,adam,0.05933889249497515,0.9826427933552034,0.15,200,57,"[0.8797619047619047,0.9826427933552034]",70,159
0.7,0.16722517395917275,elu,dBgSX,144,0.012889789310259143,adam,0.02229837058088649,0.9929211376106812,0.15,200,33,"[0.9616071428571427,0.9929211376106812]",10,129
0.7,0.24977705811917378,elu,L3UOi,111,0.0018883729824164214,adam,0.04362917237026498,0.9797530203862541,0.15,200,40,"[0.9818452380952379,0.9797530203862541]",30,170
0.7,0.29698459482804745,elu,ipOLE,129,0.004004475619894345,adam,0.06761593916034275,0.9854405584668744,0.15,200,15,"[0.9773809523809526,0.9854405584668744]",50,154
0.7,0.2572397297432051,elu,Xlb0X,68,0.16767437329219376,adam,0.04720483876983719,0.9794410312215571,0.15,200,61,"[0.7845238095238095,0.9794410312215571]",10,163
0.7,0.18442515358930667,tanh,RoZrA,81,0.009425486788228554,SGD,0.07438540751759988,0.9771715582172458,0.15,200,66,"[0.9800595238095238,0.9771715582172458]",10,184
0.7,0.29008292034326394,elu,c4sQh,101,0.0229077936041327,adam,0.08222184454701213,0.9629433849656378,0.15,200,70,"[0.5958333333333334,0.9629433849656378]",30,141
0.7,0.1968671367054129,elu,trRsB,97,0.0001604980181255912,adam,0.06172969053408682,0.9841286121859543,0.15,200,64,"[0.9672619047619048,0.9841286121859543]",100,38
0.7,0.23788427022787562,elu,svtwf,126,0.0035003042726036537,adam,0.03871555426556108,0.9923464458247068,0.15,200,68,"[0.9800595238095238,0.9923464458247068]",10,179
0.7,0.15648802751777668,elu,bpQHA,118,0.019196130008040754,adam,0.06958202422694594,0.9889404937983729,0.15,200,45,"[0.980952380952381,0.9889404937983729]",70,150
0.7,0.2789230455460121,relu,fN0lg,89,0.00035582074947422505,adam,0.03630561038790267,0.9811762829533727,0.15,200,49,"[0.9797619047619047,0.9811762829533727]",10,98
0.7,0.30105407489300806,elu,k0RI9,113,0.0055853019592485495,adam,0.03298291406582072,0.9874143503555268,0.15,200,52,"[0.9720238095238095,0.9874143503555268]",30,173
0.7,0.26887724502731475,elu,eKDLe,135,0.04081414764002819,adam,0.056994109478962246,0.9837010591705433,0.15,200,62,"[0.9741071428571428,0.9837010591705433]",50,123
0.7,0.22643352384492296,elu,mSEgH,109,0.002729904913137162,adam,0.04870198598833614,0.9850608833925314,0.15,200,26,"[0.9785714285714284,0.9850608833925314]",10,190
0.7,0.20607953506147178,elu,R9piZ,151,0.007423482744677272,SGD,0.01360545176833591,0.968357658150245,0.15,200,54,"[0.9684523809523811,0.968357658150245]",10,157
0.7,0.17511807564762638,tanh,Y9UPz,122,0.0017563726158887154,adam,0.01993811806125938,0.973955240525908,0.15,200,42,"[0.9696428571428571,0.973955240525908]",30,162
0.7,0.306149108594799,elu,x4wVt,84,0.011587652792247596,adam,0.0269965246931182,0.9788444976076555,0.15,200,56,"[0.9758928571428571,0.9788444976076555]",100,180
0.7,0.14146026941280032,elu,QOpjP,140,0.06486338611226593,adam,0.023952363534952448,0.9837838500926896,0.15,200,39,"[0.625,0.9837838500926896]",10,145
