,learning_rate,batch_size,dropout,optimizer,activation,regularization,layer_1,layer_2,train_frac,test_frac,epochs,preweight,mean_val_nni,std_val_nni,mean_test_nni,std_test_nni
eT20p,1.554520060229721e-06,10.0,0.3711584115252185,adam,relu,0.020197410665913518,179.0,135.0,0.7,0.15,200.0,25.0,0.4928185941043083,0.14090804176365543,0.5869047619047618,0.11728456392143152
YB1T5,3.6328469787339084e-05,5.0,0.030525656016043002,SGD,elu,0.03412757756150877,122.0,59.0,0.7,0.15,200.0,70.0,0.46941654045727654,0.10335788489344662,0.4458333333333333,0.13039518905541794
ipfHf,0.00033191246903226264,10.0,0.032941889587602406,adam,relu,0.03485546474383091,73.0,100.0,0.7,0.15,200.0,33.0,0.7555377715686953,0.17325439496528466,0.7488095238095238,0.16316039713344585
fGQ2d,5.7645891930631594e-05,10.0,0.09214412584523979,SGD,elu,0.08599892491510625,196.0,111.0,0.7,0.15,200.0,38.0,0.4623218706062303,0.166549044294705,0.575,0.09982268860834059
ZFrCd,0.0001466901963547387,50.0,0.3380952543863645,adam,relu,0.0732770006796819,12.0,134.0,0.7,0.15,200.0,32.0,0.552817077493964,0.15544815143367072,0.574404761904762,0.10389420148420611
d4v2j,1.155158208992326e-06,5.0,0.1570633086585446,adam,elu,0.044540139669325664,175.0,121.0,0.7,0.15,200.0,12.0,0.5673848570217012,0.1757071902673067,0.656547619047619,0.13806572960590174
LoEU0,0.006885978861404296,30.0,0.3029088398030759,adam,relu,0.007653092551796337,22.0,47.0,0.7,0.15,200.0,61.0,0.7644606593793855,0.18134230414275623,0.6702380952380952,0.1713045186071812
FwWJ5,3.5068952471619375e-06,50.0,0.2436722028925718,SGD,tanh,0.07920818215477463,134.0,163.0,0.7,0.15,200.0,30.0,0.45684667132347856,0.081973660653578,0.5333333333333333,0.1473066971951674
Wtdzj,0.00016448826770268008,10.0,0.19955287486830064,SGD,relu,0.03556186467846855,102.0,127.0,0.7,0.15,200.0,21.0,0.5328518690304405,0.10696598515238916,0.5660714285714284,0.08701273462197677
b5l1x,0.007262186453480688,5.0,0.22994948531848555,adam,tanh,0.05923634089686569,22.0,76.0,0.7,0.15,200.0,62.0,0.733430442019546,0.1499471450798513,0.5672619047619047,0.13563202394113033
Jq01i,0.038140005061842785,70.0,0.20667172332725517,adam,tanh,0.041654812904839994,16.0,47.0,0.7,0.15,200.0,62.0,0.8394144736871378,0.09831150175145409,0.7425595238095237,0.15174048112191785
y1oMs,0.01697990167888489,30.0,0.19135208792052827,adam,elu,0.058779231137936976,93.0,133.0,0.7,0.15,200.0,36.0,0.8822176454711806,0.03850582180183944,0.7732142857142856,0.14328927696594757
ND8mE,0.1255123867647293,50.0,0.39496378403865395,SGD,relu,0.04171147355492828,83.0,22.0,0.7,0.15,200.0,19.0,0.6575480447142928,0.14485961714516674,0.7261904761904762,0.15739517981941342
UX1CH,0.16879943970018726,5.0,0.050458824492476365,SGD,relu,0.08110225378542284,81.0,136.0,0.7,0.15,200.0,41.0,0.627021645021645,0.16849510994086342,0.5,0.0
