,learning_rate,batch_size,dropout,optimizer,activation,regularization,layer_1,layer_2,train_frac,test_frac,epochs,mean_val_nni,std_val_nni,mean_test_nni,std_test_nni
bQoyE,0.15117494874618165,100.0,0.2115731269627319,adam,relu,0.06129829575473873,119.0,76.0,0.7,0.15,200.0,0.7843847592578925,0.09012087446876518,0.5184523809523809,0.13735562405783558
M6gTn,0.2050922956680044,50.0,0.1260984459363322,SGD,tanh,0.07114466893721112,21.0,47.0,0.7,0.15,200.0,0.8789612639830692,0.039032634651971695,0.8523809523809524,0.01024086341314601
P54ou,0.0002337312552909832,5.0,0.059830193391262214,SGD,elu,0.0715565647805087,126.0,178.0,0.7,0.15,200.0,0.7160552344383123,0.21386311148681916,0.7946428571428571,0.06312050257883714
exDna,0.0014920079607476369,30.0,0.30869756798234294,SGD,relu,0.05230992534385035,34.0,169.0,0.7,0.15,200.0,0.7764689750399081,0.06488687655273015,0.7922619047619047,0.056934764953562936
KoBTu,0.41613771927287463,10.0,0.08891107462553825,SGD,tanh,0.027195636723353137,28.0,68.0,0.7,0.15,200.0,0.8245535362688792,0.12289821543640536,0.8363095238095237,0.021666993718096765
Pj3Zg,0.002341673432260389,100.0,0.39456506299963856,adam,tanh,0.027047800051802975,149.0,27.0,0.7,0.15,200.0,0.8915508175069429,0.05006150661634179,0.881547619047619,0.009762630635033779
jMsqv,0.09151551706347343,100.0,0.09692556911159454,adam,tanh,0.08433080124142887,101.0,58.0,0.7,0.15,200.0,0.834939495135742,0.05566409645486613,0.7857142857142857,0.06515070615481962
uPxW6,5.316714689370075e-05,100.0,0.08969887874142285,adam,tanh,0.010406793440943486,26.0,72.0,0.7,0.15,200.0,0.7834394970109255,0.11530384310092315,0.8095238095238095,0.05539233392443734
XxIe9,0.011769782110407865,30.0,0.20658176176458595,adam,elu,0.009787540458384059,107.0,56.0,0.7,0.15,200.0,0.896622952323362,0.05105283411143333,0.8863095238095238,0.014689241284825058
xH1MX,0.2586929956277545,100.0,0.08616993026897757,adam,elu,0.00029792034403289816,156.0,74.0,0.7,0.15,200.0,0.808636434766209,0.11551847013817428,0.5773809523809523,0.10116421227788507
qtw5u,0.001975463049051985,50.0,0.2257286872590808,adam,tanh,0.03602671219995449,134.0,54.0,0.7,0.15,200.0,0.8964569701622696,0.06021031804273084,0.8738095238095237,0.015476190476190487
Om6ij,0.0011200779413204228,30.0,0.3983798797640196,SGD,elu,0.023649697429158414,108.0,151.0,0.7,0.15,200.0,0.7524812925170068,0.12186854900433317,0.7797619047619048,0.07981519186600822
J3sQo,0.00024453711164635733,5.0,0.18109916487778788,adam,relu,0.011865081615234219,43.0,101.0,0.7,0.15,200.0,0.8693863984861739,0.06686010370484687,0.8892857142857142,0.006628290908130981
Iu5KW,0.009839767473818498,30.0,0.31618206029939644,SGD,relu,0.012637717595045228,105.0,73.0,0.7,0.15,200.0,0.8495182497633932,0.057378482208673226,0.8529761904761906,0.017667645332923625
kkMmE,0.17164875817740213,50.0,0.38811164561088973,adam,relu,0.020280920025210404,42.0,154.0,0.7,0.15,200.0,0.7420559725137498,0.10624385901559169,0.5119047619047619,0.05678209532243724
lSsWh,0.0006691986902291245,5.0,0.35036690074959265,SGD,relu,0.026596630211769848,143.0,185.0,0.7,0.15,200.0,0.7959032185968885,0.08236950288293164,0.825,0.050871096712432125
xj9Xg,0.00012201242254963776,50.0,0.27645358729852426,SGD,elu,0.01771399087111001,99.0,85.0,0.7,0.15,200.0,0.559453500055588,0.10857106918034053,0.6279761904761905,0.10960303811354324
RGCNf,0.0551310800834919,70.0,0.16974244828015733,adam,relu,0.0596453357892357,119.0,45.0,0.7,0.15,200.0,0.8394999362119753,0.07821380759676284,0.8017857142857142,0.08869047619047617
KdJiR,2.337043590388329e-06,70.0,0.39000485120972084,adam,elu,0.09396687765833445,195.0,126.0,0.7,0.15,200.0,0.5637882910740053,0.1790467153681532,0.6089285714285715,0.14507333550910367
lvGDB,0.19036491724028415,10.0,0.33391515297603586,SGD,relu,0.013235076319960404,136.0,52.0,0.7,0.15,200.0,0.8564558496288377,0.040696520026095764,0.7282738095238095,0.1522055933884499
klBMW,0.0021912414055064136,10.0,0.09228379236759575,SGD,relu,0.07505920548295184,147.0,105.0,0.7,0.15,200.0,0.8300353078635092,0.07998032276655004,0.8369047619047618,0.011040022018447266
F283e,0.00018192149769057114,5.0,0.013459065756710409,adam,elu,0.027980460053042756,26.0,19.0,0.7,0.15,200.0,0.8659859128581212,0.07631031172293049,0.8916666666666666,0.009888837932045322
YVi0z,0.0010240609438856411,10.0,0.26894227938449977,adam,relu,0.01451940212109798,182.0,167.0,0.7,0.15,200.0,0.8784008508121103,0.0702373173655505,0.8702380952380953,0.02377974328028353
iO5gD,0.009354493112034004,30.0,0.2058860697885781,SGD,tanh,0.03622254099638578,14.0,129.0,0.7,0.15,200.0,0.8447468994157248,0.06211439685335031,0.8553571428571429,0.010664567182838645
HKnVq,0.0002186398647162554,100.0,0.350539782670441,adam,relu,0.08633355660976519,179.0,184.0,0.7,0.15,200.0,0.7904667275370328,0.0991636020347707,0.8446428571428571,0.01671972845855731
BbDfD,1.6404863314721475e-06,10.0,0.25497571401579144,SGD,relu,4.506456820069227e-05,90.0,129.0,0.7,0.15,200.0,0.43315806019377445,0.20219212936818026,0.4892857142857143,0.16329063720724002
MHx8h,0.00019695915505371368,70.0,0.35129083674403927,adam,relu,0.006972540854700515,175.0,100.0,0.7,0.15,200.0,0.878450900272461,0.07050558392303186,0.869047619047619,0.010647942749999004
seOMy,0.000550085329028295,30.0,0.12803759183583793,adam,elu,0.029231787412513366,21.0,155.0,0.7,0.15,200.0,0.857477047276175,0.06159477112643102,0.8845238095238095,0.009671474291233249
zzbvQ,0.05044614306525062,5.0,0.0946053399309653,adam,tanh,0.037077314731066034,128.0,27.0,0.7,0.15,200.0,0.8504934591689581,0.08188679530906456,0.5928571428571429,0.25667395519291863
bM5rV,0.0011385919034487921,50.0,0.07866502649550378,adam,tanh,0.004200851632957592,81.0,153.0,0.7,0.15,200.0,0.8877131808179779,0.08130876785482176,0.8839285714285714,0.01414864800476752
CCuIW,3.4527224367544316e-05,30.0,0.08264030253533408,SGD,relu,0.030849571538522958,140.0,160.0,0.7,0.15,200.0,0.4282022607022607,0.12260343253052308,0.5178571428571429,0.10002834065523813
HGtZe,0.17639543510194206,30.0,0.21041840388179156,adam,tanh,0.05769204205545983,116.0,27.0,0.7,0.15,200.0,0.8262716659188181,0.07752505442492416,0.5648809523809524,0.17085407207783557
Yu7U9,4.42663830234754e-05,50.0,0.15338973848744206,adam,elu,0.035436598733657634,173.0,28.0,0.7,0.15,200.0,0.7951783524293766,0.11813375856481018,0.8374999999999998,0.013844884940015479
NH9m1,0.01621160533692543,10.0,0.34831824162322866,adam,tanh,0.04898918039573124,186.0,71.0,0.7,0.15,200.0,0.8904462701740355,0.03223188322451736,0.8398809523809522,0.01754690830117106
nADIG,2.55073793665589e-05,100.0,0.13849220741016863,SGD,tanh,0.09824946325765382,68.0,133.0,0.7,0.15,200.0,0.4330569214837749,0.152015211948793,0.47142857142857153,0.1378024400061745
kjaGv,6.839754645222135e-05,30.0,0.1352744301383512,SGD,elu,0.041150746213595435,78.0,146.0,0.7,0.15,200.0,0.4557502045221419,0.1881680709875816,0.48273809523809524,0.21651371498246988
oLY4b,0.03855142315555335,5.0,0.3355789353225053,SGD,tanh,0.09431577774915866,114.0,102.0,0.7,0.15,200.0,0.8859957051303688,0.04969479962657397,0.8744047619047619,0.01143415042398719
NCyvv,0.42398277031490267,50.0,0.29379419000337886,adam,relu,0.040130811592843735,57.0,43.0,0.7,0.15,200.0,0.6637755216458798,0.1581842436019408,0.513095238095238,0.03136176160076071
JBWHa,0.006929084759100163,30.0,0.014257974481117854,adam,tanh,0.032517882014622905,132.0,112.0,0.7,0.15,200.0,0.8913564188773652,0.049552190165251656,0.8904761904761905,0.013095238095238099
HBUTB,6.283850436513752e-05,50.0,0.30313035564124857,adam,tanh,0.029552444344399686,86.0,21.0,0.7,0.15,200.0,0.8057176574215031,0.0925786792492919,0.8321428571428571,0.019884872724392905
lXEYi,0.003451323938912733,30.0,0.3345580649994513,adam,tanh,0.05895467861329276,89.0,26.0,0.7,0.15,200.0,0.897616960444369,0.041046339972325104,0.8797619047619047,0.01325658181626195
PEpLN,0.0007885889946999498,5.0,0.13845001443352342,adam,elu,0.05839627921158527,118.0,56.0,0.7,0.15,200.0,0.879480643814726,0.08154860981116836,0.8642857142857142,0.028521782263597473
L5Edy,0.004942970239274976,70.0,0.13309269873845694,SGD,tanh,0.03399547599574019,113.0,105.0,0.7,0.15,200.0,0.8095820652483795,0.06703485625929698,0.8255952380952382,0.03138999255579813
Ni7FA,0.0002557478971491542,70.0,0.3304130501335035,SGD,tanh,0.04169332291057202,145.0,96.0,0.7,0.15,200.0,0.4503756613756614,0.09271456042340438,0.5,0.11755010510792559
fUvUC,0.020619625186003968,5.0,0.2025220182410338,SGD,elu,0.05077609766188262,40.0,123.0,0.7,0.15,200.0,0.859221293529606,0.07594893044974438,0.8767857142857143,0.007068060766093973
t5M6F,0.0020278557090719898,70.0,0.0906163174318206,SGD,elu,0.019148414330185628,191.0,142.0,0.7,0.15,200.0,0.7769442092201442,0.07614927363978312,0.8184523809523808,0.05101367585968051
tIROU,3.7615433259371256e-05,100.0,0.35591937290068326,SGD,relu,0.08956608382047136,166.0,89.0,0.7,0.15,200.0,0.3943637050779908,0.15681763583291988,0.5428571428571429,0.1250793399000861
uIsAU,0.0048841941917807654,5.0,0.38326682129409484,SGD,tanh,0.05717861534286848,14.0,88.0,0.7,0.15,200.0,0.8575034582834901,0.05622724996751963,0.8702380952380953,0.016581414615695414
OKGs5,0.00015000893024512497,5.0,0.24438516197788843,SGD,relu,0.01832778339138651,134.0,106.0,0.7,0.15,200.0,0.8072639940342464,0.08285944343520663,0.7851190476190477,0.07105308050628847
BjXBQ,0.028950003843954016,5.0,0.0717196318845038,adam,relu,0.06371490128865352,83.0,52.0,0.7,0.15,200.0,0.8403041639945302,0.06561110768675726,0.744642857142857,0.06555460672283095
qCwjl,0.14782519005459097,100.0,0.12458573984645445,adam,relu,0.06679759393457237,111.0,183.0,0.7,0.15,200.0,0.8412894248608535,0.06610265983341472,0.5898809523809524,0.12650595112062607
qRRiZ,0.0007668193517005096,70.0,0.2360473009331916,SGD,tanh,0.037809949709105166,58.0,79.0,0.7,0.15,200.0,0.6909267307292944,0.12020797999836576,0.7291666666666667,0.09498664722963664
CNBzy,0.1931070202344507,70.0,0.14040531868536243,adam,relu,0.061907193001877685,160.0,46.0,0.7,0.15,200.0,0.6886344128495079,0.1371657091354132,0.5107142857142858,0.03214285714285716
y2RBe,0.003849473619378253,30.0,0.02540171623707348,adam,relu,0.04590410389820685,95.0,156.0,0.7,0.15,200.0,0.8881150352664824,0.04933490768970112,0.8827380952380952,0.015070224882347794
WuXPn,0.0009753337165677438,30.0,0.2805409018933154,adam,relu,0.05079435145444425,199.0,136.0,0.7,0.15,200.0,0.8709862633585377,0.06656837269997562,0.8845238095238095,0.01462881634219585
ieAaa,0.00010541166389290987,100.0,0.2914497591892586,adam,elu,0.09513989235920159,120.0,190.0,0.7,0.15,200.0,0.8254910478417813,0.07884752365221853,0.8291666666666668,0.03335989587905249
vZsNy,0.00010796938313023981,70.0,0.24865491218539187,adam,tanh,0.05729105716718422,51.0,26.0,0.7,0.15,200.0,0.8098922666507244,0.07767196780671315,0.8470238095238095,0.017261904761904773
EM38Y,0.007776526128035413,10.0,0.07237002433438007,adam,elu,0.0648977827599113,22.0,181.0,0.7,0.15,200.0,0.8896168422124549,0.0788923810975362,0.8761904761904761,0.01859583256168253
y8vmC,0.004360756458614654,30.0,0.269768329931493,SGD,elu,0.08985049319339605,195.0,152.0,0.7,0.15,200.0,0.8505376558476201,0.05307346173175875,0.8404761904761905,0.019705887330055787
Sjh2U,0.22636668626800835,50.0,0.2639626063166032,adam,tanh,0.04666942076765676,98.0,166.0,0.7,0.15,200.0,0.8417519351258944,0.06375740421216261,0.5571428571428572,0.26652047438293763
oQIXm,0.00017449309633517992,70.0,0.26707490061562644,SGD,relu,0.08269276363773287,197.0,13.0,0.7,0.15,200.0,0.46823414394023616,0.15462339819544757,0.5345238095238095,0.13575605038236602
OiElK,2.498560571464641e-06,5.0,0.2830248898888578,SGD,tanh,0.08234972657634024,173.0,141.0,0.7,0.15,200.0,0.38241130694702125,0.12902485973081024,0.48809523809523814,0.15960818664038
csX1n,2.364179383021647e-06,5.0,0.03044632910317571,adam,elu,0.016175416010762923,58.0,166.0,0.7,0.15,200.0,0.7404802496924541,0.07578267289920304,0.7625,0.06835914976072383
ovUCe,0.4536166978481992,5.0,0.21546293020737628,adam,relu,0.012038206407873099,162.0,165.0,0.7,0.15,200.0,0.6898563869992442,0.09345264557104775,0.5,0.0
lHsjZ,1.111984855485989e-06,50.0,0.38423925099661754,SGD,elu,0.014792641847384758,25.0,181.0,0.7,0.15,200.0,0.4379950869236583,0.16634264299488222,0.5369047619047619,0.13625102716540569
zMqSe,0.00027499850548527,5.0,0.1743683780872921,adam,relu,0.06166276789810119,87.0,149.0,0.7,0.15,200.0,0.8671517710664004,0.05535874813210731,0.8869047619047619,0.010309826235529014
u0hra,0.0650807087051243,10.0,0.12012268847045693,adam,relu,0.04182790263365125,134.0,146.0,0.7,0.15,200.0,0.8780854200789447,0.033959677132041295,0.6136904761904762,0.13858825171975878
bjR0E,0.2771011018753149,70.0,0.25108266845138266,SGD,relu,0.07874368483249422,174.0,29.0,0.7,0.15,200.0,0.8533952677867042,0.04194949924402247,0.7666666666666666,0.11526121373771075
ROm8c,0.1751423651070158,50.0,0.08399387862197027,adam,elu,0.019129605385905725,56.0,105.0,0.7,0.15,200.0,0.8629038088665417,0.09226534745899605,0.7639880952380953,0.14626424432056748
Mi1g7,5.779033962042605e-06,70.0,0.2824513550393941,adam,relu,0.03516263908113889,115.0,36.0,0.7,0.15,200.0,0.7061395588538446,0.09148693494046346,0.7505952380952381,0.059788103724225716
YmTkD,4.208648199205557e-05,50.0,0.040675839585953756,SGD,relu,0.03230259561201273,185.0,44.0,0.7,0.15,200.0,0.4346114203257061,0.18369637916869216,0.5351190476190476,0.16788352545117052
UGtPm,0.0002616716741776265,5.0,0.21475298272001095,adam,elu,0.05535771789375357,15.0,47.0,0.7,0.15,200.0,0.8391580709522429,0.10849937158010427,0.8922619047619047,0.006760605173571773
dC4TQ,1.620892434499948e-06,100.0,0.24810103100699532,SGD,elu,0.0908061494080526,94.0,194.0,0.7,0.15,200.0,0.49161765896614573,0.17458743394328918,0.536904761904762,0.15589784579010532
z7ttQ,0.0038816607868976455,100.0,0.12072137463301727,adam,relu,0.033054003548050374,189.0,154.0,0.7,0.15,200.0,0.8914157272473646,0.03983890303724495,0.8821428571428571,0.0074345214266647325
RwNIj,2.2165583407544223e-06,5.0,0.2607149286094996,adam,tanh,0.08060107170678349,66.0,67.0,0.7,0.15,200.0,0.797542316854792,0.07579186892871087,0.8101190476190476,0.06582429112103903
R6omD,1.9879447194403603e-06,50.0,0.0185942345524579,SGD,relu,0.06036999478724412,171.0,32.0,0.7,0.15,200.0,0.39445539844059735,0.12135740685195924,0.4619047619047619,0.1161004237288679
IsLWv,0.12156289001209154,30.0,0.36094229805040007,adam,tanh,0.06259194276066708,103.0,80.0,0.7,0.15,200.0,0.8029571752406099,0.11206172846808508,0.6547619047619048,0.15453279744937107
iX7T2,0.00018122673290906424,10.0,0.21816476263107143,SGD,relu,0.032903128975035625,54.0,10.0,0.7,0.15,200.0,0.5184840067340069,0.28598736681411613,0.5791666666666666,0.20485272764275253
wAONJ,1.5700448689049316e-06,5.0,0.3580054675423671,SGD,tanh,0.025456546991273445,21.0,105.0,0.7,0.15,200.0,0.4155302649863242,0.1219411011380453,0.4726190476190476,0.16811024484477058
WRnpT,0.017524204982804742,5.0,0.2278648142538094,SGD,elu,0.04810369962579634,155.0,163.0,0.7,0.15,200.0,0.878823722890328,0.0456894939282069,0.8827380952380952,0.012213264600406634
DW7H7,1.2486378062484383e-05,100.0,0.12865337844384261,SGD,elu,0.03542686790234883,144.0,54.0,0.7,0.15,200.0,0.45398694427265857,0.1822370747246253,0.4511904761904762,0.17009234520016359
oMIXo,0.0007454038166243014,30.0,0.2611306007550577,SGD,relu,0.026443446447904084,92.0,123.0,0.7,0.15,200.0,0.77637845616199,0.07840273871971312,0.775595238095238,0.05086064839889041
c13mv,0.00016595348553964862,50.0,0.09268764541911452,adam,relu,0.022047691320154574,48.0,41.0,0.7,0.15,200.0,0.848680804915244,0.04932661771634541,0.857142857142857,0.01064794274999901
u6afg,0.001430055064014549,5.0,0.19687555691232303,SGD,tanh,0.015278510139850855,31.0,166.0,0.7,0.15,200.0,0.8543575550479211,0.048776859993860486,0.8535714285714286,0.0192327314540518
UcVp3,1.619715073886991e-06,100.0,0.2012820588977438,SGD,elu,0.07159188265957632,22.0,13.0,0.7,0.15,200.0,-1,-1,-1,-1
zPdei,0.0008648911482837977,100.0,0.26787551037613133,SGD,tanh,0.02956289660428515,186.0,193.0,0.7,0.15,200.0,0.6152549646121075,0.20137238269563196,0.6696428571428571,0.12976326997971213
Ly6hD,4.1024127290513225e-05,10.0,0.0014117617246070858,adam,relu,0.03212600863876926,105.0,147.0,0.7,0.15,200.0,0.8237529374433036,0.08792585944096808,0.8714285714285713,0.011356419064487453
TAjHa,0.21274737053839074,70.0,0.32615461165407084,adam,relu,0.08748097747887014,15.0,114.0,0.7,0.15,200.0,0.7442542374222697,0.14683415559665725,0.5720238095238095,0.16151585819658573
oVtoc,0.0014196080565063737,50.0,0.21461693164035528,SGD,tanh,0.020203920971477288,72.0,122.0,0.7,0.15,200.0,0.7860567536707355,0.07670185895421898,0.7916666666666666,0.052299720563068544
hIY0S,1.1887608918589078e-06,10.0,0.03752131904440899,SGD,relu,0.06357044228561354,149.0,195.0,0.7,0.15,200.0,0.4804241014517544,0.1525249535344255,0.5017857142857143,0.16643372326653877
N1Ydq,5.250433921184414e-05,70.0,0.29995576579900096,SGD,tanh,0.08281067363964636,77.0,83.0,0.7,0.15,200.0,-1,-1,-1,-1
bMbe9,0.026104651402686717,10.0,0.2665761615791611,SGD,elu,0.008714618863892565,141.0,105.0,0.7,0.15,200.0,0.8694929996218486,0.05381593507437091,0.8708333333333333,0.007552724726458022
j7DcJ,0.0613066778354501,50.0,0.11640310923543154,adam,relu,0.08998375836053243,128.0,72.0,0.7,0.15,200.0,0.8331511188839059,0.0643528318726156,0.7827380952380951,0.08941458953024206
soJ19,9.715547836451025e-06,70.0,0.27782753445701297,SGD,tanh,0.0017780366775839497,14.0,60.0,0.7,0.15,200.0,0.34840122311550886,0.20978991532879904,0.5375,0.157238652258827
Jbsub,0.18951215100769295,10.0,0.21287558918751426,adam,tanh,0.0039676109461276865,192.0,76.0,0.7,0.15,200.0,0.7542097836527597,0.08631361177176423,0.43690476190476196,0.16448831537738967
qTElx,0.01410748979836017,30.0,0.37034052292982245,adam,relu,0.013187041906069886,60.0,165.0,0.7,0.15,200.0,0.8756909415856159,0.05283565998659704,0.8803571428571427,0.0395239888119858
OcWTV,0.004379650990947611,70.0,0.01162184476625061,adam,relu,0.06277157884726171,55.0,65.0,0.7,0.15,200.0,0.8866060995081744,0.051410359862905396,0.8755952380952381,0.01629039545643335
eumd8,5.804559278335894e-06,70.0,0.3412634003097128,SGD,elu,0.09393034200537252,172.0,16.0,0.7,0.15,200.0,0.30514426578712295,0.11867579926507567,0.40059523809523806,0.1487154464526313
xLRUf,0.35671898731862806,50.0,0.03905715940888488,adam,tanh,0.0692419239918702,199.0,184.0,0.7,0.15,200.0,0.7673733142655766,0.14480561343492832,0.5497023809523809,0.18094675155717213
xUlZP,0.00013949187037913538,100.0,0.3843478933499559,SGD,elu,0.08487041619025283,45.0,23.0,0.7,0.15,200.0,0.4791560478198512,0.10716397898423183,0.6113095238095239,0.14677296897511036
mrbZU,0.14037214058172134,10.0,0.254730410429416,adam,elu,0.035159747534632184,36.0,106.0,0.7,0.15,200.0,0.8134494452968584,0.0927454496083802,0.5696428571428571,0.21469950128106985
RFAo5,0.0008104023607007364,70.0,0.270436728073233,SGD,tanh,0.09995891796177779,67.0,43.0,0.7,0.15,200.0,0.6785040645716607,0.1750930781103279,0.675595238095238,0.14534661246517597
O8o2y,2.566005406950391e-06,100.0,0.25712002661081884,adam,relu,0.07040721767217482,139.0,67.0,0.7,0.15,200.0,0.520198223733938,0.1841730084229641,0.4625,0.1338703577187159
SKVkx,2.188626700312952e-05,100.0,0.3319418273151181,adam,relu,0.026116547030688865,194.0,35.0,0.7,0.15,200.0,0.7945842781557068,0.08722957121339413,0.813095238095238,0.06947731648292797
JZWSk,0.009960053084962896,50.0,0.1555464298277808,SGD,relu,0.05339930151902868,186.0,168.0,0.7,0.15,200.0,0.8300808858850355,0.07719187001336539,0.8297619047619047,0.02499999999999998
xyKKK,7.2537005484379e-05,30.0,0.21340093091147688,adam,relu,0.0004739423508436147,176.0,152.0,0.7,0.15,200.0,0.8461727074593467,0.07591416113050856,0.8738095238095237,0.01024086341314599
Oqwro,0.010537615130731778,5.0,0.04417281609177235,adam,relu,0.005560213240602175,20.0,57.0,0.7,0.15,200.0,0.8868839979015742,0.06132324774583879,0.8357142857142857,0.11588660498702816
yOB9w,0.005991025820387921,100.0,0.16472982179634196,adam,relu,0.005729819377734913,105.0,44.0,0.7,0.15,200.0,0.8748367070428655,0.043763330745495876,0.8857142857142856,0.01428571428571429
VSfFE,0.001657236068083518,10.0,0.0943559713239234,adam,elu,0.0544764348297946,118.0,128.0,0.7,0.15,200.0,0.8831083143542507,0.07087860410722072,0.8613095238095237,0.02988664335865047
rTAQe,1.542314629552084e-05,70.0,0.1393225326124412,SGD,elu,0.057184565734874265,16.0,28.0,0.7,0.15,200.0,0.4313088824013894,0.24611198934683146,0.569047619047619,0.14404761904761904
Zfl59,0.12694176889286315,5.0,0.171852397376327,adam,tanh,0.08044719284240436,178.0,93.0,0.7,0.15,200.0,0.8329334575849046,0.0505534652570668,0.5232142857142857,0.1937122796286068
mFpd0,1.1315763700596307e-05,50.0,0.2539114596929607,SGD,relu,0.04419256350596284,184.0,158.0,0.7,0.15,200.0,0.37289438603724323,0.14422478738196018,0.4488095238095238,0.13594904507624486
CuVhx,0.003528404270547665,70.0,0.381563236416655,adam,tanh,0.008556211720124829,86.0,50.0,0.7,0.15,200.0,0.915408791610721,0.0425579613249447,0.8839285714285714,0.009316949906249133
PlySh,0.004272011207915287,10.0,0.03302341602169214,adam,elu,0.02496274584727015,115.0,65.0,0.7,0.15,200.0,0.8885555801554215,0.06404893772661405,0.8732142857142857,0.02079929191625731
MwKOa,0.3008094030181303,100.0,0.16257068991982868,SGD,elu,0.09469355513515681,192.0,170.0,0.7,0.15,200.0,0.8347322266444772,0.052065087592391465,0.8392857142857142,0.015058465048420823
feNN5,0.3635387887955004,100.0,0.3896435439066532,adam,relu,0.011947116548156356,58.0,93.0,0.7,0.15,200.0,0.7502721088435373,0.10986889715492497,0.48571428571428577,0.04285714285714286
vjYin,0.19628226426549908,100.0,0.18229104164455265,SGD,relu,0.02608294628674872,126.0,195.0,0.7,0.15,200.0,0.8607444052944253,0.03811290917469792,0.8136904761904761,0.053508560995164524
O6gQ6,6.928834527194946e-05,70.0,0.19351622486232967,adam,relu,0.06905773000511899,71.0,75.0,0.7,0.15,200.0,0.7848838335210743,0.10170983784392972,0.8357142857142857,0.023839267136310457
JNsRg,3.223795568416441e-05,5.0,0.318446366753485,adam,elu,0.0092765023334199,91.0,100.0,0.7,0.15,200.0,0.834522280327487,0.07275953928730682,0.8755952380952381,0.011739930311497625
UlbPh,0.38432073944717654,10.0,0.07679627447884192,SGD,elu,0.0404960403725101,126.0,199.0,0.7,0.15,200.0,-1,-1,-1,-1
yLm5t,0.0008815107071764042,100.0,0.017732998250018506,adam,relu,0.053139838079318075,121.0,106.0,0.7,0.15,200.0,0.8758581264703903,0.06375392870224024,0.8708333333333333,0.011919633568155228
d0GPm,0.0002525484825146012,5.0,0.3217196813686919,SGD,tanh,0.08874501740739438,23.0,84.0,0.7,0.15,200.0,0.7633979158319716,0.08959799237494673,0.7577380952380952,0.07280664683343993
gFe48,0.0004543016608275433,30.0,0.2030172652695557,SGD,relu,0.06464345076690038,148.0,105.0,0.7,0.15,200.0,0.659517006802721,0.08162498581403084,0.6880952380952381,0.04873687973918742
DaY0D,0.00011941310051887093,30.0,0.03649525288879065,SGD,relu,0.09684618268384548,164.0,60.0,0.7,0.15,200.0,0.5415034895100641,0.1702674238119852,0.5934523809523811,0.09136662397902343
E2gYr,0.0026562063096618274,10.0,0.20981897064005006,adam,relu,0.04489462007582409,13.0,199.0,0.7,0.15,200.0,0.8765913018306305,0.07041997289216842,0.8869047619047619,0.010647942749998961
UOXsn,0.05052901016637933,5.0,0.20162003205708073,adam,relu,0.049018848457746615,73.0,94.0,0.7,0.15,200.0,0.8497296570073101,0.04745463826263525,0.5809523809523809,0.1977265915062062
VBVFC,7.40087104610074e-05,30.0,0.08037616984920355,adam,relu,0.0004003438938994686,122.0,89.0,0.7,0.15,200.0,0.8497090289708236,0.0888881051727795,0.8708333333333332,0.013844884940015496
KiLUk,0.00027180339764755886,30.0,0.04065886719386169,adam,relu,0.026849258339539075,131.0,62.0,0.7,0.15,200.0,0.8758297366994341,0.07312329289914914,0.8797619047619047,0.009523809523809514
niRAq,0.00015342803025481292,5.0,0.311364873726675,adam,relu,0.0941419090228272,184.0,37.0,0.7,0.15,200.0,0.871584569857994,0.05585035167623862,0.8880952380952379,0.006410910484683912
YJEM0,3.7949221724834024e-06,30.0,0.2585764725379396,adam,tanh,0.06694828007248975,146.0,83.0,0.7,0.15,200.0,0.7122109530680959,0.0917427610944384,0.7523809523809524,0.12352302015388265
ngSmx,0.22848047582104175,10.0,0.08587786871652324,adam,elu,0.007906196726046455,146.0,36.0,0.7,0.15,200.0,0.6924846671323479,0.15770229867101987,0.4946428571428571,0.03495725442863337
AFzOe,0.008258334865571463,100.0,0.22688876952997192,adam,elu,0.0342343367493092,146.0,30.0,0.7,0.15,200.0,0.8845856123965017,0.056167896957810756,0.8791666666666667,0.010326994983867523
Qf1St,0.00044856826426510404,50.0,0.24631228239982558,adam,relu,0.08537367520306662,124.0,129.0,0.7,0.15,200.0,0.8553870373199037,0.04508272888556401,0.8684523809523809,0.010463330851932726
wvb5P,0.4123912437351134,100.0,0.20317426833175212,adam,relu,0.0506370412110194,22.0,70.0,0.7,0.15,200.0,0.7012636999244142,0.11762690528813004,0.4636904761904762,0.10892857142857144
AxSif,9.63536644567507e-06,5.0,0.04229603620376139,SGD,tanh,0.06393119503343545,146.0,124.0,0.7,0.15,200.0,0.4346768464503697,0.17662586049919893,0.48988095238095236,0.1422369972218368
xnV2G,0.005445537582505982,30.0,0.1432959282955967,SGD,relu,0.05032955315996566,49.0,154.0,0.7,0.15,200.0,0.862919524303428,0.042754912446359004,0.8553571428571427,0.019205078339168676
AfSnk,4.578891259063056e-05,100.0,0.19351118030674286,SGD,tanh,0.03403560760128751,161.0,20.0,0.7,0.15,200.0,0.4398016980009844,0.23133533429801664,0.4797619047619047,0.21935472777818
GaXok,5.9585477800390684e-06,30.0,0.3697936338021215,SGD,relu,0.0391506463606339,78.0,122.0,0.7,0.15,200.0,0.3620288236375854,0.11975195051796247,0.4970238095238096,0.10678677602062825
Sg787,2.1491866081754316e-05,70.0,0.13933364776808774,SGD,elu,0.09681905461901859,108.0,35.0,0.7,0.15,200.0,0.4751420186020754,0.14561426559231921,0.511904761904762,0.13539540649436096
