,learning_rate,batch_size,dropout,optimizer,activation,regularization,layer_1,layer_2,train_frac,test_frac,epochs,preweight,mean_val_nni,std_val_nni,mean_test_nni,std_test_nni
wsWrQ,0.0003570528774076873,5.0,0.28457478363432076,adam,relu,0.07443288205790012,20.0,157.0,0.7,0.15,200.0,33.0,0.7222676910159771,0.16800300626236347,0.7612440191387561,0.17861956004609786
C4dOi,0.13857027694623683,10.0,0.08797422765145618,SGD,elu,0.05612641552500813,38.0,60.0,0.7,0.15,200.0,45.0,0.866714100172406,0.03566165048038085,0.8830143540669855,0.044468801592203004
WK2yB,0.006111249880825058,10.0,0.04440017920218256,adam,elu,0.03646039684548531,71.0,33.0,0.7,0.15,200.0,44.0,0.8817816795876698,0.048295498487632656,0.8618022328548645,0.12091273464847051
X4vVS,0.003785947442231076,5.0,0.3886686816899918,SGD,elu,0.06643030066894903,64.0,47.0,0.7,0.15,200.0,26.0,0.8056962482018385,0.09785491451039882,0.8496012759170654,0.0940151818688397
nwaGO,0.2881750073888304,5.0,0.387162353275907,adam,elu,0.015814618080563825,65.0,72.0,0.7,0.15,200.0,11.0,0.6408876980566081,0.12236361771677846,0.550079744816587,0.1203305683446072
AARKW,0.46034832007337306,10.0,0.25443140011580434,SGD,relu,0.01817879273386489,24.0,32.0,0.7,0.15,200.0,55.0,0.6224957144111483,0.11697290941251716,0.5,0.0
ULvXA,8.789619210255023e-06,100.0,0.15888487178249242,adam,elu,0.007850470005746268,168.0,13.0,0.7,0.15,200.0,17.0,0.5609376245354849,0.15198605433315632,0.6666666666666666,0.12732428114885402
oS9RE,0.20644577515003232,30.0,0.12812245441361703,SGD,elu,0.07318256853111776,162.0,173.0,0.7,0.15,200.0,15.0,0.8143400859325294,0.05782920261595849,0.7986443381180224,0.1217112039162555
a69rV,0.0007037411555954262,50.0,0.14980585711776598,SGD,relu,0.06499482826962796,174.0,144.0,0.7,0.15,200.0,26.0,0.5255679167519541,0.09416869808379853,0.5625199362041469,0.13371624541916843
rodwv,5.375413007977637e-05,30.0,0.2708436196628902,SGD,relu,0.015093273146674602,31.0,60.0,0.7,0.15,200.0,69.0,0.5339702846173434,0.05925903510726889,0.5758373205741627,0.0950954513687273
ntJ1f,0.018182924479886554,70.0,0.30996418275830856,SGD,tanh,0.05151450005655115,49.0,162.0,0.7,0.15,200.0,39.0,0.7138393400638747,0.15758704774637672,0.8178628389154705,0.12691366890777117
sQYgF,0.00010236351764603268,50.0,0.3643033526184757,SGD,relu,0.05581962922425539,87.0,82.0,0.7,0.15,200.0,40.0,0.48454830724460535,0.09644955787122735,0.5339712918660287,0.11043214687103975
gcd0W,6.335382860555558e-05,100.0,0.016348587050532482,adam,elu,0.08286919342868837,164.0,23.0,0.7,0.15,200.0,68.0,0.6190950280745813,0.13255697262134153,0.6800637958532696,0.18677346037726708
sAFD4,0.04567013612247023,50.0,0.18867349822446597,adam,relu,0.05982071055580166,109.0,116.0,0.7,0.15,200.0,48.0,0.7561845543914532,0.08181883436661387,0.6326953748006379,0.16397411444058302
OsgEK,0.011698487393635161,30.0,0.1348353754071586,SGD,elu,0.012204026555269499,112.0,22.0,0.7,0.15,200.0,20.0,0.7872129092960992,0.10671216239810027,0.8657097288676235,0.059195367490167815
tYdRA,0.07391788894103649,50.0,0.38068076548929936,adam,relu,0.09811219145859312,185.0,169.0,0.7,0.15,200.0,24.0,0.6014402574548152,0.0992950589769269,0.49912280701754386,0.0026315789473684292
znDty,1.075852540228996e-05,50.0,0.1588161718302593,SGD,tanh,0.07685901318301089,118.0,41.0,0.7,0.15,200.0,62.0,0.3659005253421319,0.12846471287793335,0.5049441786283891,0.08382602762229555
Phto8,0.00017166256727074998,50.0,0.371880781617259,adam,tanh,0.06463931238088032,51.0,194.0,0.7,0.15,200.0,69.0,0.7845433481160696,0.11064237154976427,0.8987240829346094,0.017977106606946663
tbCgP,0.0035012686007597636,100.0,0.33959227115062224,SGD,elu,0.09220006958294201,84.0,14.0,0.7,0.15,200.0,38.0,0.5862097321246131,0.11964909250316752,0.6462519936204145,0.162339451489703
AZLwd,1.6522733715548945e-05,70.0,0.3270145312645006,SGD,tanh,0.0912289222102021,30.0,170.0,0.7,0.15,200.0,37.0,0.39660539000975525,0.17883304328187263,0.48213716108452953,0.13754452911928403
tXh4i,0.1068392642960539,70.0,0.14820478676507337,SGD,tanh,0.0730787449444515,115.0,102.0,0.7,0.15,200.0,69.0,0.7932754899576823,0.09159492706162752,0.8829346092503988,0.031939367020628974
hJu6P,0.00025190596765455557,70.0,0.38754532427218114,adam,tanh,0.07643511836558813,128.0,27.0,0.7,0.15,200.0,28.0,0.7021894184269429,0.13823829656146805,0.8317384370015948,0.12020112669935383
JoG06,0.0003114418873314396,5.0,0.2509481181966476,SGD,relu,0.04880983877293196,127.0,35.0,0.7,0.15,200.0,16.0,0.5225915421158079,0.07255176956831727,0.5364433811802233,0.09555881630897954
WTz8X,0.0024952735385814556,100.0,0.26749768882364994,SGD,tanh,0.031797700655755934,159.0,17.0,0.7,0.15,200.0,30.0,0.514313424231708,0.14467064723075818,0.576555023923445,0.1471083304503927
UbhlQ,0.00023798840785004054,70.0,0.3359408700991993,adam,tanh,0.09197103969025089,130.0,168.0,0.7,0.15,200.0,33.0,0.7424058182970189,0.109725618414806,0.8363636363636363,0.11595499612455726
TYF33,6.209053392688759e-06,5.0,0.08298495169815086,adam,elu,0.08583747172215674,160.0,160.0,0.7,0.15,200.0,65.0,0.6990100712355718,0.17126025676394174,0.7843700159489633,0.16285414515912502
DYveG,0.41119622093532515,30.0,0.046045605422699025,SGD,tanh,0.04179433064297297,118.0,166.0,0.7,0.15,200.0,50.0,0.8724476548730034,0.0314707450828946,0.9089314194577351,0.014183821167028099
N4IjD,0.07327292695185564,100.0,0.38135591122694135,adam,relu,0.054197344912052005,132.0,143.0,0.7,0.15,200.0,32.0,0.6102672902976567,0.128033810318529,0.5331738437001595,0.10577674236087287
MfVSS,4.885574151077802e-05,70.0,0.3664020873921845,SGD,tanh,0.06935172932999582,163.0,151.0,0.7,0.15,200.0,49.0,0.40164539124994053,0.1769491032911864,0.49681020733652315,0.2097070352066593
mg8G6,0.00015153605732382675,30.0,0.39811931744437395,adam,elu,0.0811046382028095,136.0,105.0,0.7,0.15,200.0,33.0,0.7556554359082359,0.12321630493744591,0.8476874003189792,0.06963416745045047
IyoQ6,0.00010823401390275022,100.0,0.18802712484903925,SGD,relu,0.0935445921164749,122.0,155.0,0.7,0.15,200.0,18.0,0.494011081681012,0.153165658943356,0.48708133971291867,0.1580327397816472
dGyD0,0.006724084967529469,30.0,0.029929165304206598,adam,relu,0.07432348939451339,53.0,78.0,0.7,0.15,200.0,53.0,0.7432842499521093,0.130549161551733,0.6163476874003189,0.16696570853864645
dwQAW,1.697019743275849e-06,30.0,0.35561127972411954,SGD,elu,0.031179466800867885,158.0,168.0,0.7,0.15,200.0,57.0,0.3972389516932108,0.10692353227100197,0.49074960127591705,0.13475514969744323
PJS52,5.415907849897141e-06,30.0,0.25795388478619663,SGD,relu,0.03232076299970108,65.0,60.0,0.7,0.15,200.0,33.0,0.4855258103711367,0.10465267377884965,0.5261562998405104,0.08126994537387093
e7o2r,8.837123016659594e-05,30.0,0.26328466922165616,adam,relu,0.07330720196807071,74.0,63.0,0.7,0.15,200.0,15.0,0.6433340445134493,0.13752874116223027,0.6614832535885167,0.16396288668189868
SL2x5,0.014355552526113579,5.0,0.34651201294672224,SGD,tanh,0.054421050620528794,102.0,130.0,0.7,0.15,200.0,19.0,0.8922640892876041,0.0445936819089167,0.9025518341307814,0.010297893752700434
GAMuq,0.11140154544404739,10.0,0.35007187298825404,SGD,tanh,0.054762962250553285,187.0,173.0,0.7,0.15,200.0,46.0,0.8708526188919332,0.08072307778219179,0.878548644338118,0.09406782527479178
m8CpK,0.00185545138324689,5.0,0.2411354572075899,adam,elu,0.09459574240400198,58.0,162.0,0.7,0.15,200.0,37.0,0.8070757141846171,0.11867209038539296,0.8023125996810206,0.15495320762916157
SqXx2,4.5249220785581624e-05,30.0,0.008083810502938783,SGD,tanh,0.08596465223156222,72.0,42.0,0.7,0.15,200.0,54.0,0.528263994780294,0.12833277943888333,0.5787878787878787,0.17271254544816272
Dos3d,0.23647612970439705,70.0,0.07310445950999377,SGD,relu,0.07863482989675435,111.0,90.0,0.7,0.15,200.0,17.0,0.6861275943835874,0.11681181509773017,0.75725677830941,0.1716967940203541
L5OXK,0.013651211066933127,100.0,0.2389617965633002,SGD,tanh,0.09000034174245353,100.0,95.0,0.7,0.15,200.0,40.0,0.7079262528725349,0.09592790554942696,0.8015948963317385,0.10564235021546535
ioSsP,4.232038064910684e-06,50.0,0.08355270845737608,adam,relu,0.019763991990282295,114.0,110.0,0.7,0.15,200.0,19.0,0.5652779581455009,0.099064894992024,0.5750398724082935,0.12902970072892042
hyOHX,0.0006793026394289781,10.0,0.18888288351319482,SGD,tanh,0.029027471301242502,181.0,13.0,0.7,0.15,200.0,33.0,0.645854682413767,0.13296736793045474,0.7832535885167464,0.11032821461385019
C4OSu,0.0002176389544569697,30.0,0.04758798048482449,SGD,tanh,0.0995454770659279,176.0,51.0,0.7,0.15,200.0,11.0,0.5240532511252718,0.11185636395703105,0.5374800637958532,0.18240203969227212
jF4cZ,0.0017227160142003393,70.0,0.30083480003759244,SGD,relu,0.039746240433385774,112.0,112.0,0.7,0.15,200.0,30.0,0.5987760576116025,0.11636454074544103,0.6178628389154704,0.1474226099477491
b2nOR,0.03491261762605594,5.0,0.2296160371304986,SGD,tanh,0.013474032691096339,190.0,56.0,0.7,0.15,200.0,37.0,0.9095248217197753,0.05822216701568603,0.8880382775119617,0.012184005904168576
qHWYA,0.0001428598522058755,10.0,0.018536754991004625,SGD,tanh,0.07478834555038649,95.0,195.0,0.7,0.15,200.0,62.0,0.5311878427740776,0.11541068218416912,0.5724082934609249,0.13273610358261614
sN8zT,0.1842736065192421,5.0,0.2820712726001755,adam,elu,0.016376186051206634,24.0,69.0,0.7,0.15,200.0,67.0,0.6578360174931378,0.13413155670868174,0.5035087719298246,0.07642965545408031
qDIuk,0.35400823425354333,70.0,0.36845869472256315,adam,tanh,0.07112457342068117,25.0,116.0,0.7,0.15,200.0,47.0,0.7302935952474353,0.10929784654058673,0.5834130781499203,0.2202228442559907
huKDE,0.00015385744558895368,10.0,0.39151205823749063,adam,relu,0.011526717394979902,180.0,44.0,0.7,0.15,200.0,58.0,0.641070051303213,0.17674481201433667,0.6682615629984052,0.1904489210296507
yCG3p,6.057979976717686e-06,50.0,0.2168931540538957,adam,elu,0.03828189672297602,139.0,123.0,0.7,0.15,200.0,63.0,0.4956737519068802,0.16830457775762628,0.4751196172248803,0.18912195697812162
CbyON,1.212941304588013e-05,10.0,0.3403420065968122,adam,tanh,0.0694393828733523,11.0,198.0,0.7,0.15,200.0,56.0,0.6048080228162955,0.1827848238245491,0.7047846889952153,0.18342341001341445
SGatG,0.03899349147969956,30.0,0.2270351073659378,SGD,tanh,0.05672086336103288,183.0,64.0,0.7,0.15,200.0,59.0,0.822858928773789,0.10832528505016013,0.8681020733652313,0.06927084799125073
HFpjB,0.008179156563902702,70.0,0.10973974961151507,SGD,relu,0.03265176173626412,179.0,194.0,0.7,0.15,200.0,12.0,0.6111506604334067,0.13145812411713795,0.6586124401913875,0.16213141035053247
bTMae,1.330526442927395e-06,70.0,0.14357972629289542,SGD,tanh,0.09358286741755575,182.0,186.0,0.7,0.15,200.0,43.0,0.4717414312406737,0.1223428601606107,0.5089314194577352,0.17381948238612313
fBYFb,1.8068177847468947e-05,100.0,0.08968586379452077,SGD,tanh,0.02988416870057057,50.0,120.0,0.7,0.15,200.0,35.0,0.46365928638258386,0.17985307145887844,0.50207336523126,0.19570203367621775
dmWvp,0.00037851195713356386,50.0,0.0669718154948972,SGD,elu,0.06530164024503833,138.0,58.0,0.7,0.15,200.0,23.0,0.5483462081565311,0.08014485189497648,0.6094098883572567,0.1367867931918673
cP00C,0.00018842894986345122,5.0,0.3626451813585463,adam,elu,0.052134584495202335,28.0,24.0,0.7,0.15,200.0,68.0,0.8070511981693655,0.09777575582004645,0.8545454545454545,0.06952284644759313
SrKR5,0.027117225558858152,50.0,0.3765475106126338,adam,relu,0.07270610534060797,185.0,183.0,0.7,0.15,200.0,34.0,0.6946865640907058,0.11617847701457586,0.5701754385964912,0.14035495499368264
v6Jvk,0.24804438214629965,30.0,0.13918430223672767,SGD,relu,0.05940307795204545,177.0,38.0,0.7,0.15,200.0,57.0,0.6911635890345863,0.15178652295611433,0.701913875598086,0.15977558098369404
k3g1L,0.0005999851483214789,70.0,0.1512981715951702,adam,relu,0.08694350974500163,183.0,53.0,0.7,0.15,200.0,41.0,0.7060639808788625,0.1399092739727276,0.7875598086124402,0.15048174402195436
DLVui,3.7843475452697075e-06,5.0,0.3698110772489886,SGD,elu,0.023905148242295463,127.0,138.0,0.7,0.15,200.0,60.0,0.5173420172850213,0.085860764629115,0.5114832535885168,0.14928783438248988
YQJop,0.0002466822754275913,30.0,0.18291044374343457,SGD,relu,0.07051931864759742,44.0,20.0,0.7,0.15,200.0,38.0,0.5158444994427652,0.08114255123191484,0.5405901116427432,0.08298784483286872
Sc4RN,0.07815486452111167,50.0,0.3302338071934936,adam,elu,0.035370565489518106,35.0,96.0,0.7,0.15,200.0,18.0,0.8469913265192762,0.0337535611708221,0.876555023923445,0.04434385468837521
WrzCF,0.434683603105128,50.0,0.39776169738737344,SGD,elu,0.09644536960072043,84.0,181.0,0.7,0.15,200.0,38.0,-1,-1,-1,-1
dUqHF,1.980724130127816e-06,5.0,0.12295995839874899,adam,elu,0.0769754341648862,44.0,193.0,0.7,0.15,200.0,21.0,0.5895306944811654,0.10681082911130188,0.6628389154704943,0.10483262202360732
BapVr,0.022445092116534733,50.0,0.0024135289355518455,SGD,tanh,0.08582555560630019,37.0,39.0,0.7,0.15,200.0,18.0,0.7287564373678925,0.09555189676176425,0.8341307814992025,0.126777706481863
W6VPV,0.004885220506417942,10.0,0.15562021011164906,SGD,elu,0.059759793338066226,137.0,114.0,0.7,0.15,200.0,34.0,0.7869611457063638,0.08795013689615613,0.8478468899521531,0.04984759120355216
VKfjp,0.2832211661584904,10.0,0.09150579531971324,adam,elu,0.09353069386722604,56.0,197.0,0.7,0.15,200.0,52.0,0.8087940110145082,0.0840004238160233,0.6272727272727273,0.20809644812602182
IdT7b,0.008134670272094321,5.0,0.2628055481452017,SGD,relu,0.06872024351603175,145.0,64.0,0.7,0.15,200.0,40.0,0.6775484414542919,0.144498303360262,0.7225677830940989,0.1768809240991102
rYXYV,3.139447391441883e-05,5.0,0.1413891222503085,adam,relu,0.01268229078565596,122.0,116.0,0.7,0.15,200.0,14.0,0.6660254907686415,0.16902923198576397,0.7036682615629984,0.18660600605335168
DwEki,0.0007442612949806238,100.0,0.2785954459521199,SGD,relu,0.03771257918180491,91.0,87.0,0.7,0.15,200.0,30.0,0.5096704792693894,0.09391607751791684,0.5180223285486443,0.07509336965294346
YBId9,0.08854048469937852,100.0,0.3861964683057849,SGD,elu,0.017430083569153577,24.0,94.0,0.7,0.15,200.0,63.0,0.7861076320181714,0.08329940380167661,0.8468899521531101,0.11712665003004037
K54Nj,0.00021489050101164303,70.0,0.27908769049888116,SGD,tanh,0.02673600125786123,53.0,82.0,0.7,0.15,200.0,45.0,0.42810267812598246,0.09877961972395467,0.5376395534290271,0.18891336661987607
v7zOv,0.00704157600567156,70.0,0.3765686500587335,SGD,relu,0.04063846229660598,175.0,12.0,0.7,0.15,200.0,66.0,0.6389782531755316,0.11649834283436415,0.6259968102073366,0.13718148284950837
LT7aC,8.284758275669751e-05,5.0,0.19496091092920054,SGD,tanh,0.0999949110556403,66.0,48.0,0.7,0.15,200.0,13.0,0.5198328938276305,0.14963952936970304,0.6092503987240828,0.1881518068930339
n6PWS,0.005375107962909212,50.0,0.08010318639158501,SGD,elu,0.09755877714774182,160.0,89.0,0.7,0.15,200.0,58.0,0.6970732651046436,0.07168440198989336,0.7992025518341307,0.05936978833571943
inxxz,0.06166085041577872,5.0,0.050285585534980776,SGD,relu,0.06626715565159062,102.0,177.0,0.7,0.15,200.0,18.0,0.6448716326438915,0.17759230102870316,0.6373205741626794,0.17155250901304764
l6FEB,0.0025732422673543217,70.0,0.13721731778230506,SGD,elu,0.05870813658648247,69.0,112.0,0.7,0.15,200.0,35.0,0.6475195361636559,0.15431647250413263,0.7497607655502392,0.10226619047603411
hijPc,0.1548587807306602,5.0,0.19500801603651097,adam,elu,0.008572367519570813,97.0,162.0,0.7,0.15,200.0,23.0,0.6572928487334252,0.13245550680736345,0.5117224880382775,0.057191045509363304
pc8to,1.2160179138830468e-06,100.0,0.09271475152644215,SGD,elu,0.09221992489307283,158.0,37.0,0.7,0.15,200.0,12.0,0.4408453333020564,0.11837336384249855,0.5216905901116429,0.12204333897990419
nyBhZ,0.4573784446710128,5.0,0.3584748402244038,adam,tanh,0.05652317964668002,14.0,69.0,0.7,0.15,200.0,32.0,0.6315143271927914,0.10395766878760024,0.49354066985645934,0.062022245621197854
GnbEX,3.7910204944877667e-06,70.0,0.203824036222089,adam,relu,0.05163578642423125,142.0,77.0,0.7,0.15,200.0,55.0,0.47289726970126245,0.09650670432219853,0.5165071770334928,0.06901041971505026
EMUrD,0.004773617750929442,100.0,0.29613156027033355,SGD,elu,0.022744938130171356,100.0,18.0,0.7,0.15,200.0,56.0,0.6175130480427723,0.09599968008557212,0.7033492822966507,0.13026505569526484
SIAB4,3.7668543932573442e-06,5.0,0.35316592164721655,adam,relu,0.043696260884664995,92.0,152.0,0.7,0.15,200.0,19.0,0.5264051395027456,0.07557207690906498,0.5440191387559808,0.09556530450612782
BY2Bf,0.09239298379771432,5.0,0.2659031298396063,SGD,tanh,0.0627202496501638,33.0,155.0,0.7,0.15,200.0,30.0,0.8375474082219272,0.10211225692966332,0.8315789473684212,0.1658829432427529
YYnOK,0.030651144290955955,10.0,0.2878189337516229,adam,elu,0.09219722708664982,198.0,76.0,0.7,0.15,200.0,24.0,0.7160517465313194,0.08446619037528959,0.5,0.0
p5EiS,3.580294373895962e-05,70.0,0.1439993491763946,SGD,relu,0.0066684260075400405,68.0,151.0,0.7,0.15,200.0,13.0,0.4786433834890911,0.10871297422896048,0.5350877192982455,0.09218514594118912
DPVHA,0.002940369227854778,5.0,0.06735685197732395,SGD,tanh,0.07890233567108144,125.0,95.0,0.7,0.15,200.0,61.0,0.7309542023538645,0.11106068313831019,0.84896331738437,0.1262953481760625
WBsTc,0.0005404288234014004,100.0,0.13408501331903475,SGD,relu,0.024186652775964313,169.0,188.0,0.7,0.15,200.0,16.0,0.4795030602831417,0.13302919094311802,0.524481658692185,0.13470740750238128
kj0AE,0.0007581570804483599,50.0,0.3479617389210782,SGD,elu,0.039620416643583116,87.0,20.0,0.7,0.15,200.0,44.0,0.4310869448544453,0.13499963056055264,0.4773524720893142,0.18263624407446202
MlU6j,0.012239104591611148,70.0,0.13779698134228946,adam,tanh,0.008477008005110087,64.0,42.0,0.7,0.15,200.0,15.0,0.8928016886882721,0.051628152262005504,0.8881977671451354,0.015892243640842157
D6vya,0.004707538140442538,70.0,0.06229184571686926,SGD,tanh,0.005908633529970309,149.0,130.0,0.7,0.15,200.0,17.0,0.6708609520103371,0.12133712566269413,0.7291866028708134,0.17061485042480493
dIL5B,0.0003088919697879418,30.0,0.22423750769198986,adam,tanh,0.06202937485454331,149.0,36.0,0.7,0.15,200.0,31.0,0.8076425040415882,0.09163631068326888,0.8591706539074959,0.07520422437308631
QBjI2,8.305458586328948e-05,100.0,0.005914163603352929,adam,tanh,0.08448608573822938,161.0,101.0,0.7,0.15,200.0,29.0,0.7370471267473407,0.11762773858010656,0.8425837320574162,0.09017033839465964
TvLum,0.05103953536246563,70.0,0.09591610086988066,adam,elu,0.0953564823180913,172.0,99.0,0.7,0.15,200.0,33.0,0.8142600842397785,0.04408768884717573,0.7740829346092505,0.1422067427018644
QHPzF,6.0307817581797806e-05,5.0,0.020371775266812976,adam,relu,0.08730351019126413,120.0,89.0,0.7,0.15,200.0,31.0,0.6107744604510683,0.17014393001466319,0.631658692185008,0.1757245205212513
Jsutr,0.0908462529336855,30.0,0.05994968020478804,adam,tanh,0.08003179074178703,85.0,113.0,0.7,0.15,200.0,31.0,0.7312669864871839,0.07974688341049255,0.49306220095693776,0.014687124859493621
Z4e1G,0.08214560909536327,70.0,0.15566051748004922,adam,relu,0.03012829212057351,88.0,84.0,0.7,0.15,200.0,32.0,0.6596036037471087,0.14458105007288244,0.6346092503987241,0.1655771259584639
aHUyl,0.005804656577599786,50.0,0.19310605821627555,adam,tanh,0.0011354941489865823,56.0,91.0,0.7,0.15,200.0,66.0,0.8945771638196873,0.0759233488626998,0.8961722488038278,0.019500175954368218
RW5jc,0.008871949778660756,5.0,0.1352060659839847,adam,relu,0.05067137078823922,50.0,148.0,0.7,0.15,200.0,10.0,0.672896262602611,0.1738321295555774,0.6062200956937799,0.1624939524988363
Mj8dO,2.5280592105066185e-05,70.0,0.17849207680064805,SGD,relu,0.09780391124449221,119.0,80.0,0.7,0.15,200.0,47.0,0.3747594945365208,0.13139038592550725,0.47200956937799043,0.1277951179606593
hMJwu,0.006987965591932624,5.0,0.19532113517589875,adam,elu,0.015238855880947734,197.0,183.0,0.7,0.15,200.0,25.0,0.8521939105500461,0.1283845659563316,0.8531897926634768,0.11904084953951526
oE6pg,0.18044135582749798,50.0,0.3585537855570261,adam,relu,0.07891494175280109,171.0,119.0,0.7,0.15,200.0,65.0,0.5082640967542258,0.062056526000013545,0.5,0.0
hX5Bk,0.0024947103457635188,10.0,0.3842127001534077,adam,relu,0.010792037087108797,95.0,56.0,0.7,0.15,200.0,45.0,0.86185129697811,0.12999169226245816,0.852950558213716,0.11908130878221324
aVxyf,4.3934844898432816e-05,50.0,0.1374378498656792,SGD,relu,0.015824382142691086,100.0,95.0,0.7,0.15,200.0,47.0,0.47598297323414973,0.08009360078416086,0.4792663476874003,0.11691580080410469
jOKQL,2.4202558508405177e-05,50.0,0.3668106715317557,SGD,elu,0.002387416674224141,98.0,70.0,0.7,0.15,200.0,28.0,0.4604371783253137,0.1818697665462969,0.4835725677830941,0.14091845508545722
wQpFo,0.4992187771889822,30.0,0.07530335042995771,adam,relu,0.01271014879664777,160.0,170.0,0.7,0.15,200.0,17.0,0.5,0.0,0.5,0.0
DnNCj,0.02409466424644847,5.0,0.29997895509204847,adam,tanh,0.08130766157283172,69.0,55.0,0.7,0.15,200.0,65.0,0.6138885623634772,0.11609832096177196,0.5,0.0
ruCZ3,1.761867023100792e-05,5.0,0.1205313862379831,adam,tanh,0.017297677355292786,132.0,59.0,0.7,0.15,200.0,29.0,0.7514207454850881,0.101652180354341,0.8465709728867624,0.12196275592309022
b3Nqq,0.3230031549668741,10.0,0.016991852439007228,adam,relu,0.08061507353630726,23.0,184.0,0.7,0.15,200.0,18.0,0.5069238842117404,0.017832707610783337,0.5,0.0
WHPAS,1.9748980676503555e-06,70.0,0.2286963299333413,adam,relu,0.003921032693388171,57.0,140.0,0.7,0.15,200.0,40.0,0.36049529297671706,0.11741295287100852,0.4605263157894736,0.0908175831454037
KbQNF,0.0011134246767528287,30.0,0.08484068302041217,adam,tanh,0.06075015530685599,134.0,115.0,0.7,0.15,200.0,17.0,0.8561327582846617,0.09006892488469705,0.8771929824561404,0.05780041613544874
LGsGM,0.00023177973970286324,100.0,0.13337998131640624,adam,elu,0.021708403303013026,144.0,180.0,0.7,0.15,200.0,48.0,0.7751958104256885,0.14359517866248905,0.8443381180223286,0.1021187100237705
TxPiw,4.449943173848428e-05,70.0,0.20330425893242074,adam,relu,0.06663448789193588,85.0,59.0,0.7,0.15,200.0,22.0,0.5361864517481245,0.10592470840341638,0.5680223285486444,0.1173328116869539
cm4It,0.007182841782722972,10.0,0.23493933889653312,SGD,relu,0.024720031005337807,61.0,128.0,0.7,0.15,200.0,62.0,0.7093423829645857,0.1761261056061964,0.7472886762360447,0.1655766074700746
NYhMv,0.001921909959607214,5.0,0.08109816634186773,adam,tanh,0.019898926959718444,45.0,145.0,0.7,0.15,200.0,57.0,0.9258174695101067,0.04635404663051039,0.8920255183413079,0.014945293482319133
mSlRb,4.1865503069126476e-05,5.0,0.2915170019938163,SGD,elu,0.004886908572260685,118.0,78.0,0.7,0.15,200.0,10.0,0.5068917553541926,0.16806408968189218,0.4791068580542264,0.1632666014547032
GgkxR,0.0513640255180657,30.0,0.3775614061607534,adam,elu,0.012215154365211712,185.0,36.0,0.7,0.15,200.0,25.0,0.7664370912849142,0.09126934482668017,0.80622009569378,0.09743041417860489
aSZEN,1.558762546745729e-05,5.0,0.08278098205078509,SGD,tanh,0.06788085437145124,140.0,33.0,0.7,0.15,200.0,56.0,0.36619597723143926,0.18476459097788853,0.48389154704944176,0.1362870411742702
SfSHJ,9.615395325913617e-06,30.0,0.1846740702765481,SGD,relu,0.061301115294132805,18.0,111.0,0.7,0.15,200.0,64.0,0.4205551092217347,0.11057673647409537,0.444896331738437,0.10466788938259557
jMFap,0.00032818030098530506,50.0,0.15024598517853893,adam,tanh,0.046527657935740555,83.0,45.0,0.7,0.15,200.0,67.0,0.7623248465189335,0.09943662945987154,0.8902711323763957,0.042627613897238514
pHD6P,6.074539933341072e-06,70.0,0.05935579346693625,adam,tanh,0.03541562433454526,182.0,28.0,0.7,0.15,200.0,30.0,0.6151552576622582,0.20387616138899906,0.6503987240829348,0.19501193396367883
WDK5Q,0.003538970095836102,5.0,0.20563749325174263,adam,elu,0.029763626234412435,192.0,26.0,0.7,0.15,200.0,53.0,0.8764575278012752,0.044021712282732925,0.8539872408293462,0.11868882136209648
VcAZr,3.3187641490635106e-05,5.0,0.30294028399396633,adam,tanh,0.07987304002389865,148.0,132.0,0.7,0.15,200.0,53.0,0.7460690743156454,0.0757924051131979,0.8516746411483254,0.0584089274616564
q2oYv,0.01435878173453078,5.0,0.06285821719863037,SGD,tanh,0.030240451082783892,122.0,123.0,0.7,0.15,200.0,12.0,0.8990459453556057,0.045113900243992436,0.8961722488038278,0.010897939589063165
GNEUF,1.7511442146518695e-06,50.0,0.36833735693056946,SGD,tanh,0.0469774533235579,137.0,129.0,0.7,0.15,200.0,22.0,0.4816938839660028,0.1468612889238368,0.5494417862838915,0.18111064380421324
zfPJR,0.2706486278952569,30.0,0.04667701490716669,SGD,relu,0.027494451747362827,44.0,63.0,0.7,0.15,200.0,62.0,0.7675166303150356,0.10783678600628743,0.7000797448165869,0.16397731392017578
yMfHx,0.002821962311824156,100.0,0.07841722388175452,SGD,relu,0.027107825779731278,129.0,134.0,0.7,0.15,200.0,62.0,0.4817273312645895,0.16844657285431117,0.5663476874003189,0.19169990461601755
qdiOV,0.0003376844124751059,10.0,0.3497077537578963,adam,relu,0.07688084007523596,117.0,198.0,0.7,0.15,200.0,17.0,0.7205561383212472,0.18131082569357998,0.7202551834130781,0.17993328914684137
B9JY9,2.5165798456323012e-05,30.0,0.34321094345733194,adam,tanh,0.06833499187486008,33.0,162.0,0.7,0.15,200.0,37.0,0.6066000728842784,0.1308339861447238,0.6797448165869218,0.17608955641618534
T81u1,0.24942007716470493,10.0,0.165713207448441,SGD,tanh,0.050898779534463146,70.0,16.0,0.7,0.15,200.0,57.0,0.8612148227962937,0.10494240150738901,0.8737639553429026,0.12483772779949773
AcMlf,0.017082071763285536,100.0,0.34526415550897127,SGD,relu,0.08817418600085496,150.0,44.0,0.7,0.15,200.0,28.0,0.6542855400973111,0.14676757852755187,0.6772727272727272,0.15362629358819893
GK2KZ,3.786736170691778e-06,70.0,0.0947858647314856,adam,elu,0.0950343843622227,99.0,195.0,0.7,0.15,200.0,16.0,0.47739886519871694,0.08709314307787441,0.5371610845295056,0.1536155928177642
