,learning_rate,batch_size,dropout,optimizer,activation,regularization,layer_1,layer_2,train_frac,test_frac,epochs,preweight,mean_val_nni,std_val_nni,mean_test_nni,std_test_nni
kJou3,9.46176941704331e-06,5.0,0.21647688616256802,adam,relu,0.015448916856881668,29.0,28.0,0.7,0.15,200.0,21.0,0.6503028572829745,0.1192838022857888,0.7543859649122807,0.10049365724045928
ZUjw0,2.5191339769488532e-06,30.0,0.15755211565966137,adam,relu,0.010176129680979584,189.0,23.0,0.7,0.15,200.0,22.0,0.552596584322606,0.11394327149991207,0.6121212121212121,0.11213561744290824
ae7Lk,0.0001311040006827339,50.0,0.10987767945979475,SGD,relu,0.05234416935237077,59.0,158.0,0.7,0.15,200.0,44.0,0.4009689479724532,0.1680225894728259,0.5752791068580542,0.14581408947042687
qBweY,0.0007988028815150918,30.0,0.21963280257547946,adam,elu,0.012371183242030038,164.0,86.0,0.7,0.15,200.0,16.0,0.9251228872403621,0.042377543670102255,0.9465709728867623,0.010391334053755608
GhGDm,1.2552144290223335e-06,10.0,0.08545471843062652,SGD,tanh,0.046767350888978536,191.0,185.0,0.7,0.15,200.0,35.0,0.45298074024271856,0.12049323442687883,0.48293460925039877,0.17243447964054456
Ncx1M,0.196771287568728,30.0,0.27548330736602356,adam,elu,0.07315251049810392,47.0,168.0,0.7,0.15,200.0,53.0,0.8723646610180534,0.058184133809946956,0.8984051036682617,0.052945033435187
FYZFU,0.009105492454144302,100.0,0.3455178610871559,adam,relu,0.07319360446736256,29.0,39.0,0.7,0.15,200.0,31.0,0.9057670546545891,0.07063072828014692,0.9370015948963317,0.009655381733757792
A1bKr,8.23171237368513e-06,5.0,0.39278874775799505,SGD,tanh,0.0007028144711225038,185.0,54.0,0.7,0.15,200.0,15.0,0.4081708952255002,0.1504087012645345,0.44657097288676234,0.15533995523634142
t9L79,4.621793949400946e-05,10.0,0.2442442500260502,adam,elu,0.07705870610562038,15.0,46.0,0.7,0.15,200.0,59.0,0.7806684483325794,0.085412608479527,0.8862838915470495,0.058029026901953586
bQDVj,0.0008237441481563955,5.0,0.19242891408901489,SGD,tanh,0.04156333302509901,63.0,121.0,0.7,0.15,200.0,61.0,0.7808227032104997,0.07352236355979014,0.8854864433811802,0.040548024040149434
Etuos,0.3686913192899182,30.0,0.1681947711550591,SGD,relu,0.09982885641344043,107.0,97.0,0.7,0.15,200.0,60.0,0.8789904484675388,0.026833628628353427,0.893859649122807,0.04498689170587987
gK8Eg,0.00023530542351059573,50.0,0.34930707265877836,SGD,tanh,0.017206273215390613,81.0,153.0,0.7,0.15,200.0,13.0,0.48602353398142173,0.10184586830203105,0.49856459330143543,0.17671307411363374
C8qxe,0.00027289375246918534,50.0,0.024463445994518863,adam,elu,0.07587876534010735,90.0,112.0,0.7,0.15,200.0,19.0,0.8488776998472527,0.09424358079485487,0.9277511961722487,0.016529313528665015
BzAvz,0.21356795630418285,70.0,0.2100761064444698,adam,elu,0.07894073836191859,80.0,135.0,0.7,0.15,200.0,50.0,0.8851687278326654,0.061015318741813665,0.8918660287081339,0.08485028358468015
jruHI,0.0335234105961841,30.0,0.3205080497300761,adam,elu,0.09451719733697828,57.0,180.0,0.7,0.15,200.0,62.0,0.8792971856089473,0.06970472398652414,0.9181818181818182,0.013477581778834428
pJggp,2.238806047144564e-06,100.0,0.06578106195074272,SGD,relu,0.03964772938633929,64.0,182.0,0.7,0.15,200.0,63.0,0.43625180144871994,0.1370360935363098,0.4791068580542265,0.1018443403539003
FYLtR,0.0005341355212426655,70.0,0.3831084876186616,SGD,tanh,0.08038151879436727,15.0,26.0,0.7,0.15,200.0,38.0,0.4772666853876684,0.10115802806426576,0.5905901116427432,0.07951497979233473
yLt7u,1.0729616704474014e-05,100.0,0.04690345800653284,adam,relu,0.01017006638698259,55.0,180.0,0.7,0.15,200.0,36.0,0.5856322558568048,0.05525740067250669,0.6307814992025518,0.09119474413877292
od8Ko,0.001493949616121931,50.0,0.02601354300143535,adam,relu,0.09221869700175495,81.0,98.0,0.7,0.15,200.0,54.0,0.9077175518971041,0.02467292820599523,0.9304625199362041,0.008293460925039856
UmHQx,0.008791909561358714,10.0,0.18962788868303582,adam,elu,0.02656128379295114,125.0,185.0,0.7,0.15,200.0,60.0,0.9477950229647449,0.0216163910145682,0.9438596491228071,0.012391020478185036
f195v,5.463798965700953e-05,70.0,0.3955799206966879,adam,relu,0.00915532673395173,192.0,192.0,0.7,0.15,200.0,29.0,0.7717423637906634,0.1308283781453455,0.8430622009569377,0.10547125532513268
W4dF1,5.172605016503787e-05,5.0,0.33486669908415967,SGD,relu,0.055161923345935816,140.0,121.0,0.7,0.15,200.0,10.0,0.49338798205829626,0.126774297660457,0.5301435406698565,0.11839503201953899
H1pp9,0.08362827375495846,5.0,0.19309053837773998,SGD,tanh,0.002310839646335583,168.0,191.0,0.7,0.15,200.0,55.0,0.9428570753721683,0.02940078003557217,0.9451355661881978,0.011527471132116525
CxJXq,0.0005731279803167401,70.0,0.20887872659312348,adam,elu,0.06910773786547,10.0,146.0,0.7,0.15,200.0,47.0,0.8870838486563082,0.06736801913925389,0.9411483253588516,0.008270425621986726
mFHO7,5.206890065020879e-05,30.0,0.05250663793005703,adam,elu,0.05574322351876844,37.0,22.0,0.7,0.15,200.0,36.0,0.7210723554446805,0.12005483552308491,0.8400318979266347,0.10188142340102435
xxELf,7.968629951041842e-06,10.0,0.2966084438350124,adam,relu,0.09747246191165782,149.0,74.0,0.7,0.15,200.0,19.0,0.5385951718505174,0.10929005418254013,0.6886762360446571,0.07916471619808861
wbrEZ,0.0012876405873085929,70.0,0.3924524900224109,SGD,relu,0.004518515714722493,95.0,130.0,0.7,0.15,200.0,23.0,0.5294316163570879,0.11342897615300152,0.5318979266347686,0.13261109840622592
ncZkf,2.2184273501276886e-06,70.0,0.36571327503322065,adam,elu,0.08440267413197469,88.0,84.0,0.7,0.15,200.0,64.0,0.45697764139595265,0.14914016194797008,0.5065390749601276,0.15063996374898805
eH1Mg,6.111139107862824e-05,50.0,0.346899769941464,SGD,relu,0.0603648263553513,21.0,99.0,0.7,0.15,200.0,10.0,0.41198196646399854,0.1506884207716665,0.45023923444976066,0.11975972373368127
hgimy,5.689330743466453e-05,70.0,0.20834773496156483,SGD,relu,0.08017860837397317,170.0,140.0,0.7,0.15,200.0,17.0,0.43652930862508227,0.09422326388436159,0.5020733652312599,0.11702627231457242
v7Gji,6.652976239722688e-05,10.0,0.07152382990039796,adam,relu,0.07178305995063909,29.0,87.0,0.7,0.15,200.0,61.0,0.7685406312409135,0.13031949171952037,0.8787878787878787,0.04820704430574175
VGr4b,0.014123342231772685,10.0,0.24915846371473338,adam,tanh,0.04754650720752496,164.0,42.0,0.7,0.15,200.0,68.0,0.9410815872418976,0.01806663101548092,0.9440191387559809,0.015205143068854987
kVqYU,3.719205759037529e-05,10.0,0.15972900874034834,SGD,relu,0.032551420435076674,98.0,71.0,0.7,0.15,200.0,56.0,0.4088560152135994,0.09069258626835988,0.43540669856459324,0.14598486106306652
G7HVJ,1.0961385658620125e-06,5.0,0.29044987452467647,SGD,elu,0.043806668635352625,56.0,153.0,0.7,0.15,200.0,68.0,0.48238491753537244,0.14101135911196253,0.5031897926634769,0.15883157703549275
P9bWo,0.0004954459193249802,70.0,0.1605589173681568,adam,elu,0.021911756576261366,90.0,140.0,0.7,0.15,200.0,37.0,0.9085022783186044,0.06483345856922071,0.9425837320574162,0.0087064395942304
grUBe,7.007769468981299e-05,100.0,0.3129737097713169,adam,tanh,0.0086124001501808,190.0,102.0,0.7,0.15,200.0,31.0,0.8032144869660736,0.14341501777708435,0.9204146730462519,0.04206688357631392
Fydbj,2.4081710014078868e-05,5.0,0.2953278745149212,SGD,relu,0.0842391590409739,120.0,92.0,0.7,0.15,200.0,16.0,0.4990473291457289,0.12258310405251305,0.5237639553429028,0.15762095058622214
Jzo7x,0.011808927960504385,50.0,0.19460381272737243,adam,tanh,0.08149721552319875,34.0,199.0,0.7,0.15,200.0,55.0,0.927928382901556,0.030564491761264297,0.9330143540669855,0.0112324190505002
sgsDi,0.0017620321324067075,5.0,0.29740637719556123,adam,elu,0.04741728082522424,163.0,69.0,0.7,0.15,200.0,15.0,0.9388644597361704,0.026403362182621407,0.9441786283891547,0.008317961601534498
GcSeU,3.2717866652932716e-06,30.0,0.3149814245657836,adam,elu,0.01384958202528005,171.0,46.0,0.7,0.15,200.0,32.0,0.5409521452311827,0.12462281124717786,0.6033492822966507,0.16342831970428712
r6F6w,0.07153970806871691,50.0,0.06031315471944714,SGD,elu,0.07926420917025306,180.0,46.0,0.7,0.15,200.0,57.0,0.900942226998577,0.041715714819797904,0.9354066985645932,0.007853953589949064
h80cf,0.0007487835224906577,10.0,0.224834915815182,adam,relu,0.02320485108229982,96.0,35.0,0.7,0.15,200.0,35.0,0.9405595783430536,0.03200453921652534,0.9433811802232854,0.008713740593076733
lViKf,1.2536234213775944e-05,50.0,0.39504050858446504,SGD,elu,0.032679690140048956,116.0,27.0,0.7,0.15,200.0,13.0,0.4533170039394114,0.0844579201673296,0.46858054226475276,0.10805537408831659
t8ydz,8.9146728653827e-05,30.0,0.27790167471530536,adam,elu,0.05285142745626094,148.0,105.0,0.7,0.15,200.0,16.0,0.8387495693797046,0.07198277293138312,0.9301435406698564,0.01490694921282033
XwYaK,0.1920096371386137,10.0,0.18042677474951022,SGD,elu,0.006877444138367994,113.0,22.0,0.7,0.15,200.0,55.0,0.941951191223637,0.03204918069224002,0.9371610845295055,0.01987166587199046
UliLz,0.2614760874916187,5.0,0.054445768189991695,SGD,tanh,0.042435769001311956,196.0,68.0,0.7,0.15,200.0,20.0,0.9297661700403447,0.02689117057870791,0.9341307814992026,0.014283897245650658
c5irD,0.0016903075006941934,5.0,0.10391780658936751,SGD,relu,0.06393596588627189,127.0,42.0,0.7,0.15,200.0,48.0,0.6542507644099124,0.13871915258041342,0.7636363636363636,0.12107942035158696
IhJV4,5.145466043955313e-05,10.0,0.37624103285236843,SGD,tanh,0.09924938683460505,104.0,79.0,0.7,0.15,200.0,68.0,0.45955478657214394,0.15046441756935397,0.5141945773524721,0.12145991627778505
P8P9q,0.0510439613367252,5.0,0.3428731188883367,adam,relu,0.031653671830833965,131.0,145.0,0.7,0.15,200.0,11.0,0.8009386102459815,0.06956844489163776,0.6063795853269538,0.20973893402807298
lEItM,5.3831591540510165e-05,100.0,0.3110198297613024,adam,tanh,0.050737506016949124,46.0,144.0,0.7,0.15,200.0,35.0,0.7109083129895769,0.077863426828329,0.8240829346092504,0.06592557571449838
JQCA7,0.24967854191812083,100.0,0.2265803196551015,SGD,tanh,0.08971515859556686,165.0,11.0,0.7,0.15,200.0,39.0,0.8903533906032658,0.0489289701077516,0.9288676236044656,0.010487580365405825
noUYd,1.856542945311966e-05,100.0,0.37457877735122197,SGD,tanh,0.039630297780366454,200.0,48.0,0.7,0.15,200.0,31.0,0.39790987689996954,0.12570086731779656,0.42727272727272725,0.061313133848444376
USqQb,0.07621405786891437,50.0,0.2804310428573983,adam,relu,0.01989305942160067,174.0,99.0,0.7,0.15,200.0,47.0,0.9388839656363281,0.028877765238888565,0.9256778309409889,0.02752478724695965
Y1xKu,4.106561669055137e-06,10.0,0.010728838040464561,adam,tanh,0.010681172337083523,160.0,198.0,0.7,0.15,200.0,45.0,0.7164245327724164,0.09755098388011188,0.8508771929824561,0.05379436616064524
vVbNT,4.461694174407396e-06,10.0,0.3794726619783718,adam,tanh,0.08551364414198553,45.0,195.0,0.7,0.15,200.0,67.0,0.5307116594346256,0.13004657564836392,0.6320574162679424,0.09592489369445953
IHQJv,0.00017219922128072746,30.0,0.24651267821197842,adam,relu,0.0737690182171936,125.0,125.0,0.7,0.15,200.0,62.0,0.8541392003182467,0.062416150483582455,0.923444976076555,0.020274639339165203
xz7Et,8.230723893699261e-05,50.0,0.3347703974727615,SGD,tanh,0.08215953361958006,41.0,168.0,0.7,0.15,200.0,10.0,0.5159251832018363,0.12461025762237554,0.5451355661881978,0.13095798571419148
gRfPE,2.255228145845841e-05,100.0,0.003905807589401844,adam,tanh,0.02143473410697876,157.0,120.0,0.7,0.15,200.0,59.0,0.6967670613769165,0.09822731757859089,0.8363636363636363,0.05696348135712458
vaCxF,0.06992345485730249,50.0,0.004749303244745962,adam,tanh,0.05734523372064532,12.0,111.0,0.7,0.15,200.0,23.0,0.9408472297462346,0.0260963126010141,0.9333333333333333,0.021335874332619652
trwdp,0.007854840741601817,100.0,0.17030186206786013,SGD,tanh,0.03575407888199128,51.0,143.0,0.7,0.15,200.0,57.0,0.6508281376631927,0.1164261525921989,0.7636363636363636,0.10153817028801011
uOFaY,0.0009134094952199102,100.0,0.10820640956241007,SGD,tanh,0.07121447078664771,182.0,182.0,0.7,0.15,200.0,56.0,0.5104344397730196,0.09002525984070998,0.5185007974481658,0.07512097168938422
kaTib,2.240608867659413e-05,30.0,0.13055681024155336,SGD,relu,0.03711030666739575,20.0,84.0,0.7,0.15,200.0,33.0,0.5214985833448527,0.12197367374452181,0.5925039872408293,0.09116405668385139
W7X6Q,0.05108122446312036,70.0,0.35845863001906936,adam,relu,0.00034445894713716065,14.0,155.0,0.7,0.15,200.0,43.0,0.9357587726788316,0.04577884228475835,0.9177830940988837,0.02774947748073912
WVlRT,6.796975947277933e-06,50.0,0.22043128303120296,SGD,elu,0.09362792347784302,62.0,97.0,0.7,0.15,200.0,33.0,0.4351397061928208,0.12365813053606571,0.5511961722488038,0.1532266302565425
V6YSN,0.352140591375262,30.0,0.22542218234862885,SGD,relu,0.09264361806381653,73.0,99.0,0.7,0.15,200.0,59.0,0.8749221527995935,0.0237193246283888,0.866267942583732,0.12329386813303889
vKsXM,2.605463211579363e-06,10.0,0.18167026947823,adam,relu,0.07177875033630955,174.0,146.0,0.7,0.15,200.0,44.0,0.5181530865656998,0.1294880631579274,0.6240829346092504,0.08813025382932621
FqlDo,7.509967420310679e-05,30.0,0.01416703030706703,SGD,relu,0.0512308298351363,39.0,47.0,0.7,0.15,200.0,20.0,0.37657225554270807,0.12874358234583136,0.5234449760765549,0.11269000718982544
aRCpT,0.0006750816504116719,50.0,0.26139173824999457,SGD,elu,0.09570521538290505,171.0,30.0,0.7,0.15,200.0,61.0,0.5109055298212674,0.1491127851392626,0.5738437001594897,0.13159740820666602
TS0JX,0.003756604996245791,30.0,0.29453079092407236,SGD,elu,0.07829413966013604,50.0,193.0,0.7,0.15,200.0,66.0,0.6946925691547643,0.13058589982353513,0.8311004784688996,0.08103407568252768
NzYr8,0.0011351697633524126,100.0,0.38548778973551096,adam,tanh,0.08142323230498191,163.0,156.0,0.7,0.15,200.0,68.0,0.9025693503255396,0.08148674140469851,0.9393939393939392,0.009078309072253741
BLZvo,2.5418476081049183e-05,100.0,0.21372472153097646,adam,elu,0.0761975853154284,50.0,26.0,0.7,0.15,200.0,29.0,0.5507104466387338,0.08262938767702774,0.6358851674641148,0.06562392781651956
zlzlq,0.0013300512392302,70.0,0.10089011090979008,adam,elu,0.08166904367725923,21.0,82.0,0.7,0.15,200.0,16.0,0.9150677080838274,0.044535629130530094,0.939872408293461,0.00962371600736562
wEDuk,0.12957728686794787,10.0,0.15013503959290198,SGD,elu,0.049507721324758,19.0,19.0,0.7,0.15,200.0,36.0,0.933632010817125,0.02884073311767679,0.9416267942583731,0.011349567384151339
Y3D8y,0.0004129847515083889,100.0,0.2545126504765835,adam,elu,0.09623623495752476,143.0,56.0,0.7,0.15,200.0,20.0,0.798437683976268,0.1275546502939132,0.9078149920255182,0.037955852102687905
Ym9Kh,0.0005301235314265524,5.0,0.012361599255765654,SGD,relu,0.007091913199322042,64.0,102.0,0.7,0.15,200.0,43.0,0.5476746544721148,0.10422271894742441,0.6888357256778309,0.1338695786136766
ADvGJ,0.00021757823877088984,70.0,0.29661280627330283,adam,relu,0.0752951387950886,19.0,91.0,0.7,0.15,200.0,20.0,0.7305406730396258,0.13492346904689878,0.8406698564593302,0.09342186096755854
Nzz2O,0.00011455307825072308,50.0,0.10875236807549205,SGD,tanh,0.07004852360945349,50.0,114.0,0.7,0.15,200.0,31.0,0.4214292168744568,0.09555422820681549,0.4913875598086125,0.14519242800102938
H0SLK,1.802118698565743e-06,30.0,0.30374886970196724,SGD,tanh,0.06347276277676094,139.0,51.0,0.7,0.15,200.0,20.0,0.4613697918021164,0.13742232009882308,0.520414673046252,0.16133233737933703
OExQH,3.409352959063087e-05,10.0,0.07427519492919599,SGD,elu,0.0008741483435087072,80.0,111.0,0.7,0.15,200.0,11.0,0.386107593962639,0.1142878800015752,0.4588516746411483,0.10211086332758265
hQqGh,0.014916608905990602,10.0,0.2885528852078757,adam,tanh,0.09556557471078163,136.0,74.0,0.7,0.15,200.0,68.0,0.8835302939768157,0.03076576418928561,0.8226475279106857,0.16321572481452631
Mtzxs,0.028932355038455308,50.0,0.2047057981813572,adam,tanh,0.022267079060281025,70.0,111.0,0.7,0.15,200.0,45.0,0.9416979554247382,0.035053239519661945,0.9349282296650717,0.010646455673542988
KH1nV,2.029700478702484e-06,10.0,0.34830785592086444,adam,tanh,0.025355885531888247,30.0,45.0,0.7,0.15,200.0,10.0,0.5155340046877636,0.1047404692378307,0.618341307814992,0.12518473283825568
kaF7P,7.394126589217318e-05,70.0,0.18425607071571015,SGD,tanh,0.05859284695205037,166.0,156.0,0.7,0.15,200.0,15.0,0.4355003876678449,0.08127024427834963,0.4523125996810207,0.12481467531411275
mAZyE,4.807216358296325e-06,100.0,0.15542642817722052,SGD,elu,0.057528376001744874,19.0,119.0,0.7,0.15,200.0,56.0,0.4268596159708669,0.17881468666806363,0.5633173843700159,0.12552513007303423
tgjsy,0.0021332802873480577,100.0,0.098117824182481,adam,relu,0.023461870886490932,16.0,92.0,0.7,0.15,200.0,16.0,0.9282101822326281,0.04265682493443732,0.9398724082934609,0.01136860184191179
Jj8AP,0.1379246039346716,30.0,0.009690626921090174,SGD,relu,0.0019946841784311054,110.0,180.0,0.7,0.15,200.0,54.0,0.943610832644308,0.036981135430970355,0.932695374800638,0.026330767570639804
LLzTS,3.039590140572536e-05,30.0,0.17242828030057913,SGD,elu,0.08872491422318232,174.0,123.0,0.7,0.15,200.0,42.0,0.4729956055833946,0.11643624835061744,0.508133971291866,0.1365611299188814
C8AEt,4.843920443887711e-06,100.0,0.24446557169994054,SGD,elu,0.06930463182670517,183.0,42.0,0.7,0.15,200.0,63.0,0.46619224804946713,0.11573666155359236,0.5261562998405103,0.12578151715056923
oQ8FF,0.18326188966297519,10.0,0.18703314383097214,adam,relu,0.0427667309531957,168.0,28.0,0.7,0.15,200.0,39.0,0.7434613819037554,0.06447684309188836,0.5845295055821371,0.14222505364376534
YrJGQ,1.326445936577275e-05,100.0,0.03294309105853532,SGD,tanh,0.04516755463286749,150.0,84.0,0.7,0.15,200.0,18.0,0.40145251753343186,0.1537497016587263,0.4818181818181818,0.1232545337285982
rZiGk,8.783548735860783e-05,50.0,0.21221693918816606,SGD,tanh,0.07408043215940914,81.0,121.0,0.7,0.15,200.0,47.0,0.45341910483648606,0.12090072181510134,0.48389154704944176,0.14189415401034516
vJHuI,7.882101974634481e-06,10.0,0.11730385097350093,adam,elu,0.03664769392769296,196.0,87.0,0.7,0.15,200.0,62.0,0.7706026518184026,0.09120959194992362,0.8547049441786283,0.072680565040058
ANNEL,0.0006237895035242266,10.0,0.050794315492680875,adam,elu,0.057753895753734456,50.0,35.0,0.7,0.15,200.0,63.0,0.9274506730606957,0.03078073400943636,0.9421052631578947,0.007240548301637136
xsM87,0.12639224644858338,50.0,0.06715817240788594,SGD,tanh,0.03908313143229959,163.0,119.0,0.7,0.15,200.0,11.0,0.9125970201971365,0.061429187294747105,0.9393939393939392,0.015659250664923227
QIjGy,1.2186245618344634e-05,5.0,0.055957805166854425,adam,elu,0.016116981307477875,143.0,154.0,0.7,0.15,200.0,57.0,0.8275731412348731,0.1185287646210004,0.9231259968102072,0.034420212976628284
HSnD0,2.159766976937011e-05,30.0,0.24814274336161188,SGD,elu,0.08043749571827596,86.0,152.0,0.7,0.15,200.0,25.0,0.49469735424488165,0.14453221071036007,0.5298245614035088,0.10921674937855508
lhyGH,0.012107786183446505,30.0,0.35297517742206586,adam,relu,0.03900598496003937,142.0,65.0,0.7,0.15,200.0,63.0,0.9351204652210898,0.05113888331323969,0.9376395534290269,0.015421088837942985
hGUNW,0.0032221649804560644,30.0,0.2631748850536126,adam,elu,0.011273378005960843,15.0,44.0,0.7,0.15,200.0,24.0,0.9319416455186349,0.037312311983626584,0.9432216905901116,0.01060815894629403
lpYwI,0.2225975887997788,50.0,0.12050807197540539,adam,tanh,0.040917592317290974,58.0,162.0,0.7,0.15,200.0,14.0,0.8328265406516697,0.11439590391895343,0.8706539074960128,0.10404898803717812
Tm3K0,5.618803494425155e-06,50.0,0.21779641361127983,SGD,elu,0.0017722829595356539,75.0,198.0,0.7,0.15,200.0,70.0,0.45331504576334936,0.12726421470910976,0.5165869218500798,0.11782053095926404
bxaZ4,0.0003592259278073965,5.0,0.006304781892618072,adam,tanh,0.03253864532466893,173.0,96.0,0.7,0.15,200.0,65.0,0.939579791381649,0.026840802795625805,0.9451355661881978,0.009083911238212563
NeQJ0,0.0027787944729827482,10.0,0.051053312994396416,SGD,elu,0.050861608186408516,42.0,130.0,0.7,0.15,200.0,31.0,0.7921325458357618,0.0935827719750531,0.8875598086124402,0.04059473313227879
M4bGt,0.031749194139673316,10.0,0.1876872798935052,adam,tanh,0.04457949816409376,45.0,51.0,0.7,0.15,200.0,55.0,0.936790067219658,0.01938452024067914,0.930622009569378,0.013687333043997782
Id4sI,0.002727033154286951,10.0,0.046272597914335335,adam,tanh,0.020104440100939636,53.0,171.0,0.7,0.15,200.0,47.0,0.9438242034238551,0.028553306749730323,0.9397129186602869,0.01404595780306476
BO7lq,8.373695691260449e-05,100.0,0.22562136298718213,adam,relu,0.06051958051469234,164.0,180.0,0.7,0.15,200.0,55.0,0.7028129486998339,0.10625232413837965,0.7698564593301435,0.10179150178278167
qHTFW,1.1368827192192563e-05,100.0,0.10133871867938732,adam,elu,0.07680847542778814,159.0,152.0,0.7,0.15,200.0,35.0,0.5210923066959837,0.10039264696629685,0.6185007974481659,0.10573284608034846
neapO,0.04386891031118666,30.0,0.3940269488547753,SGD,tanh,0.025560514356923515,123.0,194.0,0.7,0.15,200.0,23.0,0.9055314797340088,0.04262398165397598,0.9352472089314194,0.014845392380504162
DIEFY,0.0010672109423102945,50.0,0.07176197634699065,adam,relu,0.07702642564031817,198.0,47.0,0.7,0.15,200.0,38.0,0.9054262390227203,0.05667669203551894,0.9384370015948962,0.011659117628387295
DV5gl,3.0325802788283934e-06,10.0,0.33392738985228815,SGD,relu,0.041202525654784876,14.0,49.0,0.7,0.15,200.0,35.0,0.4654563662193918,0.11771036557081581,0.44657097288676245,0.0959406703464233
qoiII,7.931136983428516e-05,100.0,0.10432479619804105,SGD,elu,0.07659534939104619,47.0,13.0,0.7,0.15,200.0,57.0,0.47862639110985067,0.10156851930854323,0.4401913875598085,0.10144844589339236
nwC5o,0.031601051039747176,10.0,0.3705088586796163,adam,relu,0.05440002995696416,185.0,188.0,0.7,0.15,200.0,44.0,0.841370381829659,0.052611765362682285,0.8084529505582138,0.155687045316244
E7Xll,3.066130229893223e-05,70.0,0.2364872875056074,adam,tanh,0.04277563304894001,77.0,92.0,0.7,0.15,200.0,38.0,0.6777092589925097,0.12328968548740567,0.7864433811802233,0.10131157618590997
Tl2Bi,7.362387858672084e-06,5.0,0.11655553548369896,SGD,elu,0.08487921393740583,198.0,169.0,0.7,0.15,200.0,47.0,0.3985082813726945,0.06763170112147715,0.45087719298245615,0.11265444990487318
Pod3C,0.0001801505425661435,70.0,0.19887161564982225,SGD,tanh,0.06136238899804916,39.0,77.0,0.7,0.15,200.0,41.0,0.48471662053832854,0.1445931226445219,0.5240829346092505,0.146204591254727
o4kIu,1.0154327228837105e-06,10.0,0.03939969098891458,adam,tanh,0.08982912652975572,138.0,63.0,0.7,0.15,200.0,65.0,0.4953443539950365,0.10861479910271157,0.5685805422647529,0.09762602635388469
x9ODv,2.4542066933343046e-06,70.0,0.21374103697962227,adam,tanh,0.0025862500116887732,123.0,104.0,0.7,0.15,200.0,41.0,0.5093638302109195,0.10088321334062063,0.5875598086124402,0.1020090507111981
UFal3,0.00036839140390437417,70.0,0.35036663203759066,SGD,relu,0.06636551238942144,69.0,49.0,0.7,0.15,200.0,46.0,0.467825965967989,0.11161892160724382,0.577671451355662,0.13422509565636861
ifulv,2.104133234779199e-05,50.0,0.15794740422424122,adam,tanh,0.021803385673592204,100.0,198.0,0.7,0.15,200.0,50.0,0.7301429659176468,0.12593494374557823,0.8381180223285487,0.08527327680112948
gRbwZ,0.0009310248090405848,50.0,0.35829424977919366,adam,relu,0.042148135832700134,11.0,54.0,0.7,0.15,200.0,29.0,0.8729792068519707,0.11397918119539756,0.9362041467304625,0.0073087331657988
rxl7I,2.011837885916192e-05,30.0,0.2695710578749891,adam,tanh,0.08236340863960304,70.0,170.0,0.7,0.15,200.0,26.0,0.6844276725080382,0.04975572915208232,0.740829346092504,0.0659687760121423
fJKRY,3.0223299050767184e-05,100.0,0.1773833302662641,SGD,tanh,0.06068387257643472,57.0,64.0,0.7,0.15,200.0,36.0,0.45570731129092296,0.13826935885088545,0.5685805422647527,0.12228237735135129
lYt6y,0.0011926074010641036,30.0,0.23804703132201813,SGD,elu,0.07961969599598105,103.0,193.0,0.7,0.15,200.0,11.0,0.6273813891810202,0.14830275699704115,0.7470494417862839,0.09859297733691356
m5nQY,7.75377128410476e-05,10.0,0.26292642261259647,adam,elu,0.035282447948384435,39.0,131.0,0.7,0.15,200.0,29.0,0.8266145345615603,0.13346789197575265,0.9368421052631579,0.008885734148123854
uN6mB,0.00044345165142771134,50.0,0.12661773154044775,adam,elu,0.0756432125189334,194.0,131.0,0.7,0.15,200.0,44.0,0.9114635839660966,0.05778049595507453,0.9376395534290272,0.011197262723105656
rHBt6,0.04683145220185847,100.0,0.021781061893782774,SGD,tanh,0.009775285343706487,76.0,98.0,0.7,0.15,200.0,24.0,0.8977622891520936,0.03880047965418609,0.9350877192982455,0.00919108742215242
LMse1,0.0014275446251607645,50.0,0.19887779094915398,SGD,tanh,0.06821351529950098,13.0,101.0,0.7,0.15,200.0,43.0,0.5722917034815513,0.11101590167182013,0.6336523125996811,0.13969698699519348
iqdcj,3.5471134046104077e-06,100.0,0.34277438839647345,SGD,elu,0.09712956288279057,119.0,18.0,0.7,0.15,200.0,68.0,0.42856297806660687,0.13278741352402282,0.5454545454545455,0.09039840892996966
ze3ZQ,0.10304182870192247,50.0,0.06650653297941221,SGD,elu,0.06169183339144571,139.0,132.0,0.7,0.15,200.0,39.0,0.9092379595920589,0.06581076478196332,0.9371610845295055,0.013000117302912187
SP7dn,0.0006595863254483907,5.0,0.3224061957271182,adam,tanh,0.024643625805215143,92.0,200.0,0.7,0.15,200.0,19.0,0.9413980964426012,0.029323501667790935,0.9460925039872409,0.012308632460334774
uxJpw,1.108809086906566e-06,70.0,0.3645071292517344,adam,tanh,0.07037623699459926,138.0,185.0,0.7,0.15,200.0,43.0,0.4490499932032833,0.09787889197106432,0.4779904306220096,0.14927761071722356
LiIlZ,0.005632862519367135,30.0,0.2361094935201139,adam,elu,0.08930317410906384,182.0,84.0,0.7,0.15,200.0,27.0,0.9310595067345563,0.027422735242882367,0.9328548644338117,0.010990907275291903
rh2Jb,0.00032434226941613467,30.0,0.16487752296290814,SGD,relu,0.06116552128458406,123.0,159.0,0.7,0.15,200.0,18.0,0.46885847278685516,0.17842121318097834,0.5792663476874002,0.15589049022144458
