learning_rate,trialJobId,layer_1,epochs,reward,activation,train_frac,dropout,preweight,intermediate,layer_2,batch_size,optimizer,test_frac,regularization
0.050951857544499,YbxsE,65,200,0.627358224883528,elu,0.7,0.311465151756046,4,"[0.5333333333333334,0.6273582248835285]",143,70,adam,0.15,0.006403350647424
0.168614708987651,YKX8I,99,200,0.627221611693409,elu,0.7,0.340989759384626,5,"[0.5339285714285713,0.6272216116934094]",94,30,adam,0.15,0.017250571680928
0.005217670523748,vEVU0,130,200,0.627048942649563,elu,0.7,0.382227244806315,6,"[0.5892857142857143,0.6270489426495632]",117,30,adam,0.15,0.016331510185899
0.027877548291342,kynba,173,200,0.626957838448822,elu,0.7,0.279685517559259,6,"[0.5553571428571428,0.626957838448822]",112,30,adam,0.15,0.003861856404932
0.085403217381916,l1y1X,142,200,0.626952570495574,elu,0.7,0.281651919941273,6,"[0.5404761904761903,0.6269525704955743]",147,5,adam,0.15,0.028185077174946
0.015735729404253,ULFxy,156,200,0.626852574316187,elu,0.7,0.334267735033906,6,"[0.5357142857142857,0.6268525743161872]",62,10,adam,0.15,0.004542939796052
0.00861556597458,BxlrN,134,200,0.626831404851549,elu,0.7,0.348935114662232,6,"[0.5892857142857143,0.6268314048515491]",123,100,adam,0.15,0.003545993810209
0.037271973903579,TvKrS,48,200,0.626486596632174,elu,0.7,0.185084291345445,2,"[0.5458333333333332,0.6264865966321743]",154,5,adam,0.15,0.002956254233477
0.014679216867815,ELSMG,148,200,0.62648603322596,elu,0.7,0.35575802627083,6,"[0.5904761904761905,0.6264860332259603]",71,30,adam,0.15,0.00175053112553
0.053756336378582,Mq4tx,15,200,0.62642857529808,elu,0.7,0.290756146511078,5,"[0.5547619047619048,0.6264285752980796]",172,10,adam,0.15,0.010581419892392
0.0013046081403,Get3I,108,200,0.62642222456648,elu,0.7,0.37134277369859,5,"[0.5946428571428569,0.6264222245664801]",58,10,adam,0.15,0.004946385165839
0.003733392504374,Tnxdi,119,200,0.626218909295832,relu,0.7,0.38310323338682,6,"[0.5815476190476191,0.6262189092958323]",12,10,adam,0.15,0.001534342361264
0.023269480739792,z8gCC,149,200,0.625833514567521,elu,0.7,0.347828923907745,5,"[0.511904761904762,0.6258335145675212]",76,10,adam,0.15,0.006353276977212
