epochs,optimizer,batch_size,layer_2,preweight,trialJobId,dropout,reward,layer_1,regularization,train_frac,learning_rate,activation,test_frac
200,SGD,10,10,5,Pf0VY,0.179167322450758,0.6746516283727635,105,0.005191878542402299,0.7,0.2247482163625316,relu,0.15
200,SGD,10,35,6,HDHcy,0.15261330632293268,0.6195402452883295,80,0.009663564605804326,0.7,0.0388454681963007,relu,0.15
200,SGD,10,47,10,k3woM,0.1898610784006617,0.6632794689999563,88,0.00020174400562047594,0.7,0.09244084019879986,relu,0.15
200,SGD,10,41,9,bDvNl,0.17050620373741288,0.6511042838505536,122,0.012570700994131389,0.7,0.15225371500874607,relu,0.15
200,SGD,10,26,5,C0phI,0.19591348181496446,0.6629871038066177,136,2.3790104018915972e-05,0.7,0.031578768223846324,relu,0.15
200,SGD,10,53,9,H82Ai,0.11462644974099842,0.5836927275278485,110,0.002570091134134607,0.7,0.02403539721010167,relu,0.15
200,SGD,10,32,10,CHAvf,0.21353593469916166,0.6436615736558193,115,0.006125011822652705,0.7,0.05526323328519488,relu,0.15
200,SGD,10,38,7,SV4pe,0.1299548649544907,0.5736212279266701,132,0.014790118509651225,0.7,0.3958322368822204,relu,0.15
200,SGD,10,44,9,kkJhN,0.1419391902656246,0.6111935258782203,91,0.008789858146964633,0.7,0.13460684001805387,relu,0.15
200,SGD,10,24,8,Zwb4f,0.15187194307402946,0.6340841507435067,119,0.01088731747348962,0.7,0.17948630109354716,relu,0.15
200,SGD,10,59,4,NJUm1,0.17678636051229774,0.626106034509492,96,0.004022572236586057,0.7,0.09598097743605793,relu,0.15
200,SGD,10,10,5,JqoNC,0.2010326923550016,0.621981231571395,149,1.2384354168403638e-05,0.7,0.2634559305650992,relu,0.15
200,SGD,10,18,8,Au8II,0.18428228155688503,0.6642880382656301,70,0.016354687616215363,0.7,0.038958604126507104,relu,0.15
200,SGD,10,30,10,mtz1Y,0.12365699266820301,0.6075911047544332,104,0.008077681483505253,0.7,0.021185930129575682,relu,0.15
200,SGD,10,48,6,O6h7c,0.1638325098789309,0.6413694136775386,123,0.003016926332020325,0.7,0.489032285645672,relu,0.15
200,SGD,10,168,4,J15V9,0.21698130879605662,0.6522004838017132,83,0.012852976092726141,0.7,0.05877178170944106,relu,0.15
200,SGD,5,36,9,DwnA4,0.24340494741922147,0.6358837192430908,128,0.0062504547313267135,0.7,0.08381347348696609,elu,0.15
200,SGD,10,56,7,WAjw0,0.13656008359269875,0.6558773105673639,139,0.001787093890051951,0.7,0.11623763944987418,relu,0.15
200,SGD,30,64,10,mJhY4,0.15912056316061715,0.6353702701169337,143,0.00011813681105143263,0.7,0.017378919206694876,elu,0.15
200,SGD,10,41,9,Tmbja,0.2235487528035522,0.6117819232925656,136,0.009754349601043632,0.7,0.21505363082858742,elu,0.15
200,SGD,10,52,8,UJi34,0.10572070366202646,0.6451067133283688,113,0.0075024031802043405,0.7,0.04692706520373458,relu,0.15
200,SGD,50,22,5,JX16a,0.1700109070954528,0.6002599585888156,153,0.004876559505113836,0.7,0.06428912729519357,elu,0.15
200,SGD,10,45,10,JLw6D,0.14837508470651523,0.6621770089599306,76,0.011410686802745205,0.7,0.030067052324820216,elu,0.15
200,SGD,70,31,6,YY7GN,0.18479887014261215,0.6079052536214882,99,0.01750136469153787,0.7,0.18351137389546643,relu,0.15
200,SGD,10,58,9,dMBZM,0.20653904650443222,0.6571087794073253,132,0.014312937045895785,0.7,0.010768755246479446,elu,0.15
200,SGD,10,16,8,qN61n,0.11945360279014142,0.5662603369274776,117,0.0023726425422259216,0.7,0.3837837896265554,elu,0.15
200,SGD,10,26,7,e0EcD,0.19822534155904017,0.668152563276571,165,6.013317354500817e-05,0.7,0.3050233557491812,relu,0.15
200,SGD,5,10,10,HrAAv,0.15291042610587247,0.6177402930562919,148,0.0194019673773963,0.7,0.14364481447843752,elu,0.15
200,SGD,10,35,9,XbK5D,0.1428923840688177,0.6308928611372184,128,0.00432490450023654,0.7,0.01508576899871428,elu,0.15
200,SGD,30,71,8,hQ4sj,0.22995364524101825,0.5968071123893652,108,0.006567320886590875,0.7,0.4692855442488818,relu,0.15
200,SGD,10,49,5,WYtBD,0.13299400809506454,0.6240147504309111,143,0.009784907619682388,0.7,0.07705609444882124,elu,0.15
200,SGD,10,39,6,AX0no,0.168626924089942,0.6522098239770122,156,0.015588386846817088,0.7,0.24849688041214513,elu,0.15
200,SGD,50,62,4,ZK9jh,0.3852314504596237,0.5720180117036773,168,0.012713298728463314,0.7,0.02360478203781989,relu,0.15
200,SGD,10,19,9,Leb5S,0.1927325830851526,0.6621686674317995,112,1.4409202423174526e-05,0.7,0.03431359535629305,elu,0.15
200,SGD,70,43,10,Zd8Lt,0.2572574347224078,0.6370793061718685,103,0.0019825579103015935,0.7,0.10071911467906872,relu,0.15
200,SGD,10,54,8,GV2Bi,0.1747687574981882,0.6115743429200916,120,0.007852928852019866,0.7,0.045950247448775065,elu,0.15
200,SGD,10,66,9,TveTN,0.0995847003495299,0.6600814322753306,184,0.005261812204112981,0.7,0.009094564338969128,elu,0.15
200,SGD,10,30,10,sbmig,0.11497214531372396,0.6544831247942339,91,0.011142940834636511,0.7,0.14016983176102557,relu,0.15
200,SGD,5,34,7,IDs8T,0.21259719976095437,0.6266598421655244,151,0.016288138593950327,0.7,0.07294104588466632,elu,0.15
200,SGD,10,24,6,e0gK0,0.3601480056174061,0.6109604555755352,138,0.02546340426647036,0.7,0.2964948129255723,tanh,0.15
200,SGD,30,75,9,SVXuI,0.2377966950129165,0.6209808914403543,159,0.0037786015279241037,0.7,0.18450198043514165,elu,0.15
200,SGD,10,98,5,kUjmu,0.15893547092903915,0.6708332051058175,125,0.01859193682803951,0.7,0.10958712907429383,relu,0.15
