,learning_rate,batch_size,dropout,optimizer,activation,regularization,layer_1,layer_2,train_frac,test_frac,epochs,mean_val_nni,std_val_nni,mean_test_nni,std_test_nni
dVSMU,0.17186543934213838,70.0,0.02842822263538388,SGD,tanh,6.187940652339036e-06,140.0,145.0,0.7,0.15,200.0,0.6799123780080762,0.09843709299979542,-1,-1
j5rJV,0.007211327896772459,5.0,0.04594006985046749,SGD,relu,1.8761889434502237e-05,60.0,138.0,0.7,0.15,200.0,0.5729622964019115,0.1111851163881375,-1,-1
oPA0Z,0.0035177640757580236,5.0,0.0618945138910022,adam,elu,1.193486048340836e-05,54.0,181.0,0.7,0.15,200.0,0.6507273291545437,0.055428465949866355,-1,-1
hehOx,0.12587960680545301,50.0,0.02271103516373344,SGD,relu,3.021010942076492e-05,43.0,170.0,0.7,0.15,200.0,0.5990230770293261,0.06792888450189308,-1,-1
qGhIx,0.38709513717178207,5.0,0.03950608056449135,SGD,relu,1.5263707214919106e-05,77.0,185.0,0.7,0.15,200.0,0.6496510854858415,0.038574880395353374,-1,-1
Y5Cgj,0.4955458828127308,5.0,0.012116279475153894,SGD,relu,2.2305443569689464e-05,66.0,131.0,0.7,0.15,200.0,0.6821520792133156,0.05024420982720888,-1,-1
Oikgk,0.0331841748113264,5.0,0.007250279369536063,SGD,relu,9.373143987552787e-06,83.0,195.0,0.7,0.15,200.0,0.6044728593237909,0.07381551483774919,-1,-1
xv2WJ,0.01576873948614258,10.0,0.042868721550168826,SGD,relu,4.146969424497392e-06,72.0,156.0,0.7,0.15,200.0,0.6467732592712698,0.051365277144191056,-1,-1
a4WbI,0.0812200861431265,30.0,0.05895085217604533,SGD,tanh,3.5364293867231414e-05,123.0,165.0,0.7,0.15,200.0,0.5944275995418515,0.03472292360105684,-1,-1
z3QrX,0.041373616628942046,100.0,0.03605240067171538,SGD,relu,1.0100850212851702e-07,45.0,191.0,0.7,0.15,200.0,0.5736372675785024,0.0771784413212217,-1,-1
yaa8L,0.2756156240870692,5.0,0.02732745634619197,adam,relu,1.968081839793633e-05,15.0,119.0,0.7,0.15,200.0,0.5004707742838026,0.0032434539328373957,-1,-1
fEnUj,0.0017777746064493861,5.0,0.05497717991050888,SGD,elu,4.950433497510447e-05,38.0,111.0,0.7,0.15,200.0,0.4752606870573324,0.06649913519164789,-1,-1
PmuVh,0.18795246732532284,70.0,0.024134218716541624,SGD,relu,1.6764538464169992e-05,117.0,179.0,0.7,0.15,200.0,0.6551290400268888,0.04954798344451766,-1,-1
KwnKh,0.10453241318529828,5.0,0.047056743838794254,SGD,relu,6.275294080007345e-05,105.0,91.0,0.7,0.15,200.0,0.6482286661981848,0.03998627116118272,-1,-1
o7Vlx,0.06252380565950742,5.0,0.030430023111815006,SGD,relu,6.821066321965443e-06,52.0,60.0,0.7,0.15,200.0,0.6394908217209114,0.06240445457799088,-1,-1
fip6R,0.13201016574162389,5.0,0.050590568607745134,SGD,relu,1.0988656011444677e-05,68.0,162.0,0.7,0.15,200.0,0.6213157138187558,0.034596977475531476,-1,-1
GEapL,0.02198958806027394,50.0,0.002803441178741692,SGD,relu,1.3870421397037239e-05,88.0,102.0,0.7,0.15,200.0,0.5456850956993272,0.09745738615541445,-1,-1
wlsBj,0.004548822726262312,5.0,0.06736306343349724,SGD,tanh,3.1730001719116173e-06,58.0,176.0,0.7,0.15,200.0,0.5531893658427866,0.04718461106899939,-1,-1
Ix8up,0.0005548376864248261,10.0,0.033524254015667054,adam,relu,2.6994192013911877e-05,63.0,173.0,0.7,0.15,200.0,0.6143327155423572,0.026240564792310822,-1,-1
Lquua,0.011364945399565873,5.0,0.01933882718669911,SGD,relu,2.473840260585912e-05,33.0,148.0,0.7,0.15,200.0,0.6104465983208136,0.0845112713748934,-1,-1
dnYM9,0.375170497394739,100.0,0.03770073056431251,SGD,elu,4.607488822284066e-05,23.0,53.0,0.7,0.15,200.0,0.5992215786398867,0.05864715321279226,-1,-1
yMlgS,0.04965493789878107,30.0,0.014723917983304306,SGD,relu,9.281730512475162e-08,28.0,152.0,0.7,0.15,200.0,0.57509297527824,0.08441239455659177,-1,-1
maAqS,0.23257652020960246,5.0,0.041724856610229594,SGD,relu,9.395161904818403e-06,200.0,139.0,0.7,0.15,200.0,0.6490684798137802,0.05154367732335073,-1,-1
erTB3,0.029098635245271568,5.0,0.02683777593588734,SGD,relu,4.746039376980766e-06,157.0,127.0,0.7,0.15,200.0,0.677527063066771,0.06464168537595093,-1,-1
ApKYH,0.008002519616544086,70.0,0.010337889531127006,SGD,relu,1.2599703499978652e-05,93.0,186.0,0.7,0.15,200.0,0.5166602660541095,0.04346358431924856,-1,-1
sB8ul,0.08113745806709072,5.0,0.14580013132565467,SGD,relu,6.569310491248504e-05,49.0,200.0,0.7,0.15,200.0,0.616733475779283,0.04907925129099414,-1,-1
F0uFB,0.16855486435988415,5.0,0.005859106973764308,adam,relu,9.1302061365831e-05,10.0,157.0,0.7,0.15,200.0,0.4783845686774553,0.03616259443701824,-1,-1
FU3Ck,1.8570896726454132e-05,50.0,0.053142034186504594,SGD,tanh,1.8325723236302357e-05,76.0,167.0,0.7,0.15,200.0,0.4860325839209443,0.034510495480115665,-1,-1
jFjuG,0.4879546564669957,5.0,0.020753357687962267,SGD,relu,1.6620803306366917e-06,40.0,196.0,0.7,0.15,200.0,0.6498071016234981,0.07141252850126506,-1,-1
hgamT,0.016520928250154124,5.0,0.0336475328327896,SGD,elu,4.093863439098749e-05,19.0,114.0,0.7,0.15,200.0,0.540383888644667,0.04170795940526573,-1,-1
AZlmr,0.26774750480765125,10.0,0.045389215899658504,SGD,relu,2.2775901006177075e-05,133.0,170.0,0.7,0.15,200.0,0.6218287140475486,0.036655227814702776,-1,-1
Egasb,0.1083509513206213,5.0,0.029574682367392646,SGD,relu,2.0516283842566274e-05,56.0,85.0,0.7,0.15,200.0,0.6401179851668722,0.07092122008676144,-1,-1
pyYjd,1.5103343098461391e-06,5.0,2.7464621819017765e-06,SGD,relu,6.579057545357029e-06,31.0,144.0,0.7,0.15,200.0,0.4618896671597251,0.027742482736007604,-1,-1
eUksR,0.0541421823805559,30.0,0.05858478765875233,SGD,relu,7.630707571922249e-05,44.0,77.0,0.7,0.15,200.0,0.6034765125737559,0.03904518928100966,-1,-1
YhQFX,6.71319175289089e-05,100.0,0.0484976142148012,adam,relu,1.5339256339278502e-05,34.0,183.0,0.7,0.15,200.0,0.48800901138947345,0.0220442938542953,-1,-1
noCoo,1.1797137976270628e-05,5.0,0.016330773766875695,SGD,tanh,8.10784235345682e-06,71.0,131.0,0.7,0.15,200.0,0.48678730632854855,0.06092197248220567,-1,-1
qRJ7f,0.0433457529161075,70.0,0.03725107635533576,SGD,relu,1.0696653611082177e-05,80.0,160.0,0.7,0.15,200.0,0.5974157155505774,0.06855935281893523,-1,-1
aDBOK,0.49292850926544385,5.0,0.09958722986228272,SGD,relu,2.8998541278298078e-05,51.0,42.0,0.7,0.15,200.0,0.6119487121374171,0.07567842458738706,-1,-1
iEHHT,0.005794163961332163,5.0,0.06322931742695617,SGD,elu,9.446789933363351e-05,61.0,187.0,0.7,0.15,200.0,0.5876187210733695,0.07111463561480132,-1,-1
XHBKx,0.03295931197906564,50.0,0.02384914834034251,SGD,relu,3.701762569116723e-05,25.0,177.0,0.7,0.15,200.0,0.6063053112252854,0.07441914395442545,-1,-1
MoFX4,0.3316356490617296,5.0,0.04121000453508421,SGD,relu,1.6647580368186454e-05,40.0,16.0,0.7,0.15,200.0,0.597952692788456,0.025740196692261883,-1,-1
GzcvC,0.14440032209861692,5.0,0.0215644335429701,SGD,relu,2.4177682027720794e-06,100.0,123.0,0.7,0.15,200.0,0.6259357751582982,0.08368697488917388,-1,-1
gDv32,0.07531761688889844,5.0,0.07870725896611344,adam,relu,3.14468681286349e-05,84.0,191.0,0.7,0.15,200.0,0.5061792783733604,0.0194599734605921,-1,-1
n20nv,0.023043363593591954,10.0,0.05163511155049175,SGD,relu,5.134981378593621e-06,55.0,152.0,0.7,0.15,200.0,0.6258456284994606,0.06435648359666724,-1,-1
TZa3v,0.2057396695171645,5.0,0.0845219433783771,SGD,tanh,1.3344818224153441e-05,16.0,136.0,0.7,0.15,200.0,0.6690512495793367,0.03841233631764436,-1,-1
VhdPC,0.09364935562413311,100.0,0.029879492142244453,SGD,relu,2.511355137390615e-05,47.0,141.0,0.7,0.15,200.0,0.5973838911460305,0.08229698800053842,-1,-1
mmqRc,0.059036466111908215,30.0,0.009531038663656934,SGD,relu,8.03048722897397e-06,36.0,162.0,0.7,0.15,200.0,0.5817480016602822,0.047698224769288027,-1,-1
wrn26,0.011037705487090451,5.0,0.04343578227991114,SGD,elu,5.4147661622317786e-05,65.0,72.0,0.7,0.15,200.0,0.5682079637891096,0.05487874583219633,-1,-1
cvYXF,0.12782788121298244,5.0,0.07077796589960242,SGD,relu,8.243559595698606e-05,69.0,171.0,0.7,0.15,200.0,0.6058419143101801,0.08437943112711169,-1,-1
ucbo5,0.00339378972420914,70.0,0.05604471039948561,SGD,relu,1.899448657236907e-05,112.0,108.0,0.7,0.15,200.0,0.4909468234587312,0.031209290835346806,-1,-1
Raotc,0.03772221798239583,5.0,0.034981725846996305,adam,relu,5.378823085051096e-08,92.0,37.0,0.7,0.15,200.0,0.6057789856149296,0.04982373917015751,-1,-1
LpuSC,2.8379613355245653e-05,5.0,0.013769623294339825,SGD,relu,1.477830080752237e-05,147.0,148.0,0.7,0.15,200.0,0.49148147379383983,0.021344152467608703,-1,-1
imnQf,0.34037887996244104,50.0,0.1407426416974236,SGD,relu,1.0661879927615897e-05,75.0,194.0,0.7,0.15,200.0,0.6332371793537417,0.05442394768072827,-1,-1
PGz7k,0.18627594579954007,5.0,0.025468523156301534,SGD,relu,2.2286891293801862e-05,43.0,166.0,0.7,0.15,200.0,0.6194474252745172,0.061888641196888666,-1,-1
bKQ5P,0.0024334684572589957,10.0,0.017396386590250737,SGD,tanh,4.649058319114698e-06,28.0,182.0,0.7,0.15,200.0,0.5443228450876572,0.08658718588999299,-1,-1
LdmYs,0.01931037870683905,5.0,0.03905265792378679,SGD,relu,2.245409197330015e-06,21.0,174.0,0.7,0.15,200.0,0.6136977620425721,0.040202337355457106,-1,-1
GqNfd,0.24316520417208454,30.0,0.0911223999105248,SGD,elu,1.2406425376160673e-05,128.0,155.0,0.7,0.15,200.0,0.6751908426568345,0.01241383213532025,-1,-1
IUnAJ,0.06618719958260214,5.0,0.04759289668261448,SGD,relu,4.263261834884261e-05,58.0,145.0,0.7,0.15,200.0,0.6386501290877415,0.025355910676623142,-1,-1
BbgpD,0.028454325071315203,100.0,0.03133475140366923,adam,relu,1.7381147864887572e-05,46.0,118.0,0.7,0.15,200.0,0.583379339169525,0.020999751208998763,-1,-1
zDJfg,0.008299912850555523,5.0,0.06668815262435168,SGD,relu,6.152302890364757e-06,88.0,128.0,0.7,0.15,200.0,0.5963795021549348,0.09019559062393781,-1,-1
Qcqu3,0.013937602659834087,70.0,0.05988459891371549,SGD,relu,9.183826376721552e-06,14.0,198.0,0.7,0.15,200.0,0.5553782722537998,0.09570890414897414,-1,-1
nllRz,0.42861191983706604,5.0,5.6165607630415115e-05,SGD,relu,3.3362727885829894e-05,63.0,159.0,0.7,0.15,200.0,0.6474094072636781,0.05897241209064613,-1,-1
ZAnJm,0.10620165191740581,5.0,0.025813296298994044,SGD,relu,6.147546789519208e-08,80.0,97.0,0.7,0.15,200.0,0.6530894826430345,0.05064019537074358,-1,-1
I1YE7,0.4935590601768914,5.0,0.005143887365019573,SGD,tanh,2.0495328874473562e-05,52.0,188.0,0.7,0.15,200.0,0.6483223031290549,0.02787956456095962,-1,-1
vCfwD,0.2867937410805,50.0,0.03262281946349872,SGD,relu,2.7416859274443733e-05,32.0,178.0,0.7,0.15,200.0,0.608522610831791,0.08341026474838673,-1,-1
A3sTj,4.9273205130240404e-05,5.0,0.01955301724393687,SGD,elu,2.4016948869366718e-05,38.0,132.0,0.7,0.15,200.0,0.48751152826468436,0.036072054872261596,-1,-1
OIONw,0.08852111208109813,10.0,0.076931984690167,adam,relu,3.5187730832058387e-06,10.0,104.0,0.7,0.15,200.0,0.4990511298603291,0.0035963952954470306,-1,-1
GOQRc,0.17002253468559558,5.0,0.03974164798337508,SGD,relu,7.607423319877891e-06,98.0,165.0,0.7,0.15,200.0,0.6736928676841674,0.05961249565309683,-1,-1
OOSzj,0.00033576333521531204,30.0,0.04514989141945014,SGD,relu,1.5251526899901385e-05,105.0,154.0,0.7,0.15,200.0,0.4546118101696777,0.03829484892569082,-1,-1
GwObV,0.04868451486043516,5.0,0.05343110723896696,SGD,relu,1.1674307655948545e-05,25.0,200.0,0.7,0.15,200.0,0.5868962411735407,0.05906554747742854,-1,-1
BcNYJ,0.13056308181331416,100.0,0.04961058459451674,SGD,relu,1.7416282208456044e-05,120.0,139.0,0.7,0.15,200.0,0.6349089259565662,0.056414785907573047,-1,-1
KC8Zp,0.0048801404885307955,5.0,0.028100386983528725,SGD,relu,1.7070470321568149e-06,73.0,169.0,0.7,0.15,200.0,0.6192626484271371,0.12349063011153247,-1,-1
BnOb9,0.0008492809969606326,70.0,0.011439954090926824,SGD,tanh,3.00635321477988e-05,49.0,181.0,0.7,0.15,200.0,0.4890710791419518,0.030734931196474885,-1,-1
RFSZE,0.06858195314576264,5.0,0.03560393239053013,SGD,relu,5.979137344821318e-06,143.0,47.0,0.7,0.15,200.0,0.6278944875025534,0.07142087787955415,-1,-1
a1jHD,0.03718634762573463,5.0,0.02184305639470365,adam,relu,1.3358213421782903e-05,68.0,194.0,0.7,0.15,200.0,0.5432231272774171,0.05270224260141486,-1,-1
WEcmr,0.018866613179784608,5.0,0.09627458940858391,SGD,elu,2.014335567915206e-05,59.0,149.0,0.7,0.15,200.0,0.5750574812419149,0.05639430545799758,-1,-1
F2BoQ,0.006532927809378844,50.0,0.04258908026783517,SGD,relu,9.923733201485338e-06,115.0,136.0,0.7,0.15,200.0,0.5541319589067983,0.06742398851046355,-1,-1
DfYma,0.24010793137463954,5.0,0.06442081318949444,SGD,relu,3.537906469592684e-05,36.0,190.0,0.7,0.15,200.0,0.6177760281558436,0.05290873286887061,-1,-1
MVOOc,0.0016917387350039207,10.0,0.10379594153584291,SGD,relu,2.6105896041514202e-05,41.0,174.0,0.7,0.15,200.0,0.5374145633640939,0.08231603345798798,-1,-1
iqJzc,0.028621708537756686,5.0,0.13474967139950328,SGD,relu,3.593133328682656e-06,18.0,20.0,0.7,0.15,200.0,0.6009533177597267,0.06610963347312143,-1,-1
LrKk5,0.30925999780023766,30.0,0.007456618415281847,SGD,relu,3.8295498063657136e-05,29.0,125.0,0.7,0.15,200.0,0.6358870493051292,0.030286633000760357,-1,-1
dXHvg,0.15020098618197048,5.0,0.05627142994087482,SGD,tanh,9.79449035325821e-05,86.0,92.0,0.7,0.15,200.0,0.5969621670109997,0.04604867433003105,-1,-1
lETiY,0.00017093904980250988,100.0,0.023040310222531106,adam,relu,8.834938426683026e-06,63.0,25.0,0.7,0.15,200.0,0.5465503411849748,0.05489224171313538,-1,-1
Z0QTJ,0.19792874803327026,5.0,0.014815519370511065,SGD,relu,1.3792104736900548e-05,54.0,157.0,0.7,0.15,200.0,0.5824353013120185,0.03480434204593944,-1,-1
pJHmy,0.0010845197308503502,70.0,0.03792159181019789,SGD,elu,1.593564111384588e-05,78.0,81.0,0.7,0.15,200.0,0.5041730033061478,0.0272898785008091,-1,-1
t0cwv,0.4989346667410649,5.0,0.003437150676184216,SGD,relu,2.1395677023793135e-05,165.0,184.0,0.7,0.15,200.0,0.6769532242083967,0.057497662475029326,-1,-1
vF3hz,0.04104566579934365,5.0,0.07355398366801255,SGD,relu,6.570339353707363e-06,47.0,142.0,0.7,0.15,200.0,0.647018819792338,0.07297632867103332,-1,-1
jpouu,0.09395670850524533,5.0,0.017919185202609305,SGD,relu,2.33521797114671e-05,110.0,112.0,0.7,0.15,200.0,0.6024873312583854,0.06013224116254736,-1,-1
fMSxm,0.05270728205703131,50.0,0.03312657966466651,SGD,relu,8.825754383121282e-05,33.0,151.0,0.7,0.15,200.0,0.7025472974781966,0.06933404092864937,-1,-1
VuPOd,0.02453519690855077,5.0,0.02984893952104848,SGD,relu,1.076642140445091e-05,52.0,57.0,0.7,0.15,200.0,0.5785619007647371,0.048155473412128676,-1,-1
P1Fum,0.36839716724171595,10.0,0.11005861850260563,adam,tanh,1.798835719999558e-05,21.0,163.0,0.7,0.15,200.0,0.5293258893377539,0.022165115156756857,-1,-1
GoeEq,0.013264930957783857,5.0,0.04660258568913049,SGD,relu,4.438931871410965e-06,90.0,170.0,0.7,0.15,200.0,0.6006954800549614,0.05021246822329848,-1,-1
pWI8h,0.010339254314020777,30.0,0.0269985290741983,SGD,relu,1.090731038366089e-06,42.0,121.0,0.7,0.15,200.0,0.564864106018306,0.0661829396173458,-1,-1
G1jSD,0.0028775120468264226,5.0,0.05190589260725584,SGD,elu,6.0317898865299154e-05,152.0,197.0,0.7,0.15,200.0,0.5610904071741121,0.042384720928043476,-1,-1
eiDHy,0.07381834011291172,100.0,0.03550780845110324,SGD,relu,4.432173528465017e-05,96.0,65.0,0.7,0.15,200.0,0.5628885932540754,0.09308248638719778,-1,-1
izpc9,0.10515612495937575,5.0,0.01260863011352073,SGD,relu,3.2892931335733384e-08,66.0,176.0,0.7,0.15,200.0,0.6230668432674308,0.07172027192188522,-1,-1
dcA5d,0.0001278021017596018,5.0,0.1209765945801239,SGD,relu,7.607875987711167e-06,72.0,88.0,0.7,0.15,200.0,0.45496932701195814,0.04649463946740815,-1,-1
xf49g,0.12281847466347498,70.0,0.04388789979851883,SGD,relu,1.239883817996725e-05,57.0,145.0,0.7,0.15,200.0,0.6252108431672093,0.02596809139878112,-1,-1
CWYCp,0.22185722344223188,5.0,0.1150231327482662,adam,relu,3.1937865117406744e-05,26.0,116.0,0.7,0.15,200.0,0.4949726862413405,0.023821973973034104,-1,-1
k2pLs,0.017923446657157817,5.0,0.06158903830069925,SGD,tanh,2.8295743784567925e-05,102.0,159.0,0.7,0.15,200.0,0.6504708428943271,0.05551006861689436,-1,-1
jI9hF,0.004126617383975024,50.0,0.040861230370061195,SGD,relu,1.4911855174001485e-05,45.0,133.0,0.7,0.15,200.0,0.5034980842997114,0.050576504671376615,-1,-1
SCkOx,0.15919753478130103,5.0,0.02409245090533434,SGD,relu,1.9226842170286777e-05,38.0,13.0,0.7,0.15,200.0,0.6015694013281582,0.030132495236383484,-1,-1
D1Zf9,3.818147394433216e-06,10.0,0.0498480656599511,SGD,elu,2.842306997872662e-06,82.0,186.0,0.7,0.15,200.0,0.4763996911523325,0.01974263294198114,-1,-1
MkdQF,0.3913747762081304,5.0,0.06761052821376369,SGD,relu,9.37105576858225e-06,12.0,192.0,0.7,0.15,200.0,0.6112453005506375,0.10766140305048764,-1,-1
ElFmK,0.2774199773576145,5.0,0.08749168730100935,SGD,relu,4.831638994221628e-05,61.0,181.0,0.7,0.15,200.0,0.6264455367277791,0.04498889876434452,-1,-1
wqdNP,0.05526541751468416,30.0,0.008390959283114244,SGD,relu,5.305721879710502e-06,49.0,163.0,0.7,0.15,200.0,0.5640441095519824,0.051847468316966946,-1,-1
G4gKz,0.008087822540872397,100.0,0.08087210182121302,SGD,relu,7.930061333455013e-05,30.0,129.0,0.7,0.15,200.0,0.4855820920330257,0.02052938922735183,-1,-1
kWChe,0.03519163866152637,5.0,0.05856716209510779,adam,relu,4.03862501339452e-05,35.0,50.0,0.7,0.15,200.0,0.5380377295678409,0.11089163796564912,-1,-1
kRB03,0.07792578798800916,5.0,0.14859138603660824,SGD,tanh,2.2660310081629075e-05,126.0,34.0,0.7,0.15,200.0,0.5875047069329713,0.08166414514709684,-1,-1
JoEiv,0.18798978976795022,70.0,0.019464455150189592,SGD,relu,3.5275083974217585e-08,75.0,172.0,0.7,0.15,200.0,0.5624722344533266,0.053211415239059943,-1,-1
IpTM0,0.015129673856919067,5.0,0.038067139428880896,SGD,relu,1.670579779411925e-05,174.0,101.0,0.7,0.15,200.0,0.574769378170725,0.041986096672913455,-1,-1
cef9A,0.049361003872609666,50.0,0.03024839981558245,SGD,relu,8.34348548719647e-05,24.0,153.0,0.7,0.15,200.0,0.6179733713844586,0.03871291202483955,-1,-1
PcPk7,0.030871281573746988,50.0,0.03198427682877935,SGD,relu,5.888627316746788e-05,32.0,150.0,0.7,0.15,200.0,0.5476402595538461,0.07443215224079086,-1,-1
YrGwO,0.06751663295454752,50.0,0.03374250695945907,SGD,relu,7.841158222403815e-05,40.0,147.0,0.7,0.15,200.0,0.6122325121006124,0.09847180677216502,-1,-1
ApHsJ,0.02294071915998258,50.0,0.027302141015453793,SGD,relu,7.464551264179697e-05,16.0,140.0,0.7,0.15,200.0,0.5430242531953609,0.07154016326683069,-1,-1
M0LSe,0.1276855508481852,50.0,0.03462716862713671,SGD,relu,8.104652062114989e-05,34.0,136.0,0.7,0.15,200.0,0.5892867809139448,0.047690214895098074,-1,-1
sYc5F,0.05572857955149131,50.0,0.04029284160650827,SGD,relu,8.623809153272467e-05,44.0,156.0,0.7,0.15,200.0,0.6302569046884368,0.027335209731732545,-1,-1
wnC3z,0.0943180514496539,50.0,0.04628169043918944,SGD,relu,9.610020846474845e-05,21.0,148.0,0.7,0.15,200.0,0.6526123056123296,0.08533207849648553,-1,-1
CkRGu,0.04203985141639506,50.0,0.024975902484914835,SGD,relu,6.322586809830489e-05,27.0,152.0,0.7,0.15,200.0,0.6086875065968355,0.11224576849103143,-1,-1
gZB3Q,0.14598767977998078,50.0,0.03176665593490566,SGD,relu,8.847416575860281e-05,31.0,144.0,0.7,0.15,200.0,0.6128791754300356,0.05371791856739947,-1,-1
nzj3z,0.086581751164746,50.0,0.03706406561410423,SGD,relu,4.604113572255462e-05,39.0,140.0,0.7,0.15,200.0,0.6308194636382813,0.04420514234563906,-1,-1
hJj7W,0.0600758746890806,50.0,0.04361005304424849,SGD,relu,7.69162116217126e-05,19.0,167.0,0.7,0.15,200.0,0.6111311951467236,0.06027490974042471,-1,-1
qNfhm,0.023728267657622544,50.0,0.02813873158279181,SGD,relu,5.166677933764871e-05,50.0,160.0,0.7,0.15,200.0,0.5268731830416918,0.03751067247948207,-1,-1
V9RCo,0.034383256093865076,50.0,0.01601331891430846,SGD,relu,6.661812538089148e-05,54.0,133.0,0.7,0.15,200.0,0.4946071528341748,0.053246899126422456,-1,-1
TTXvu,0.24442541047352437,50.0,0.021424552658950206,SGD,relu,7.006221742482007e-05,44.0,154.0,0.7,0.15,200.0,0.6315586979286082,0.04702355981440863,-1,-1
p76mw,0.04815804073798414,50.0,0.03301901504891296,SGD,relu,8.685759031695107e-05,33.0,159.0,0.7,0.15,200.0,0.6098623210226062,0.05123718878837793,-1,-1
qkKF3,0.1168845167957575,50.0,0.04094630624872632,SGD,relu,5.35837183406831e-05,37.0,125.0,0.7,0.15,200.0,0.6082809993873955,0.09971748129357924,-1,-1
JC59F,0.17387438945099687,50.0,0.048956124612038,SGD,relu,9.097281073569124e-05,28.0,143.0,0.7,0.15,200.0,0.6326300946026784,0.1030652960485185,-1,-1
MnTqJ,0.31082208239692816,50.0,0.024960622807901685,SGD,relu,7.982810999691286e-06,22.0,137.0,0.7,0.15,200.0,0.5705471718354829,0.04158668768048737,-1,-1
jwugB,0.016336756100065988,50.0,0.037872588129450664,SGD,relu,9.72729007636362e-05,47.0,148.0,0.7,0.15,200.0,0.5569922371893969,0.057147613186283405,-1,-1
U12Yt,0.010852871048516078,50.0,0.029964361325326278,SGD,relu,1.1181026864061743e-05,13.0,165.0,0.7,0.15,200.0,0.5782101330097371,0.09133435233429696,-1,-1
y7sez,0.07070780074749375,50.0,0.05420626929231823,SGD,relu,5.619507603492154e-05,40.0,129.0,0.7,0.15,200.0,0.614224691791583,0.04721945428507672,-1,-1
KdZQn,0.10530877703773092,50.0,0.046530821983028665,SGD,relu,7.119011483733379e-05,53.0,168.0,0.7,0.15,200.0,0.6227534401712487,0.03360407927830683,-1,-1
xKQsC,0.026993324455433315,50.0,0.021301353674698893,SGD,relu,9.97611612865529e-05,57.0,151.0,0.7,0.15,200.0,0.615724591356078,0.08639087600960463,-1,-1
Cl9W9,0.22553231018952263,50.0,0.035146019959587736,SGD,relu,7.350075880544763e-05,42.0,178.0,0.7,0.15,200.0,0.6461840209640208,0.036723448606754874,-1,-1
kQaMu,0.4098728480917275,50.0,0.011726359504173271,SGD,relu,6.948002629874877e-05,25.0,120.0,0.7,0.15,200.0,0.6419927682671666,0.06054422101636109,-1,-1
nMACt,0.04224829936437612,50.0,0.017712228797313895,SGD,relu,9.477932720792538e-05,35.0,161.0,0.7,0.15,200.0,0.653069539333828,0.08032332395552959,-1,-1
GmaKn,0.16019007669710675,5.0,0.0441655368880115,SGD,relu,9.245508961590876e-05,48.0,155.0,0.7,0.15,200.0,0.5930649164796267,0.0671210907398621,-1,-1
nluHT,0.08982009658064352,5.0,0.02667392343894792,SGD,relu,7.231812347220793e-05,60.0,173.0,0.7,0.15,200.0,0.5960599513933056,0.047277090511109586,-1,-1
RdZHw,0.05946935314862293,10.0,0.05112596836297958,SGD,relu,5.318681364506774e-06,18.0,134.0,0.7,0.15,200.0,0.6584703656218389,0.033071614285750485,-1,-1
BuGyg,0.49271247339273366,5.0,0.03948095063141988,SGD,relu,1.2452710548394779e-05,32.0,145.0,0.7,0.15,200.0,0.6878766618535896,0.051728446351465125,-1,-1
artAB,0.0218345211783084,5.0,0.023731223825702065,SGD,relu,5.045829782524203e-05,52.0,139.0,0.7,0.15,200.0,0.5843054048440306,0.06761143605755739,-1,-1
e0ZIy,0.13124994115103233,30.0,0.042304550760894497,SGD,relu,6.511423708317654e-05,29.0,163.0,0.7,0.15,200.0,0.6273414239027637,0.060889903338065765,-1,-1
cZIx4,0.30235394857952796,100.0,0.03270501362982292,SGD,relu,2.073124362303086e-06,67.0,157.0,0.7,0.15,200.0,0.5832478110855559,0.06078652331375064,-1,-1
m0mlM,0.03581009079605769,5.0,0.014807203826678904,SGD,elu,6.760926131347149e-06,44.0,150.0,0.7,0.15,200.0,0.5960810031308857,0.07059839138644354,-1,-1
UT9a9,0.21486903051860826,50.0,0.02945682528403601,SGD,relu,5.644756326993645e-05,38.0,200.0,0.7,0.15,200.0,0.5606518392257619,0.023773331161042747,-1,-1
M4QGl,0.013164792142760654,5.0,0.1313296819077513,SGD,relu,8.551410729600224e-05,11.0,187.0,0.7,0.15,200.0,0.6100010471954209,0.07525948720518785,-1,-1
iNl9J,0.006733217648616168,70.0,0.03668371313724104,SGD,relu,9.63505872420906e-06,23.0,169.0,0.7,0.15,200.0,0.5326126294210749,0.060047681423726754,-1,-1
QNCkw,0.0764202572563925,5.0,0.018612394837054833,SGD,relu,1.5495171181237764e-05,57.0,178.0,0.7,0.15,200.0,0.6328951626645555,0.05178072583246007,-1,-1
QWIcJ,0.019148849249452864,5.0,0.12518850693779918,SGD,relu,3.704398006530143e-06,63.0,125.0,0.7,0.15,200.0,0.5918261021881105,0.054176553607740534,-1,-1
xq0Ci,0.3744546743926635,5.0,0.0549841694069997,SGD,tanh,1.3882673158952488e-05,49.0,142.0,0.7,0.15,200.0,0.6445473035889032,0.01054240567596241,-1,-1
kVnkg,0.04548153121786544,50.0,0.021456585418090916,adam,relu,6.856326292394989e-08,34.0,110.0,0.7,0.15,200.0,0.5751037620683539,0.036081410172257314,-1,-1
Bofef,0.00911989284383518,10.0,0.04595820091822636,SGD,relu,8.698905427930118e-06,14.0,130.0,0.7,0.15,200.0,0.5764540413654621,0.06351681357805257,-1,-1
