,learning_rate,batch_size,dropout,optimizer,activation,regularization,layer_1,layer_2,train_frac,test_frac,epochs,preweight,mean_val_nni,std_val_nni,mean_test_nni,std_test_nni
bo5PC,1.5338779520802656e-06,70.0,0.06624585030556861,adam,relu,4.093393826624734e-05,185.0,104.0,0.7,0.15,200.0,10.0,0.49109016695921026,0.022963049936771528,-1,-1
n6Zq9,0.00010314050449591441,10.0,0.10270132257091716,adam,relu,5.361322531635729e-05,149.0,150.0,0.7,0.15,200.0,31.0,0.57822047067309,0.08331475161138117,-1,-1
ZGNHt,0.00020335975625952523,30.0,0.11521926747109103,adam,tanh,8.996553906945056e-05,123.0,143.0,0.7,0.15,200.0,26.0,0.5518868745791744,0.03635461943909655,-1,-1
glRgv,0.004740525543502593,50.0,0.08969549334925958,SGD,relu,6.682350201127705e-05,142.0,92.0,0.7,0.15,200.0,17.0,0.4870376440504902,0.039440703663737496,-1,-1
l7jbr,6.250304410944133e-05,10.0,0.080830841355062,adam,relu,9.437461454177905e-05,174.0,126.0,0.7,0.15,200.0,21.0,0.5600509919268271,0.07604414780512846,-1,-1
c3eMA,0.0002498961954185241,10.0,0.09338549362997535,adam,relu,5.0213329538356837e-05,166.0,118.0,0.7,0.15,200.0,23.0,0.591124899759582,0.09059248595865539,-1,-1
ckemG,1.398309989952013e-05,30.0,0.10795777466382186,adam,relu,3.806050695900056e-05,109.0,80.0,0.7,0.15,200.0,11.0,0.48703091930088294,0.012635053795245127,-1,-1
Ja8Wu,0.0033136374908134592,5.0,0.06157707874755469,adam,relu,8.532224426208215e-05,193.0,114.0,0.7,0.15,200.0,15.0,0.5513538127476447,0.0629936754466373,-1,-1
cAfSB,5.83776474259535e-06,10.0,0.07490049766002305,adam,relu,6.972496614628403e-05,139.0,96.0,0.7,0.15,200.0,25.0,0.46667225863340134,0.06156023071486162,-1,-1
jcFze,0.00042905237260730235,100.0,0.05052513341154248,adam,tanh,6.425870169351138e-05,157.0,100.0,0.7,0.15,200.0,30.0,0.5291903886345349,0.07543963993291142,-1,-1
DA4TL,4.668576714358832e-05,10.0,0.08347703151790735,SGD,relu,7.272971353405208e-05,127.0,89.0,0.7,0.15,200.0,13.0,0.47160742793132393,0.020400657390888817,-1,-1
I31Ob,0.0011236274947064948,10.0,0.12855570374490416,adam,relu,8.227908733275515e-05,199.0,107.0,0.7,0.15,200.0,19.0,0.6431221159259366,0.06958793422641758,-1,-1
eoDp4,0.00818857797116199,70.0,0.1378662409621293,adam,relu,5.986694538110428e-05,199.0,74.0,0.7,0.15,200.0,27.0,0.5884161276283624,0.08585467956241474,-1,-1
PwIJG,0.01220136288489086,30.0,0.12819517999735813,adam,relu,8.712371425580837e-05,200.0,84.0,0.7,0.15,200.0,20.0,0.5232365090609428,0.04857307220542411,-1,-1
MEry7,0.0020314250729764425,10.0,0.13310513649298175,adam,relu,7.676246179256746e-05,192.0,72.0,0.7,0.15,200.0,24.0,0.5601942741120547,0.03446159290063803,-1,-1
sLRVl,0.002889798489104373,50.0,0.14266165814083706,adam,relu,7.949130455643088e-05,188.0,107.0,0.7,0.15,200.0,35.0,0.5721525468009702,0.029113570382778696,-1,-1
rpiaP,0.0012542400221409232,10.0,0.14007253731872663,adam,tanh,7.07860399592766e-05,183.0,65.0,0.7,0.15,200.0,32.0,0.5593960985638151,0.032028948586558095,-1,-1
BYCyB,0.0008924682750846453,10.0,0.11938995122726344,SGD,relu,5.217494835444166e-05,194.0,123.0,0.7,0.15,200.0,19.0,0.47954860873376814,0.017402067194664413,-1,-1
ysgeD,0.0038537914336255353,30.0,0.12385415826757519,adam,relu,8.179474267268198e-05,200.0,104.0,0.7,0.15,200.0,21.0,0.5981393063127859,0.0483988001894903,-1,-1
SrIwv,0.002323834273442246,5.0,0.14577194452636583,adam,relu,4.708457465089977e-05,179.0,133.0,0.7,0.15,200.0,28.0,0.5861203721663257,0.04160805686078636,-1,-1
Fnhqt,0.0050534108643407434,10.0,0.1465038408622175,adam,relu,9.042415776803885e-05,174.0,99.0,0.7,0.15,200.0,54.0,0.553491984710332,0.05478226088554181,-1,-1
zYDy7,0.019642710876459687,100.0,0.13650233813176443,adam,relu,3.404792497307277e-05,169.0,91.0,0.7,0.15,200.0,23.0,0.5956467253569755,0.03327328040117635,-1,-1
ffpz6,0.001112528251182278,70.0,0.12929416947088632,adam,relu,5.5988419114883945e-05,99.0,60.0,0.7,0.15,200.0,38.0,0.5881464927319741,0.07199240056504526,-1,-1
eQpto,0.0006646568330596652,10.0,0.11419122010763995,adam,tanh,6.21243995743304e-05,197.0,80.0,0.7,0.15,200.0,15.0,0.5209138029599354,0.06771979694764965,-1,-1
l4lAO,0.0003424743785154992,30.0,0.12658437774758483,SGD,relu,6.620758802092127e-05,161.0,137.0,0.7,0.15,200.0,12.0,0.4797430076719255,0.030970890245958366,-1,-1
xikyi,0.0005490189692106705,10.0,0.13249124449357935,adam,relu,7.421006390629621e-05,187.0,110.0,0.7,0.15,200.0,33.0,0.580008493653606,0.04667432928151165,-1,-1
hHzE6,0.0014551905980086134,50.0,0.11153169582598899,adam,relu,9.703419461602965e-05,135.0,129.0,0.7,0.15,200.0,26.0,0.6161445518562972,0.03485390985729213,-1,-1
VOKGw,0.0007729084635627759,10.0,0.11762564110787876,adam,relu,7.767975751502414e-05,170.0,119.0,0.7,0.15,200.0,18.0,0.5732585296204044,0.04453942575122411,-1,-1
kT477,0.0058810245914608155,10.0,0.14955887537886767,adam,relu,5.837605904017006e-05,183.0,86.0,0.7,0.15,200.0,16.0,0.5768690520415387,0.062132213101614577,-1,-1
nxumD,0.00011628937358818426,30.0,0.10448540113694701,adam,relu,4.4324870789452235e-05,165.0,54.0,0.7,0.15,200.0,45.0,0.593941154376278,0.0692429077386619,-1,-1
yxqRi,0.10363437016551297,5.0,0.12114454942699751,adam,tanh,8.495645740880885e-05,150.0,94.0,0.7,0.15,200.0,29.0,0.49525853400901776,0.021279414271712524,-1,-1
f2Rfo,0.02919763789167429,10.0,0.10165923067277403,SGD,relu,6.884552486851223e-05,190.0,68.0,0.7,0.15,200.0,20.0,0.6342457693755111,0.05814577971204529,-1,-1
aaJqv,1.9889587715597647e-05,100.0,0.10893969290170434,adam,relu,9.38326920390464e-05,177.0,115.0,0.7,0.15,200.0,14.0,0.4881629545322645,0.0273007455955231,-1,-1
mQGZE,0.013844546503087534,10.0,0.08809654486659098,adam,relu,8.851880892972076e-05,144.0,106.0,0.7,0.15,200.0,22.0,0.5492509982729734,0.04043501512169515,-1,-1
EHqJd,0.0018163593851066603,70.0,0.09917785706297755,adam,relu,7.574593454648457e-05,92.0,75.0,0.7,0.15,200.0,11.0,0.6082325238581354,0.06403223704598357,-1,-1
k1MoF,0.009564334925375065,30.0,0.13954963742460527,adam,relu,6.295325591130398e-05,119.0,102.0,0.7,0.15,200.0,19.0,0.5734481702621329,0.041490609861798144,-1,-1
XMfTS,8.629218630171684e-05,10.0,0.10561309208056688,adam,relu,4.1951208487223835e-05,130.0,155.0,0.7,0.15,200.0,25.0,0.5783699140018549,0.043853861694741564,-1,-1
dOSho,0.00014162499099689695,50.0,0.1139081533445984,adam,tanh,9.906216596243936e-05,153.0,44.0,0.7,0.15,200.0,49.0,0.6589517663535824,0.05644484557844293,-1,-1
BPcSZ,0.007126916320808989,50.0,0.12491889835995176,adam,tanh,9.863002460739092e-05,116.0,162.0,0.7,0.15,200.0,46.0,0.6253108527302846,0.07092819845840234,-1,-1
KvAXm,0.00029182224441986115,50.0,0.1353391982020514,SGD,tanh,3.97113714625988e-05,153.0,42.0,0.7,0.15,200.0,48.0,0.4773683266364393,0.014429684787926313,-1,-1
sQO9E,0.0004402204632400569,50.0,0.1274205527821421,adam,tanh,5.043834786521368e-05,122.0,10.0,0.7,0.15,200.0,51.0,0.5893116323458404,0.093504303101726,-1,-1
hGXJ4,0.0009657531242539332,50.0,0.13177042118805138,adam,tanh,9.922064141491564e-05,136.0,31.0,0.7,0.15,200.0,56.0,0.5805109463546676,0.07477862875972749,-1,-1
npbPl,0.0001510737061915483,50.0,0.14325768502168376,adam,tanh,9.239118319750059e-05,149.0,35.0,0.7,0.15,200.0,50.0,0.5674176952892415,0.0351277358609341,-1,-1
qmR07,0.003506731506787978,50.0,0.11891522662713672,adam,tanh,5.4010999094172756e-05,141.0,36.0,0.7,0.15,200.0,64.0,0.5721272577571517,0.05838244401110502,-1,-1
CFhqU,0.00020831331920655692,50.0,0.14835409911813324,adam,tanh,2.164628943845071e-05,159.0,15.0,0.7,0.15,200.0,53.0,0.5972287472540798,0.05662275946558365,-1,-1
t0Kvi,0.0027970926872965475,50.0,0.12934401248316696,adam,tanh,9.570020640777092e-05,103.0,24.0,0.7,0.15,200.0,59.0,0.5416727413918995,0.044721957356096735,-1,-1
i5TFs,0.0011887723452022364,50.0,0.12191575804432184,SGD,tanh,3.125485236942112e-05,133.0,28.0,0.7,0.15,200.0,41.0,0.48453540132674044,0.012409163001638343,-1,-1
Necp3,0.0007830478461159783,50.0,0.14170875399110083,adam,tanh,4.862172814105467e-05,147.0,50.0,0.7,0.15,200.0,50.0,0.6008857006178785,0.08437257564438667,-1,-1
HDFjg,0.0005043090148704638,50.0,0.11142095003350312,adam,tanh,9.838765233073844e-06,112.0,19.0,0.7,0.15,200.0,43.0,0.6469828291293265,0.08148686697893257,-1,-1
INiYl,0.00012846383781840563,50.0,0.11338351526935274,adam,tanh,1.8503340454935046e-05,111.0,20.0,0.7,0.15,200.0,43.0,0.5674018617188341,0.03393079194570181,-1,-1
s5IBz,0.0005693833777966343,50.0,0.10405559946212253,adam,tanh,9.433659234483137e-07,96.0,17.0,0.7,0.15,200.0,43.0,0.6350839506947293,0.056811565133288264,-1,-1
DoSq6,0.00022527345580177331,50.0,0.09654847576600592,adam,tanh,1.3801331875710521e-05,85.0,44.0,0.7,0.15,200.0,45.0,0.621745709861959,0.023208470292145917,-1,-1
E6I74,6.411987374910951e-05,50.0,0.040344825691159304,adam,tanh,5.633668121623739e-06,113.0,22.0,0.7,0.15,200.0,47.0,0.5484678922777091,0.054956032448579814,-1,-1
QZaDZ,2.6734043676883143e-05,50.0,0.11575071769709379,SGD,tanh,2.3757570274068558e-05,90.0,29.0,0.7,0.15,200.0,47.0,0.470913809165148,0.06084952748775393,-1,-1
fs7tz,0.00035607074227385403,50.0,0.10915394548935646,adam,tanh,9.80696260476633e-06,126.0,11.0,0.7,0.15,200.0,54.0,0.6044161303002369,0.06642021786875876,-1,-1
Q4wNZ,9.044214455473743e-05,50.0,0.09376184960233391,adam,tanh,7.77062027847906e-06,78.0,14.0,0.7,0.15,200.0,56.0,0.4946048749269047,0.04309713998701595,-1,-1
ZE77a,3.648013925360898e-05,50.0,0.09823383218190523,adam,tanh,2.5766443747508574e-05,106.0,48.0,0.7,0.15,200.0,43.0,0.5514385786889747,0.07027783674859751,-1,-1
REY8g,0.00016930559629456154,50.0,0.10742827496003768,adam,tanh,2.7508033940890446e-06,138.0,12.0,0.7,0.15,200.0,49.0,0.5723937552893408,0.03535840333278223,-1,-1
XuLud,0.0002754988604648623,50.0,0.11302882538383523,adam,tanh,1.5091441174055865e-05,109.0,26.0,0.7,0.15,200.0,52.0,0.5775030258838229,0.05338906357727776,-1,-1
IGoRV,0.0004513935894402496,50.0,0.11884907557646066,adam,tanh,2.7908371344603136e-05,130.0,36.0,0.7,0.15,200.0,40.0,0.5712770555885059,0.04940233717202585,-1,-1
kr7Q1,0.0017577322645584233,50.0,0.037192871541459005,SGD,tanh,3.667473191578489e-05,96.0,39.0,0.7,0.15,200.0,44.0,0.4697963030796064,0.054567379161537366,-1,-1
POQvh,0.07080009520572904,50.0,0.07887158887122883,adam,tanh,6.554586725430988e-06,101.0,35.0,0.7,0.15,200.0,42.0,0.48496480995146074,0.020513777298931286,-1,-1
hC2f5,0.0005233937863145739,50.0,0.09028842182276928,adam,tanh,1.912719724960051e-05,120.0,20.0,0.7,0.15,200.0,39.0,0.6313926906690696,0.07574931207384275,-1,-1
SVY6a,0.00011455115365807625,50.0,0.11552711594255478,adam,tanh,1.1264931952357712e-05,115.0,46.0,0.7,0.15,200.0,49.0,0.5735000805360813,0.04052853683780957,-1,-1
ovG3j,7.576395263655551e-05,50.0,0.10272113286556474,adam,tanh,1.2291070168854825e-05,155.0,25.0,0.7,0.15,200.0,46.0,0.528487073828229,0.03769177935460561,-1,-1
WOFDC,0.0006448491668679344,50.0,0.11051496652782057,adam,tanh,4.264258931163532e-06,133.0,57.0,0.7,0.15,200.0,55.0,0.5769489568948047,0.07321184855131065,-1,-1
afQfF,0.0025002824623308654,50.0,0.09293057905086746,adam,tanh,3.4256897136324544e-05,125.0,10.0,0.7,0.15,200.0,37.0,0.5970062679009344,0.03912846927891226,-1,-1
zgFEq,5.3543136376722075e-05,50.0,0.12356218312056846,SGD,tanh,2.0709174638996594e-05,138.0,18.0,0.7,0.15,200.0,51.0,0.4836792594607977,0.012490409610852057,-1,-1
anXxG,0.0001488379559194218,50.0,0.03177797893533517,adam,tanh,2.2419123260320817e-05,146.0,34.0,0.7,0.15,200.0,61.0,0.5758979535216135,0.04689495198249296,-1,-1
O6Cq6,0.04348066368330624,50.0,0.07140971372787082,adam,tanh,9.461892910944507e-06,73.0,167.0,0.7,0.15,200.0,59.0,0.5004720958914629,0.049448900737646746,-1,-1
KhTDD,0.004668627391284994,30.0,0.0858860471270029,adam,tanh,3.187141588334018e-05,128.0,54.0,0.7,0.15,200.0,41.0,0.6130856563623837,0.021136927192809664,-1,-1
SnlTC,0.0003446334193356713,5.0,0.09645691719845954,adam,tanh,2.9284511961406245e-05,144.0,30.0,0.7,0.15,200.0,45.0,0.5792613814599783,0.0501636235172219,-1,-1
bfJXu,0.00023319901223771682,50.0,0.04601988906020786,adam,tanh,1.669227897819584e-05,152.0,17.0,0.7,0.15,200.0,40.0,0.5497679392346619,0.04349831762209065,-1,-1
K6GcT,0.0014907336249444392,100.0,0.05881089322251844,adam,tanh,9.503878879551394e-05,163.0,147.0,0.7,0.15,200.0,44.0,0.5741289402236521,0.04693527262403566,-1,-1
wjl7d,2.8129476860946836e-05,70.0,0.10637471725541467,SGD,tanh,6.69675723188385e-08,157.0,52.0,0.7,0.15,200.0,57.0,0.4815804713922366,0.03205836237277887,-1,-1
ntYv1,9.240887328129933e-06,30.0,0.05452813553349835,adam,tanh,9.958001286048983e-05,172.0,29.0,0.7,0.15,200.0,48.0,0.5072117206183746,0.014129981270310954,-1,-1
SdG6p,4.109055270464575e-05,50.0,0.07783964363238974,adam,tanh,2.6644467124488583e-05,169.0,43.0,0.7,0.15,200.0,53.0,0.549997584515692,0.054690579865543064,-1,-1
aOX3C,0.0009054288959878682,30.0,0.10097989283678344,adam,tanh,6.539142324728756e-05,141.0,160.0,0.7,0.15,200.0,38.0,0.5658456188230239,0.02277070649265873,-1,-1
ELe8v,0.017962244748882788,50.0,0.06338762249612123,adam,tanh,5.709319901612028e-05,166.0,23.0,0.7,0.15,200.0,46.0,0.47518236516636475,0.012505602128729783,-1,-1
uxECD,0.00017420967252741655,5.0,0.08358071167121771,adam,tanh,9.752885592767557e-05,115.0,151.0,0.7,0.15,200.0,62.0,0.6122481847853011,0.019831831262864266,-1,-1
HohrM,0.00029258691999108164,100.0,0.06776138104812446,adam,tanh,4.5760098605098955e-05,123.0,14.0,0.7,0.15,200.0,42.0,0.5368303759727497,0.0747044779359008,-1,-1
CK3Ei,0.002194172324406095,70.0,0.13712642243244172,SGD,tanh,2.8603458639564353e-06,109.0,61.0,0.7,0.15,200.0,68.0,0.4956726638429242,0.026032835347359323,-1,-1
lx8vM,1.1514611850400042e-05,50.0,0.09198798646878982,adam,tanh,6.094792315683393e-05,119.0,172.0,0.7,0.15,200.0,50.0,0.5031153148660984,0.029527019097335298,-1,-1
xdvtj,1.873770026714992e-05,30.0,0.12028241380753199,adam,tanh,9.0692697744723e-05,82.0,142.0,0.7,0.15,200.0,35.0,0.5054888058974564,0.07459867475854452,-1,-1
GxuK9,7.8292677375362e-05,50.0,0.08221801950139206,adam,tanh,3.7791559713170226e-05,88.0,70.0,0.7,0.15,200.0,58.0,0.5029344563663732,0.08820083248927732,-1,-1
RnWoB,0.00038889602612902777,30.0,0.08829781295437372,adam,tanh,8.418981244197085e-05,99.0,33.0,0.7,0.15,200.0,52.0,0.517752658326866,0.04349694752014312,-1,-1
pKq2e,0.0007351953317103445,5.0,0.11636382860972716,adam,tanh,8.660070348484239e-05,150.0,41.0,0.7,0.15,200.0,48.0,0.6139094559338207,0.03195675575447363,-1,-1
wEDRf,0.00010966315828443453,50.0,0.051358017961333206,adam,elu,6.793449088666434e-05,161.0,63.0,0.7,0.15,200.0,39.0,0.5557457936823506,0.03477651697744848,-1,-1
CyjP5,0.007185956479980681,100.0,0.11152357437438823,SGD,tanh,7.157446154086786e-05,132.0,20.0,0.7,0.15,200.0,47.0,0.4917230649757968,0.0950433671327444,-1,-1
QD3Qu,4.625833105083402e-06,70.0,0.10424351397225164,adam,tanh,9.310061693506674e-05,93.0,39.0,0.7,0.15,200.0,37.0,0.49004018592385057,0.044905193363039685,-1,-1
besDs,5.852192025956246e-05,50.0,0.09552888190084821,adam,tanh,8.902059210149713e-05,154.0,49.0,0.7,0.15,200.0,42.0,0.5865006652314854,0.048140114781333995,-1,-1
OvC3H,0.0004752748677317809,30.0,0.13321817314745496,adam,elu,8.015215055429868e-05,103.0,135.0,0.7,0.15,200.0,54.0,0.6059763251977985,0.03992308628293738,-1,-1
ETY2N,0.00167625528152354,50.0,0.024913528350824436,adam,tanh,6.40302017788444e-05,136.0,125.0,0.7,0.15,200.0,51.0,0.5812494541690267,0.047482495495159795,-1,-1
YVqfB,0.0035774272572433262,30.0,0.12297955859658732,adam,tanh,4.2938054857979e-05,177.0,26.0,0.7,0.15,200.0,55.0,0.6160641884964605,0.0734644682199738,-1,-1
Cjt3D,2.4078456393357086e-05,5.0,0.09992103133277203,adam,tanh,2.453688802871198e-05,159.0,138.0,0.7,0.15,200.0,45.0,0.5575116233654972,0.0359210057776772,-1,-1
fz0gc,0.0001426732071454126,50.0,0.07185730639803418,SGD,elu,8.991305240894114e-06,143.0,56.0,0.7,0.15,200.0,34.0,0.4834509087222667,0.019776836238337245,-1,-1
Jkk7I,0.0002074786624855807,100.0,0.1082287902166435,adam,tanh,5.90086683551834e-05,127.0,131.0,0.7,0.15,200.0,36.0,0.5760594718974932,0.04803742155589124,-1,-1
ryCpy,0.024805601658910142,70.0,0.06457698161078232,adam,tanh,5.272791915973311e-05,180.0,46.0,0.7,0.15,200.0,44.0,0.5206458647748973,0.04357181153682022,-1,-1
WmM85,9.335444117046087e-05,50.0,0.05709859858386334,adam,tanh,9.988014908274302e-05,172.0,78.0,0.7,0.15,200.0,49.0,0.5369895749432537,0.043477635967036105,-1,-1
h0MJe,3.7229731358247976e-05,30.0,0.12600231602000864,adam,elu,5.485891409627863e-05,148.0,65.0,0.7,0.15,200.0,63.0,0.5116667177417099,0.04997292090236585,-1,-1
hCAh4,0.001086257669623238,50.0,0.13044014162823034,adam,tanh,7.730871418048096e-05,165.0,158.0,0.7,0.15,200.0,41.0,0.6216001148782411,0.036800457922194066,-1,-1
kRkK2,0.0006451323381970229,30.0,0.08510194224842137,adam,tanh,7.344868730139278e-05,63.0,11.0,0.7,0.15,200.0,56.0,0.5715869136502678,0.06344896208161259,-1,-1
z9TNZ,0.0002779102896553008,5.0,0.04151418667342207,SGD,tanh,9.655492741959309e-05,141.0,153.0,0.7,0.15,200.0,53.0,0.5355791752957859,0.06241687706939096,-1,-1
KHYYe,0.21962749430976283,50.0,0.08960277608479834,adam,tanh,1.399204263760692e-05,123.0,120.0,0.7,0.15,200.0,47.0,0.5023366745474135,0.013584435031518585,-1,-1
Tc6eK,1.3909493012651617e-05,100.0,0.028721884567742134,adam,elu,1.1182517234953446e-05,111.0,147.0,0.7,0.15,200.0,38.0,0.4740300151634901,0.0849992576724416,-1,-1
z60tD,0.008946651586987642,70.0,0.08034616751791981,adam,tanh,7.070765585307356e-05,106.0,176.0,0.7,0.15,200.0,43.0,0.6395058888998483,0.049535404673977775,-1,-1
qnRkm,3.229696163560418e-06,50.0,0.07608555001460073,adam,tanh,3.374474641739422e-05,156.0,127.0,0.7,0.15,200.0,32.0,0.4837925236118418,0.03075235189947548,-1,-1
SynPy,5.5454475672822096e-05,30.0,0.11239326465947665,adam,elu,4.851035496057558e-05,146.0,32.0,0.7,0.15,200.0,60.0,0.5196110142573694,0.102741438557541,-1,-1
enDdi,0.0001264834340978512,50.0,0.006313305136364682,adam,tanh,3.5501392359353975e-05,118.0,38.0,0.7,0.15,200.0,50.0,0.6079944274435654,0.092463712453933,-1,-1
VkSeX,0.005613782196334726,30.0,0.11678094358591622,SGD,tanh,4.041245794197585e-05,131.0,115.0,0.7,0.15,200.0,40.0,0.5946339147413807,0.03686286220396047,-1,-1
nQuqL,6.587820403957834e-06,5.0,0.020681770225440536,adam,tanh,1.837704811136323e-05,137.0,165.0,0.7,0.15,200.0,52.0,0.5584741827253807,0.06749216036219018,-1,-1
yNOL5,0.001321047503516023,10.0,0.14102492672121664,adam,relu,8.257396547129525e-05,186.0,113.0,0.7,0.15,200.0,45.0,0.5852794493604785,0.05668145043429713,-1,-1
Ou2b0,0.0009952483051430753,10.0,0.12901629327502526,adam,relu,9.177223864057491e-05,183.0,109.0,0.7,0.15,200.0,49.0,0.6360074479634749,0.06563979296572121,-1,-1
o9A9b,0.002332909129130492,10.0,0.13567243525843528,adam,relu,8.633801727745418e-05,193.0,96.0,0.7,0.15,200.0,16.0,0.5743753877931415,0.07703849805118115,-1,-1
d7onr,0.002965154831880463,10.0,0.13863284983080779,adam,relu,7.901418888769735e-05,196.0,124.0,0.7,0.15,200.0,46.0,0.6212073418606245,0.052016394875942826,-1,-1
cEd0i,0.004248239304720876,10.0,0.1266132288662838,adam,relu,8.836589941018909e-05,174.0,103.0,0.7,0.15,200.0,18.0,0.5886073492844295,0.038581483335339624,-1,-1
WiLec,0.0004990981718011004,10.0,0.12179013432086251,adam,relu,8.144305295899606e-05,168.0,118.0,0.7,0.15,200.0,13.0,0.5985159945742989,0.08329753289467129,-1,-1
MBsN9,0.00038664517175351486,10.0,0.1320895633464753,adam,relu,7.551855487578928e-05,151.0,111.0,0.7,0.15,200.0,34.0,0.5493616745159944,0.05556891721732582,-1,-1
CzJQu,0.0019026155376919095,10.0,0.11802744070779055,adam,relu,9.475866477472e-05,162.0,89.0,0.7,0.15,200.0,43.0,0.5622464172026312,0.05832536795567471,-1,-1
OtBtx,0.0008344287007301357,50.0,0.1257327112877571,adam,relu,7.242313776012612e-05,169.0,84.0,0.7,0.15,200.0,41.0,0.5900450856886208,0.07276106946375611,-1,-1
R5ul2,0.00021469332711685003,10.0,0.11486811583822373,adam,relu,6.677163834627439e-05,158.0,99.0,0.7,0.15,200.0,36.0,0.5426267522680238,0.0608916340404554,-1,-1
O1SfQ,0.011828475798787418,100.0,0.1476480567844891,adam,relu,8.500001781709054e-05,189.0,130.0,0.7,0.15,200.0,15.0,0.5737786849949629,0.04304633500876568,-1,-1
oYwTG,0.000650107009096493,70.0,0.12069443611397787,adam,relu,6.905722250829864e-05,177.0,118.0,0.7,0.15,200.0,23.0,0.583670152636073,0.012143259012345843,-1,-1
bhJkZ,0.0010781232406842484,10.0,0.12930740105984914,adam,relu,9.744619906452263e-05,145.0,106.0,0.7,0.15,200.0,48.0,0.6054934227520764,0.037967664877693506,-1,-1
QFVFw,0.0014406987666332781,50.0,0.1448513788435168,adam,relu,9.022066828452864e-05,165.0,123.0,0.7,0.15,200.0,22.0,0.5941757249318825,0.056234370794467956,-1,-1
dBHR8,0.00027921895723144306,30.0,0.11093274727866356,adam,relu,7.807767457214519e-05,179.0,141.0,0.7,0.15,200.0,27.0,0.6373743420426061,0.05089332316218248,-1,-1
rFRTC,0.0003878531440183033,10.0,0.10560359838032776,adam,relu,8.054391561479717e-05,155.0,133.0,0.7,0.15,200.0,17.0,0.6191215597846403,0.016097888047103374,-1,-1
pfYsG,9.068848316673272e-05,50.0,0.13464264960445604,adam,relu,7.45275600396919e-05,198.0,100.0,0.7,0.15,200.0,24.0,0.5253751138198943,0.07495918197152224,-1,-1
Hq6br,0.002813378681003759,10.0,0.12407405257990275,adam,relu,9.985295533448907e-05,152.0,121.0,0.7,0.15,200.0,39.0,0.5805740479461416,0.06156384194686888,-1,-1
GOlN1,0.0005061799680793188,30.0,0.10252372512758201,adam,relu,8.408543761444962e-05,183.0,112.0,0.7,0.15,200.0,31.0,0.5455601595519232,0.04161219514679126,-1,-1
e0dyk,0.000144497625902846,50.0,0.10886937614223889,adam,relu,9.361356252588836e-05,139.0,82.0,0.7,0.15,200.0,20.0,0.5248741313245763,0.06124849547223949,-1,-1
Ol3xB,0.00019052025997371176,10.0,0.098211437175987,adam,relu,6.129899900742008e-05,161.0,108.0,0.7,0.15,200.0,21.0,0.575073117902971,0.06460081617907648,-1,-1
Mc7hT,0.0014030437362138116,5.0,0.1390084323068979,adam,relu,6.521811510597729e-05,172.0,96.0,0.7,0.15,200.0,14.0,0.5646093936671186,0.0933962936012836,-1,-1
xGrbh,0.003984729345956019,100.0,0.11905984000170698,adam,relu,7.029130253824781e-05,148.0,91.0,0.7,0.15,200.0,66.0,0.5669134492841712,0.05088737838200395,-1,-1
AGN7v,0.006313226030559485,70.0,0.09444182880989317,adam,relu,8.669572651637218e-05,135.0,87.0,0.7,0.15,200.0,44.0,0.5680845052080662,0.06422706268433691,-1,-1
eFfos,0.01571750676494813,50.0,0.13425126574902083,adam,relu,5.791412197950538e-05,58.0,127.0,0.7,0.15,200.0,50.0,0.6143706191227765,0.06546626275124959,-1,-1
BxvCk,0.0008701705324126351,10.0,0.13043865385607445,adam,relu,9.192065841153611e-05,175.0,102.0,0.7,0.15,200.0,10.0,0.569772651943343,0.0593502686794145,-1,-1
Eqstf,0.0002945591611553776,30.0,0.1131317096657007,adam,relu,8.93214253649363e-05,190.0,72.0,0.7,0.15,200.0,18.0,0.5591406973702571,0.0696073443084649,-1,-1
IULwR,7.14333379607878e-05,10.0,0.1054924253334192,adam,elu,6.277126884494008e-05,141.0,115.0,0.7,0.15,200.0,58.0,0.6125254007792387,0.06256237038878079,-1,-1
hqobu,0.0001642540226281286,50.0,0.1442934266920869,adam,relu,7.676219729904886e-05,129.0,15.0,0.7,0.15,200.0,51.0,0.5298475337983192,0.05828305960626481,-1,-1
SHKRe,0.0019734182224827265,10.0,0.09070316504337424,adam,tanh,6.783186664097092e-05,186.0,137.0,0.7,0.15,200.0,37.0,0.6256988009708601,0.03289054898567873,-1,-1
nG04O,0.0007025580549913254,30.0,0.06898429214799645,adam,relu,9.800892210271673e-05,180.0,145.0,0.7,0.15,200.0,12.0,0.559098214152632,0.06446586926787262,-1,-1
xxT1m,0.00011502577160780975,50.0,0.10137829569483035,adam,relu,7.242057195712814e-05,166.0,22.0,0.7,0.15,200.0,42.0,0.5254799139627382,0.07711704674002233,-1,-1
a9Rs3,0.0011337529177931674,5.0,0.12717753976518387,adam,tanh,8.338903580599395e-05,152.0,108.0,0.7,0.15,200.0,16.0,0.638971737292345,0.0557144101467333,-1,-1
MMGGi,0.000240066790204366,10.0,0.07354526091871821,adam,relu,9.990021388251015e-05,124.0,130.0,0.7,0.15,200.0,46.0,0.5761957196186662,0.059424299211718504,-1,-1
RmK4U,4.617783746947557e-05,100.0,0.12181019163600268,adam,tanh,5.979126668334448e-05,157.0,59.0,0.7,0.15,200.0,30.0,0.5045619420901615,0.03353512269454313,-1,-1
HiBII,0.0005798099563284602,70.0,0.06094667183430931,SGD,relu,5.194776499830687e-05,114.0,77.0,0.7,0.15,200.0,47.0,0.4785293390055318,0.036138072727740896,-1,-1
