,learning_rate,batch_size,dropout,optimizer,activation,regularization,layer_1,layer_2,train_frac,test_frac,epochs,preweight,mean_val_nni,std_val_nni,mean_test_nni,std_test_nni
NuaXq,0.0010445384460019067,100.0,0.1489649117448095,SGD,relu,0.08309096895252142,86.0,43.0,0.7,0.15,200.0,19.0,0.48642499347173,0.01838904496575294,0.5004784688995214,0.08262132584603056
MpLow,0.00275964284276986,100.0,0.25105023525434794,adam,tanh,0.06884103206349639,135.0,14.0,0.7,0.15,200.0,52.0,0.7222022152890367,0.1248598269454632,0.7456140350877192,0.16508872005375497
x1KNW,1.3632112947493514e-06,5.0,0.08796075664735895,SGD,tanh,0.008827989470627452,68.0,178.0,0.7,0.15,200.0,58.0,0.41752904794768736,0.07743064914299108,0.4464114832535885,0.08083922075508962
waDQq,0.03047630397479702,50.0,0.23036626401301352,SGD,tanh,0.07749459972437478,42.0,157.0,0.7,0.15,200.0,35.0,0.7082612265219207,0.08856036841412694,0.794896331738437,0.12676004874887664
OYvEQ,1.1954928967504054e-05,30.0,0.29684254724711406,adam,tanh,0.08570742072364856,19.0,116.0,0.7,0.15,200.0,37.0,0.5205494166792325,0.13545428305389107,0.5830940988835726,0.14329981565029598
XafPE,0.0001744669539703507,100.0,0.34717248733426354,adam,elu,0.0676508172033746,115.0,157.0,0.7,0.15,200.0,49.0,0.6256579549117537,0.15073635340235744,0.7775119617224882,0.10015199740362424
Y2Lx6,1.5646374601396776e-05,5.0,0.3995668862949742,SGD,tanh,0.022569335950511152,51.0,57.0,0.7,0.15,200.0,43.0,0.49052008512104595,0.06406130425912378,0.4544657097288677,0.11581651895693627
LS6IA,1.5076694124958956e-06,100.0,0.0699124026200321,adam,relu,0.07537061922767006,25.0,173.0,0.7,0.15,200.0,56.0,0.4268705499837548,0.10070654580569356,0.44649122807017544,0.14466089984434005
xusne,2.7046146345846155e-05,50.0,0.07174251118754725,adam,elu,0.030933556232091486,17.0,193.0,0.7,0.15,200.0,30.0,0.6332763366712925,0.11611589384281464,0.7157097288676235,0.14916896231535248
pTPdD,0.05686684576300811,50.0,0.0430268306189507,adam,relu,0.09924078665308828,45.0,106.0,0.7,0.15,200.0,24.0,0.5703414735999592,0.10778029628201369,0.5,0.0
MbkLL,0.0015878993153479886,70.0,0.056257141399798365,SGD,elu,0.09586303821102388,56.0,160.0,0.7,0.15,200.0,32.0,0.519482864884327,0.11336565415892935,0.5923444976076555,0.16602740586000522
qW0Gi,4.7120666035104655e-06,5.0,0.0833330652252574,adam,relu,0.02785693575305246,170.0,180.0,0.7,0.15,200.0,64.0,0.5737248537236972,0.09147901466827014,0.5845295055821372,0.12097843250086716
jqg23,0.00016634765153815417,5.0,0.2575363371469993,adam,tanh,0.0322553607675138,151.0,52.0,0.7,0.15,200.0,51.0,0.7675999861851255,0.1219370859191289,0.8400318979266348,0.07667139613327303
DePOz,0.005293012027358425,5.0,0.0889403070659053,SGD,elu,0.09764992713544134,138.0,93.0,0.7,0.15,200.0,57.0,-1,-1,-1,-1
mSSzl,0.08966551201784399,5.0,0.30569641158493366,adam,elu,0.06639881239249189,175.0,84.0,0.7,0.15,200.0,26.0,0.6674782505253398,0.08084513683265107,0.5,0.0
xlVkk,0.00031444766861138607,10.0,0.34864519339123917,SGD,tanh,0.00489630178208722,70.0,185.0,0.7,0.15,200.0,23.0,0.44126307408621646,0.16639946912184547,0.5251993620414673,0.13079910022766342
T3Nnu,0.044783591538683255,70.0,0.3936549766548716,adam,relu,0.04559101560201322,134.0,84.0,0.7,0.15,200.0,47.0,0.6835300513815531,0.11536995534271041,0.5319776714513557,0.0877573137865347
UH2WI,0.00014115818564917865,70.0,0.18380524957055655,adam,tanh,0.004546041102441789,185.0,181.0,0.7,0.15,200.0,53.0,0.7942313337057494,0.06679731168938076,0.8953748006379586,0.012419727166782647
zTKSq,8.343604260577662e-05,5.0,0.10984810405551051,SGD,tanh,0.012812549754977332,178.0,84.0,0.7,0.15,200.0,38.0,0.4564006944488467,0.11262750915131252,0.5472089314194577,0.06058696081141806
ZZElB,2.8641357311028224e-05,10.0,0.2550266108241403,adam,elu,0.04996632470069026,108.0,146.0,0.7,0.15,200.0,48.0,0.7007756218468957,0.08524476282041249,0.7717703349282298,0.15125210104274509
A3P5D,0.3284641160045704,30.0,0.3880733296583394,SGD,elu,0.07271243770132951,47.0,55.0,0.7,0.15,200.0,52.0,0.6955745131063715,0.09460419393322948,0.7274322169059012,0.15487248199816805
XNmmn,3.7984952715242534e-05,50.0,0.06832623967742131,adam,tanh,0.05068577734357676,155.0,159.0,0.7,0.15,200.0,51.0,0.616083142235031,0.1778333962870662,0.6636363636363636,0.2347354203697528
mDvGF,0.027539894991213777,5.0,0.07049472666758834,adam,relu,0.03706190669359061,66.0,92.0,0.7,0.15,200.0,70.0,0.5549340612203479,0.094567758947062,0.5,0.0
a4ZpQ,0.00012047249140270783,70.0,0.14650378563670127,adam,tanh,0.03138989566608347,174.0,63.0,0.7,0.15,200.0,28.0,0.7527113595185413,0.09447806902814491,0.8202551834130782,0.1349098475154717
w1X98,7.064667557572274e-05,10.0,0.08279981839887746,SGD,tanh,0.08706966676550144,17.0,118.0,0.7,0.15,200.0,27.0,0.4276980472623741,0.09360998396659174,0.4267942583732057,0.15954895228608093
WanYx,0.017234342166486057,30.0,0.0573443553827544,SGD,relu,0.05719605199185405,105.0,112.0,0.7,0.15,200.0,67.0,0.6279894575852001,0.13285671563644538,0.6783891547049441,0.1416493553951267
wsVar,0.00023658345824242633,30.0,0.035041949016162914,adam,tanh,0.09768985141027778,197.0,182.0,0.7,0.15,200.0,41.0,0.6487853018924128,0.10498719798146004,0.7047846889952153,0.14555462924011178
d7NG9,1.3760454401328816e-06,70.0,0.12903530995370655,adam,tanh,0.05577796828487272,190.0,127.0,0.7,0.15,200.0,42.0,0.4601934319077524,0.09380515340005477,0.5105263157894736,0.14545673142541626
Ofwdt,1.3686557514210703e-05,30.0,0.12562774682055333,SGD,tanh,0.08857334484952994,55.0,54.0,0.7,0.15,200.0,47.0,0.44586001206826237,0.0635706639894278,0.4472089314194577,0.08857405791521417
jVKf7,4.836125969367891e-06,100.0,0.0328866255805762,SGD,elu,0.058361636348889356,141.0,67.0,0.7,0.15,200.0,69.0,0.4256200452140161,0.13647051298322813,0.43939393939393934,0.15458528067418542
WxzdF,4.625161085600505e-05,100.0,0.33898827353982286,SGD,elu,0.017663955181525203,143.0,134.0,0.7,0.15,200.0,53.0,0.4113038486840085,0.09083806465842546,0.44130781499202554,0.15020003416577354
SFAuX,2.4917177451407986e-06,30.0,0.18055216214835276,adam,relu,0.08680543069938884,158.0,52.0,0.7,0.15,200.0,51.0,0.4653718103356016,0.06708656140865403,0.45175438596491224,0.1343818470032723
xA8c0,2.9394351687427664e-06,5.0,0.18991591979156086,SGD,tanh,0.05935837142466525,95.0,43.0,0.7,0.15,200.0,55.0,0.46900901266366635,0.10666665043859072,0.4660287081339713,0.11919500176465284
jK7rf,7.737378990642012e-05,100.0,0.06735071140706506,SGD,tanh,0.08349647716225306,80.0,117.0,0.7,0.15,200.0,13.0,0.48117060535592815,0.08211762941390109,0.47767145135566186,0.15454907552669833
S4I1Y,1.657152039954061e-05,50.0,0.3754559664114821,adam,relu,0.01742431568324676,177.0,111.0,0.7,0.15,200.0,46.0,0.5264036244925796,0.12498648225791327,0.6151515151515152,0.13096332713469186
icjCz,0.0002727923030735275,70.0,0.34935025869574887,adam,tanh,0.08774079574645612,190.0,92.0,0.7,0.15,200.0,61.0,0.7221949779078607,0.0687405433850669,0.8078149920255182,0.07970413635435662
qTg2p,9.409276952318918e-05,30.0,0.29281732839670566,SGD,tanh,0.008926631398732543,12.0,168.0,0.7,0.15,200.0,61.0,0.4415306335021404,0.09612397983245478,0.4851674641148326,0.16649037172216039
xp0rQ,0.007082623466860358,5.0,0.2128220754164163,adam,elu,0.08796226278220542,82.0,185.0,0.7,0.15,200.0,17.0,0.6016426997801163,0.08384334669095282,0.5,0.0
bZZCp,0.003131946546803271,70.0,0.1876510366522983,SGD,elu,0.051683152335223075,65.0,130.0,0.7,0.15,200.0,26.0,0.5215411887820258,0.15352455923004993,0.6132376395534289,0.12046324949401427
dvpLp,0.04992166226636245,5.0,0.11329684765708486,SGD,relu,0.020261438586253212,104.0,40.0,0.7,0.15,200.0,50.0,0.638171864899806,0.17333547131804367,0.6653907496012759,0.20293080121792714
fPOWJ,0.040001083991052636,5.0,0.23782066234904514,SGD,relu,0.08546980242571484,25.0,198.0,0.7,0.15,200.0,27.0,0.6381737260622916,0.10485518661367559,0.6224880382775119,0.15464623427664287
m0Z1g,0.402641501514697,50.0,0.15795859742616614,adam,tanh,0.06988302611371061,104.0,75.0,0.7,0.15,200.0,67.0,0.6491986115587632,0.078200365668369,0.43149920255183416,0.17531511168169606
olx5k,2.1168770278272886e-05,10.0,0.28483366279274325,adam,tanh,0.040140376433931584,99.0,163.0,0.7,0.15,200.0,23.0,0.6433130342698574,0.1641727463954058,0.7247208931419458,0.16473233251237757
E24pD,1.2275226692614643e-06,5.0,0.007275418208822604,adam,tanh,0.0353939513117605,193.0,114.0,0.7,0.15,200.0,46.0,0.6428431940974054,0.12758007779012423,0.6738437001594897,0.14717920770691653
aSFd6,0.0020531276237014217,50.0,0.35834283736803774,SGD,relu,0.08781444282112492,110.0,60.0,0.7,0.15,200.0,35.0,0.492973371829409,0.13387917821067052,0.5204944178628389,0.14946997516263544
bkWLw,0.11078442717072193,100.0,0.1318157437646618,adam,tanh,0.05188913470424077,196.0,94.0,0.7,0.15,200.0,45.0,0.7092191216090471,0.08220452990306161,0.4676236044657097,0.19773087077937368
BKcnz,0.008720866693779966,30.0,0.035659350459444995,SGD,tanh,0.04646332570896627,193.0,17.0,0.7,0.15,200.0,11.0,0.6561503834941784,0.11190830762665399,0.74481658692185,0.11633782136213694
kigXg,0.017793399892027488,5.0,0.04240158619225998,SGD,elu,0.030556764628001023,93.0,26.0,0.7,0.15,200.0,17.0,0.769700154705104,0.11625058095861346,0.8291866028708134,0.06380960776765174
sgkAF,0.00011420305276762641,70.0,0.17664966170539165,adam,relu,0.08375590836597897,48.0,143.0,0.7,0.15,200.0,35.0,0.5769032664907229,0.08009651511965155,0.5830940988835726,0.13538537524445257
QWxh4,0.028294889554409564,30.0,0.24882724022129477,SGD,elu,0.0386911971629828,165.0,122.0,0.7,0.15,200.0,46.0,0.7624036378707267,0.13873762394750808,0.7960127591706538,0.13641809446359587
MBm7c,0.37564604084559033,10.0,0.22663392595868573,adam,tanh,0.0746846821222994,133.0,82.0,0.7,0.15,200.0,42.0,0.6161038775505935,0.08431562303570989,0.4223285486443381,0.15828219179793654
TBYxY,0.02135322271037576,70.0,0.3248900287809942,SGD,tanh,0.008016930295953717,39.0,195.0,0.7,0.15,200.0,19.0,0.6801171740954599,0.1457220282226815,0.8060606060606059,0.14649485278972144
RfHML,0.1901378376693598,5.0,0.014368241167102093,adam,tanh,0.08828423217816413,28.0,124.0,0.7,0.15,200.0,63.0,0.6115023596948654,0.09633050595811934,0.5281499202551834,0.08444976076555023
wspXt,0.0013965348475076932,30.0,0.17910673195563792,adam,tanh,0.0996117820237005,115.0,143.0,0.7,0.15,200.0,55.0,0.6769330460855456,0.12680975803008251,0.6304625199362041,0.16044538193046018
Xv6hQ,0.11095711050881313,30.0,0.11647630758036875,SGD,relu,0.046768992213654964,104.0,75.0,0.7,0.15,200.0,53.0,0.6287798477510422,0.1464465188113411,0.6399521531100478,0.17195809909745782
UqoSw,0.0005579180610899845,50.0,0.20805547914968045,adam,relu,0.026601283186040704,57.0,166.0,0.7,0.15,200.0,12.0,0.6385325523541091,0.15113249613945076,0.6965709728867624,0.197041438097023
RVpT4,0.006615435916332934,70.0,0.22468172190172642,SGD,relu,0.05224121168679238,130.0,128.0,0.7,0.15,200.0,57.0,0.5012707628727353,0.056883926071308884,0.6000797448165869,0.1201599860526286
E67qY,0.03096332963269012,10.0,0.34116520120774574,adam,relu,0.001074711261361805,68.0,199.0,0.7,0.15,200.0,37.0,0.5862841895999418,0.14415718399451344,0.5242424242424242,0.07272727272727274
pxoX5,2.680732318178658e-05,100.0,0.23206229969399397,adam,elu,0.029437458432662145,71.0,59.0,0.7,0.15,200.0,65.0,0.6079910652542195,0.13053381531135366,0.7124401913875598,0.11842478473758593
kEi1u,3.963526189797758e-05,70.0,0.29137084912457406,SGD,relu,0.05485731704557806,109.0,159.0,0.7,0.15,200.0,18.0,0.4817940547584511,0.03792560891447757,0.49720893141945777,0.06910269124813773
vLo56,0.00013697065429218053,5.0,0.020785123165539557,adam,relu,0.04915558603495203,68.0,135.0,0.7,0.15,200.0,69.0,0.6302107786375349,0.14075658435235514,0.6863636363636363,0.19163064374060876
iuYt3,0.17225975243301908,50.0,0.34944925966729956,adam,relu,0.002642384633656614,139.0,57.0,0.7,0.15,200.0,34.0,0.5099554205884786,0.030718957766477716,0.5,0.0
D5A1X,0.05153412138740728,10.0,0.018933076259373884,SGD,tanh,0.05531100112629026,69.0,185.0,0.7,0.15,200.0,18.0,0.7541707685296908,0.1507692124980203,0.7792663476874003,0.15673246769121219
q4zFl,0.0006073353938526361,50.0,0.018388884477355604,adam,relu,0.08168953572067146,133.0,27.0,0.7,0.15,200.0,65.0,0.6580494383067912,0.14944220755513946,0.6756778309409888,0.17786206735123333
VQUUe,0.17037539691472445,70.0,0.11710460694481029,SGD,tanh,0.029401025077187306,60.0,159.0,0.7,0.15,200.0,69.0,0.7979496167332112,0.11477923323344455,0.843700159489633,0.0763420749047609
b3JgA,0.002737754679989359,70.0,0.2996668170978681,SGD,relu,0.041923700766356264,26.0,169.0,0.7,0.15,200.0,59.0,0.5596272412197808,0.09265137835957547,0.615231259968102,0.10267110295538666
kxX9j,0.0001793642530360661,5.0,0.008005318631328561,adam,elu,0.0014266664728079137,167.0,167.0,0.7,0.15,200.0,26.0,0.8558039714625634,0.06324289709707802,0.871291866028708,0.02235189028313401
qiP0k,0.016727832015002234,10.0,0.263222689505048,adam,tanh,0.01475710130714063,85.0,67.0,0.7,0.15,200.0,39.0,0.895664822894384,0.03972197663525742,0.8501594896331737,0.11774853474127685
L7CiC,0.007787848138946633,5.0,0.33148710591826697,adam,tanh,0.06971433114415491,194.0,178.0,0.7,0.15,200.0,70.0,0.7409228443688025,0.08847111647305371,0.5,0.0
stt5K,0.051288929447684484,50.0,0.2651974412862209,adam,elu,0.09553954977992807,176.0,58.0,0.7,0.15,200.0,41.0,0.7861393628992648,0.053908405929571065,0.5941786283891547,0.13377627352907093
mp8Nc,6.396456464415202e-05,10.0,0.007485323890642804,adam,relu,0.008958452456966626,61.0,23.0,0.7,0.15,200.0,63.0,0.6800466684310538,0.1320136500650325,0.787719298245614,0.16858770933811174
k7Rso,0.0001131321865579919,50.0,0.08651580056914568,adam,elu,0.03574540962872413,114.0,119.0,0.7,0.15,200.0,55.0,0.7075610583766064,0.11576621067411737,0.8103668261563,0.12266702184329481
gHuhR,2.1474021512027677e-06,70.0,0.022184492968921977,SGD,relu,0.03912477703598502,42.0,108.0,0.7,0.15,200.0,23.0,0.39823810263562354,0.11055045614646442,0.48540669856459323,0.08918098547587298
cjjTa,4.4103119527882385e-05,100.0,0.3253458908481525,adam,tanh,0.0458472857998376,136.0,75.0,0.7,0.15,200.0,56.0,0.6133908817551832,0.187707948562019,0.6910685805422647,0.1878393174949833
vvI6U,0.3961941545382355,70.0,0.2372058379230509,adam,tanh,0.07389043943890194,75.0,44.0,0.7,0.15,200.0,53.0,0.6176353275931434,0.07699541773514262,0.5516746411483254,0.18926716146312525
e4yVD,0.0005811148777131065,5.0,0.0639760385600197,SGD,relu,0.03858067466018642,20.0,175.0,0.7,0.15,200.0,67.0,0.5664798469727217,0.10266908176872729,0.6103668261562999,0.13426062400279545
ktKWn,0.0017503063828850263,10.0,0.282522003260921,adam,elu,0.03660788145286784,66.0,129.0,0.7,0.15,200.0,30.0,0.7560314206405191,0.13541412379934556,0.7125996810207337,0.1871824040959919
MFjgl,1.4141637655654713e-06,70.0,0.210652462349774,adam,tanh,0.007632830354655196,112.0,190.0,0.7,0.15,200.0,33.0,0.4397829083018857,0.1062225914751648,0.47480063795853267,0.116674161239533
L204C,7.758193778885878e-06,50.0,0.20718276165502775,adam,elu,0.004034418352536118,62.0,184.0,0.7,0.15,200.0,18.0,0.5519880157683408,0.10927697707205773,0.6298245614035087,0.13555577406289054
zzVe7,8.465212446223376e-06,100.0,0.3086233036420249,SGD,elu,0.015814049382328776,145.0,37.0,0.7,0.15,200.0,20.0,0.3984416551393118,0.09370165850526614,0.42009569377990436,0.1500579638334392
HpjSG,0.0020922574338757814,10.0,0.024304620052313375,adam,elu,0.04228296432062837,126.0,170.0,0.7,0.15,200.0,13.0,0.7432572341364307,0.12288594611048684,0.6456140350877193,0.18159531935837744
DCHv0,0.09095882860186347,30.0,0.2092558094117064,adam,tanh,0.007128552458473703,12.0,196.0,0.7,0.15,200.0,15.0,0.7584361049812937,0.10096687372747985,0.5080542264752791,0.19258049600868546
rSR6K,0.07377719432062152,30.0,0.3056606308395162,adam,relu,0.04517229208564542,84.0,157.0,0.7,0.15,200.0,66.0,0.5267728704555023,0.04900346940122026,0.5,0.0
J0qdZ,0.0037361315114049463,70.0,0.0033721465257267273,adam,relu,0.03709069836999201,200.0,100.0,0.7,0.15,200.0,13.0,0.705022836844528,0.15089075229122403,0.7125199362041468,0.1987653750675158
bZYtX,4.399297234008375e-05,50.0,0.38540398876461124,adam,tanh,0.04393870423422457,50.0,64.0,0.7,0.15,200.0,56.0,0.6055958181987771,0.1402950645937269,0.6650717703349283,0.14789084199653144
Wi0qA,4.194397258742454e-05,70.0,0.241353149377598,SGD,relu,0.03311661401604648,49.0,162.0,0.7,0.15,200.0,56.0,0.4285795842892942,0.07760669054010393,0.4502392344497608,0.12736782591086193
ywm3c,0.004894362237203839,50.0,0.1505180749698456,adam,relu,0.08641538223773629,120.0,86.0,0.7,0.15,200.0,56.0,0.6421450930140404,0.11774500092960297,0.5712918660287081,0.13324220614027263
Kjxwm,4.946935390188265e-06,5.0,0.17051288321824531,SGD,relu,0.05131659249810719,157.0,12.0,0.7,0.15,200.0,47.0,0.47396369323401055,0.0446246200399353,0.5303030303030303,0.10366274062099266
Hc0j1,0.001540008901075096,50.0,0.3241011939874874,SGD,relu,0.09776012599047221,23.0,158.0,0.7,0.15,200.0,11.0,0.4534349968898043,0.08684121803980209,0.5270334928229665,0.07108788597280372
OZhKG,1.4209159345435219e-05,10.0,0.29066560157181004,SGD,elu,0.025860850591338216,166.0,118.0,0.7,0.15,200.0,53.0,0.419793728680866,0.14723288722268627,0.505103668261563,0.13326893051717673
ejMKL,0.011150236702055625,5.0,0.211166404942052,SGD,tanh,0.03216086475801834,133.0,169.0,0.7,0.15,200.0,69.0,0.7955088406484006,0.13120367231956698,0.8531100478468898,0.0734568805539901
zC9xO,1.4504010716090424e-06,50.0,0.34762149746901055,adam,relu,0.07784872507708522,129.0,144.0,0.7,0.15,200.0,39.0,0.48275517428141956,0.05316967753854868,0.5232057416267943,0.06728161431925815
vPVen,0.44390804532892253,50.0,0.26960616409594756,SGD,tanh,0.08364584101913634,38.0,114.0,0.7,0.15,200.0,21.0,0.7295992943035651,0.13125488968007964,0.7405103668261563,0.17212552443514595
M0olN,0.0147316787031684,100.0,0.2753671380800368,adam,tanh,0.07779002470618017,108.0,150.0,0.7,0.15,200.0,65.0,0.7368780179736195,0.13288323771642474,0.7322169059011164,0.1760142794893335
gwZgV,0.00014284232698731216,50.0,0.3690991829489452,adam,elu,0.09070101449916604,185.0,31.0,0.7,0.15,200.0,42.0,0.6632703917219887,0.0855321754665231,0.7695374800637959,0.06363316576888238
O2ldt,6.264605441257539e-06,100.0,0.34844318536130797,SGD,tanh,0.003917770479549465,34.0,105.0,0.7,0.15,200.0,36.0,0.4091612185709289,0.0991625980502889,0.4677830940988835,0.15064477615919036
F6SSj,6.307458952178916e-06,5.0,0.269954981898519,SGD,relu,0.07331258513062981,57.0,109.0,0.7,0.15,200.0,16.0,0.4829755009432116,0.07928557427356318,0.529665071770335,0.07896895295610463
znz2z,0.006946094951823084,5.0,0.2972537336716286,SGD,relu,0.0346501538703722,195.0,132.0,0.7,0.15,200.0,47.0,0.6818302490298865,0.19828313788514818,0.7421052631578947,0.16901958554458452
oXI9I,0.0005749687743505154,5.0,0.32822906920290706,adam,tanh,0.01274068714984612,110.0,143.0,0.7,0.15,200.0,31.0,0.8590943024366149,0.07695727668453937,0.8192982456140351,0.10243667897974765
QDxYe,1.003495501068521e-05,10.0,0.24372791758351975,SGD,relu,0.019602537589176273,160.0,196.0,0.7,0.15,200.0,52.0,0.45029417688680073,0.10526990816270972,0.4399521531100478,0.12877741031218876
imBRz,0.021932950140021917,100.0,0.1582338972501147,SGD,elu,0.0061479863260811346,79.0,51.0,0.7,0.15,200.0,57.0,0.6865878450542949,0.1520986280262146,0.7542264752791068,0.13801420454825333
PxrbT,1.2244142474059649e-06,30.0,0.3417366683072458,SGD,elu,0.054470918132829074,72.0,53.0,0.7,0.15,200.0,47.0,0.45762825876533847,0.12790760063700582,0.5089314194577352,0.12715525431262115
G2loP,0.00032327485829516017,100.0,0.13985710398423143,adam,relu,0.0006647465772314343,46.0,29.0,0.7,0.15,200.0,41.0,0.6098717539601907,0.1260065596272658,0.6392344497607656,0.17804544318568685
qVjdC,1.2362140828310829e-06,50.0,0.33779328972994443,adam,tanh,0.06616420788016002,61.0,144.0,0.7,0.15,200.0,25.0,0.44220072677702127,0.10355379489075979,0.5124401913875598,0.13469284311922808
jVPOP,0.0021596363279065512,10.0,0.03228291552929461,SGD,elu,0.04802993400501996,11.0,53.0,0.7,0.15,200.0,17.0,0.6346502281721377,0.1296929897843209,0.7218500797448166,0.13714847314151896
ZynrD,0.019728598913512835,10.0,0.1864463122465423,SGD,relu,0.07172554242150903,185.0,149.0,0.7,0.15,200.0,39.0,0.6255280965292026,0.1136489082688984,0.724561403508772,0.13742935820449215
ggUbI,3.069470306011333e-06,10.0,0.11394903458356237,adam,tanh,0.029393109604003875,89.0,109.0,0.7,0.15,200.0,63.0,0.5147809474649127,0.15908390454833107,0.6098883572567783,0.16223035870390123
pyIPN,0.0001815230844297129,50.0,0.11799596197152469,SGD,tanh,0.08052436049723181,50.0,192.0,0.7,0.15,200.0,66.0,0.44054912667145685,0.1042426145391716,0.41945773524720886,0.12649448478604836
T7S9L,1.691719895772994e-05,10.0,0.042465461605759106,SGD,relu,0.03348410150677333,67.0,32.0,0.7,0.15,200.0,20.0,0.4259800794918255,0.08674997638635458,0.4649920255183413,0.07980177391763094
DLP8J,5.34335405544101e-06,30.0,0.010553359203351542,SGD,relu,0.07658143546914371,12.0,30.0,0.7,0.15,200.0,67.0,0.4547998632054656,0.06766831621197991,0.49290271132376395,0.0966061305927362
qS34f,0.00012874198941238357,100.0,0.11197955129974556,SGD,relu,0.06693191869629671,138.0,78.0,0.7,0.15,200.0,58.0,0.49177327567738527,0.12833352000624562,0.5189792663476873,0.10914254446397072
gS7Xa,0.029435660069080265,10.0,0.3374919809878246,SGD,relu,0.0192724992434032,53.0,36.0,0.7,0.15,200.0,35.0,0.7622618364100916,0.1815064131505112,0.7842902711323763,0.18675897245288156
moTVn,0.22468155607783744,5.0,0.15657266993069907,SGD,elu,0.037049413283377644,22.0,10.0,0.7,0.15,200.0,67.0,0.7540726754663296,0.15121517674610208,0.661244019138756,0.1975051642356549
GVT1P,3.676264498567474e-05,10.0,0.2093234805632848,SGD,elu,0.0699917930986046,74.0,159.0,0.7,0.15,200.0,38.0,0.45473043583678124,0.045671019447140256,0.4917065390749601,0.11643846488113066
pAZgZ,0.23373223675885738,5.0,0.24763682274384832,SGD,elu,0.06457558437430089,159.0,165.0,0.7,0.15,200.0,67.0,0.7876471301531286,0.08270879631856566,0.6548644338118023,0.18986160676683816
RONzN,1.6325474921990664e-05,100.0,0.33178379800234364,SGD,tanh,0.07124423018571184,195.0,21.0,0.7,0.15,200.0,49.0,0.390433425695927,0.1258198157508753,0.4532695374800638,0.12215448337101979
kWBSg,1.5946094788057731e-06,50.0,0.2512132286973109,adam,relu,0.04789557240771424,104.0,49.0,0.7,0.15,200.0,66.0,0.4864026237672854,0.06567936049113113,0.45940988835725677,0.11736608470889191
U36oI,0.0064644878342382224,30.0,0.34890679032632066,SGD,tanh,0.030723382123017264,159.0,106.0,0.7,0.15,200.0,67.0,0.7010963007251487,0.0654762530220714,0.7894736842105263,0.08046248041943699
g466Z,0.0031124459705210955,70.0,0.385910972173944,adam,relu,0.03823403634490104,64.0,82.0,0.7,0.15,200.0,26.0,0.6677619701535417,0.14637466218891143,0.623365231259968,0.1887299028079931
xKcGs,1.620710955981908e-05,30.0,0.18145705467607645,SGD,relu,0.09499389700134897,25.0,86.0,0.7,0.15,200.0,55.0,0.445015412526489,0.062388247288145245,0.46124401913875596,0.08860305862706931
Fy43R,0.005237095949616909,100.0,0.08286057966926896,SGD,relu,0.05696960790572501,83.0,152.0,0.7,0.15,200.0,57.0,0.4832656064989016,0.061153334621212724,0.47886762360446566,0.060420316812557114
pGehV,0.27645079549383256,50.0,0.07773186784978514,adam,tanh,0.06635077064641948,101.0,103.0,0.7,0.15,200.0,28.0,0.6359411161895105,0.06151311894332866,0.500956937799043,0.18200443746255468
dyV9H,2.922955842522058e-05,100.0,0.3292516894585133,SGD,elu,0.05236039547981258,19.0,13.0,0.7,0.15,200.0,34.0,0.4605249876778691,0.11012303917909302,0.5210526315789473,0.11742824313593657
aFjHh,0.00010942788292250175,30.0,0.021660308309047152,SGD,relu,0.010284533912328864,69.0,90.0,0.7,0.15,200.0,55.0,0.48413357062384127,0.06330885853227064,0.5031897926634769,0.07653757775690835
LbZ8O,0.0028441779269250574,70.0,0.030285362733833088,SGD,relu,0.01010811831266072,150.0,174.0,0.7,0.15,200.0,28.0,0.45931449188066836,0.08261278092518652,0.4933014354066986,0.10221668068926275
zgRyH,2.3109165417136106e-05,5.0,0.3629884500122807,SGD,relu,0.07752794675991427,127.0,115.0,0.7,0.15,200.0,57.0,0.4591050269676967,0.08731624424910772,0.47368421052631576,0.10953234320676326
oXugs,2.9015133034790126e-05,30.0,0.3456452015352505,SGD,elu,0.03085518143404128,177.0,177.0,0.7,0.15,200.0,50.0,0.3941319425543497,0.06984635160311103,0.5140350877192983,0.11832163865826587
h1mHH,5.224933671514876e-06,30.0,0.16811900036560143,SGD,relu,0.04613434529349313,166.0,77.0,0.7,0.15,200.0,46.0,0.4664827487275606,0.056405340743223,0.5297448165869219,0.15688059359237155
Ux4lM,0.011380770153170799,70.0,0.20533401574449678,SGD,elu,0.08159985302027295,12.0,153.0,0.7,0.15,200.0,16.0,0.5638343575996837,0.14590337003183065,0.6350877192982456,0.20210149739536168
T8k0D,0.05191074791139128,50.0,0.030625328046240432,SGD,relu,0.03811783238655515,199.0,148.0,0.7,0.15,200.0,41.0,0.682387571020311,0.19199904701945808,0.7303030303030302,0.1920508839954958
chR2R,0.4350483771315443,10.0,0.03969230721426853,SGD,relu,0.03969003110298839,166.0,147.0,0.7,0.15,200.0,17.0,0.6861524302189108,0.13715229990727734,0.5,0.0
VdH8k,0.004724356636488665,5.0,0.34577534456294784,adam,elu,0.07877183190633638,174.0,135.0,0.7,0.15,200.0,51.0,0.6711342604237218,0.10427920394674906,0.5,0.0
PEwha,0.0017588538459999354,50.0,0.149167046100072,adam,relu,0.053990287410591864,44.0,102.0,0.7,0.15,200.0,49.0,0.6616344112469617,0.15284345871170016,0.6770334928229665,0.18925009227148049
