regularization,epochs,dropout,train_frac,optimizer,activation,intermediate,learning_rate,trialJobId,preweight,layer_2,test_frac,layer_1,reward,batch_size
0.006890599713413489,200,0.13207252092118074,0.7,SGD,elu,"[0.5229338842975206,0.584832659339027]",0.03668088560150369,aXUn0,2,29,0.15,23,0.584832659339027,5
0.013099866607652819,200,0.04499309851838247,0.7,SGD,elu,"[0.5035123966942148,0.590015267812102]",0.0598961262325492,WBfol,6,68,0.15,118,0.590015267812102,10
0.024208038050516155,200,0.20119099063889426,0.7,SGD,elu,"[0.5163223140495867,0.43928963613301014]",3.6726980362793105e-06,wKZhz,4,40,0.15,135,0.43928963613301014,30
0.02011317544027412,200,0.21093795468240686,0.7,SGD,relu,"[0.5195247933884298,0.558880095860006]",0.27217076008223473,IQlzq,7,44,0.15,96,0.558880095860006,10
1.344621732230801e-05,200,0.1398003879636103,0.7,SGD,tanh,"[0.5326446280991737,0.5561630635096473]",0.00797024519044898,zSfHQ,8,123,0.15,89,0.5561630635096473,70
0.015518290596248785,200,0.0026867833625956045,0.7,SGD,elu,"[0.5578512396694215,0.5988870991234643]",0.005467470902320525,Ue1VA,6,52,0.15,67,0.5988870991234643,5
0.008968395599947871,200,0.18663009994694615,0.7,SGD,elu,"[0.5181818181818182,0.5913913985039599]",0.1915828941941555,b243o,5,63,0.15,103,0.5913913985039599,10
0.0036002325854140454,200,0.05784521955446878,0.7,SGD,elu,"[0.5307851239669422,0.637156076665813]",0.031241393072430325,lNTbU,4,72,0.15,112,0.637156076665813,100
0.03440669916756894,200,0.12014618873680293,0.7,SGD,tanh,"[0.518801652892562,0.5381520243569089]",0.010647967269798891,Mq2hc,3,37,0.15,27,0.5381520243569089,10
0.011214530610895817,200,0.10415779135372137,0.7,SGD,elu,"[0.5297520661157025,0.6063939661300736]",0.14296925897361326,lah3s,2,56,0.15,43,0.6063939661300736,10
0.05841688078244134,200,0.0838808608328055,0.7,SGD,elu,"[0.5092975206611571,0.5045705975526313]",0.077117903191804,RRaLZ,7,32,0.15,129,0.5045705975526313,5
0.027571077496979166,200,0.06743176213858734,0.7,SGD,relu,"[0.5696280991735536,0.5668960749225548]",0.017885887075571334,rDVbN,10,83,0.15,62,0.5668960749225548,10
0.00014118023242329063,200,0.0926501012058695,0.7,SGD,elu,"[0.5376033057851239,0.5619767131587892]",0.3906573423331847,t2F8J,3,22,0.15,13,0.5619767131587892,30
0.007321129386828587,200,0.14948322820204685,0.7,SGD,tanh,"[0.5357438016528926,0.5829916116863705]",0.02616697193972157,uBktA,5,46,0.15,162,0.5829916116863705,10
0.014072175326089176,200,0.15906858377018607,0.7,SGD,elu,"[0.5235537190082644,0.5854193123155418]",0.049843679441167445,ChWuz,9,90,0.15,139,0.5854193123155418,70
0.016861926564601344,200,0.12483608085674854,0.7,SGD,elu,"[0.5202479338842975,0.5838726549473343]",0.10320032628259544,I0Tiz,8,66,0.15,48,0.5838726549473343,5
0.022994223362757773,200,0.1728653310154746,0.7,SGD,elu,"[0.5332644628099174,0.5866785460004283]",0.004121372796157641,nWKoP,6,40,0.15,109,0.5866785460004283,10
0.001654875873470879,200,0.2672774907325908,0.7,SGD,tanh,"[0.5440082644628099,0.5316141380529709]",0.35555718243463225,JNBsF,4,27,0.15,10,0.5316141380529709,100
0.0051448583876504625,200,0.02911078133825912,0.7,SGD,elu,"[0.5134297520661157,0.5977577510783048]",0.24631337199906594,XMx8k,3,15,0.15,34,0.5977577510783048,10
0.021220080670117547,200,0.19152397264886079,0.7,SGD,elu,"[0.5762396694214875,0.6040523103170752]",0.011105875850642466,nccOd,5,102,0.15,29,0.6040523103170752,10
0.018229669859884706,200,0.20447493338897182,0.7,SGD,tanh,"[0.5535123966942148,0.5562935707248209]",0.03847711380240469,Om0Xb,2,77,0.15,85,0.5562935707248209,5
0.012205657696122633,200,0.1137196729989343,0.7,SGD,relu,"[0.543595041322314,0.6069332341623795]",0.00746245085707192,Yf6nQ,6,35,0.15,122,0.6069332341623795,10
0.030230061002143902,200,0.38491691462926236,0.7,SGD,elu,"[0.547107438016529,0.6337918140462483]",0.014869092133422896,Hx1kG,4,48,0.15,91,0.6337918140462483,10
0.05180875074857279,200,0.21901979367590768,0.7,SGD,elu,"[0.5520661157024792,0.5531951415270825]",0.06651714736235342,VC6Hi,7,129,0.15,70,0.5531951415270825,30
0.04095551124466634,200,0.13782940738846014,0.7,SGD,elu,"[0.5743801652892562,0.593498036926219]",0.13240486762530618,ptWbE,5,156,0.15,156,0.593498036926219,70
0.009812025094800366,200,0.23723456012632482,0.7,SGD,tanh,"[0.5413223140495868,0.45625260447483784]",2.524196098248171e-05,PZC6w,3,60,0.15,149,0.45625260447483784,5
0.0028250890529366492,200,0.18090413666884356,0.7,SGD,elu,"[0.5365702479338844,0.5577814521633935]",0.0026634765693600996,R7N04,9,96,0.15,20,0.5577814521633935,10
0.015771329014522564,200,0.2772848198553548,0.7,SGD,elu,"[0.5576446280991736,0.5060756174473674]",0.02067328931328249,cgXrt,2,54,0.15,54,0.5060756174473674,100
0.006870157320473108,200,0.22672802520055563,0.7,SGD,relu,"[0.5065082644628099,0.5356018579862398]",0.4918527801408916,CRcAw,7,23,0.15,74,0.5356018579862398,10
0.025955115461300138,200,0.25506928784756344,0.7,SGD,tanh,"[0.5677685950413223,0.6057560319684274]",0.1956795109751174,MorTp,8,81,0.15,115,0.6057560319684274,10
0.019591978613778024,200,0.16575102932628993,0.7,SGD,elu,"[0.5632231404958679,0.6265353609261173]",0.025675884444728247,KDln6,6,69,0.15,101,0.6265353609261173,5
0.013684300182651519,200,0.10636816527171594,0.7,SGD,elu,"[0.5272727272727271,0.5992504665475995]",0.05394439296219662,VPzib,4,43,0.15,16,0.5992504665475995,10
0.00013729852374225106,200,0.07611239778915813,0.7,SGD,elu,"[0.5152892561983471,0.6340692548853519]",0.08030017933882183,hli7u,5,31,0.15,66,0.6340692548853519,10
0.05462282365425822,200,0.15244816819853324,0.7,SGD,tanh,"[0.5316115702479338,0.498017556939614]",0.006550711100569027,BL0Pn,3,106,0.15,45,0.498017556939614,30
0.03247597955356496,200,0.050794777974335945,0.7,SGD,elu,"[0.515909090909091,0.46706296794657953]",1.7887942971997575e-05,rBest,7,75,0.15,105,0.46706296794657953,5
0.024164077844741286,200,0.12819159135791813,0.7,SGD,elu,"[0.5293388429752065,0.633890263353563]",0.0390185049590489,scGk2,10,10,0.15,39,0.633890263353563,70
0.008420526068463573,200,0.1961122630819893,0.7,SGD,relu,"[0.5543388429752066,0.670818344867864]",0.012732670846108221,YwXc3,6,18,0.15,190,0.670818344867864,10
0.09728207576115408,200,0.020256836893450453,0.7,SGD,relu,"[0.48140495867768596,0.45219650669311784]",0.0015544616433701378,zKb7t,4,18,0.15,198,0.45219650669311784,100
0.0047396218987318765,200,0.03629915067850699,0.7,SGD,relu,"[0.5332644628099172,0.5620000441683606]",0.005127017385039161,W03id,2,13,0.15,187,0.5620000441683606,10
6.13090527458865e-05,200,0.17376392814882818,0.7,SGD,relu,"[0.5607438016528925,0.5158701761022247]",0.0037416922913933014,YrOSz,6,26,0.15,176,0.5158701761022247,10
0.06366836653533617,200,0.09782998576980013,0.7,SGD,relu,"[0.5392561983471074,0.4698627747465938]",0.0019427897617539439,v1jCE,8,17,0.15,191,0.4698627747465938,5
0.008570138125309022,200,0.14226580159682448,0.7,SGD,relu,"[0.49524793388429744,0.4497579457610847]",0.0007939071117372222,h3LAW,5,21,0.15,193,0.4497579457610847,10
0.0025722512655458225,200,0.06130433734147897,0.7,SGD,relu,"[0.5572314049586777,0.5890674913015312]",0.008893905834195429,bA9ah,3,14,0.15,155,0.5890674913015312,10
0.010365656849982946,200,0.000971620675165475,0.7,SGD,relu,"[0.5142561983471075,0.5377494343607987]",0.49620574491703845,QFKBh,4,30,0.15,170,0.5377494343607987,30
0.006033285719174865,200,0.18983832199490788,0.7,SGD,relu,"[0.5274793388429753,0.6331878468393257]",0.012590169571766396,N2lmN,7,10,0.15,173,0.6331878468393257,10
0.0155319075320163,200,0.24413909522410537,0.7,SGD,relu,"[0.5097107438016529,0.45656929287223047]",0.00045835006582782805,hjFA5,5,38,0.15,184,0.45656929287223047,5
0.09418017826703469,200,0.11413017999235214,0.7,SGD,relu,"[0.5115702479338843,0.4597078434277394]",0.01587958896378139,CvVdB,2,26,0.15,145,0.4597078434277394,70
0.0036752695413449802,200,0.1575708036875894,0.7,SGD,relu,"[0.5415289256198348,0.5320925753668305]",0.10488458301277331,M2TvE,6,21,0.15,152,0.5320925753668305,100
0.038191323284456485,200,0.18068159324371008,0.7,SGD,relu,"[0.5332644628099172,0.5735990429881219]",0.0309632405300277,E7m7m,3,34,0.15,187,0.5735990429881219,10
0.011488850274785356,200,0.08328264271433919,0.7,SGD,relu,"[0.5297520661157024,0.5457443961228168]",0.15681684694168616,V7GM6,9,17,0.15,180,0.5457443961228168,10
0.018604379702247077,200,0.19652274791521693,0.7,SGD,relu,"[0.5026859504132231,0.5128924786966582]",0.0010913368150103826,q9jz3,4,29,0.15,161,0.5128924786966582,5
0.02243019200761846,200,0.1346799700629389,0.7,SGD,relu,"[0.4849173553719008,0.4669696581325618]",0.0003488554476027142,JtXbl,6,24,0.15,168,0.4669696581325618,10
0.02814296277417037,200,0.16621179306411346,0.7,SGD,relu,"[0.4704545454545454,0.4522572471305006]",1.0977047103714712e-06,AbzX0,8,39,0.15,194,0.4522572471305006,10
0.007956721581730487,200,0.1441479364553704,0.7,SGD,relu,"[0.496900826446281,0.4694066588672202]",0.0022501896763266155,a91Yj,5,14,0.15,140,0.4694066588672202,30
0.07167786202040236,200,0.2102359606977153,0.7,SGD,relu,"[0.5438016528925619,0.4704578506345511]",0.0032728985328320083,OUQ93,10,43,0.15,159,0.4704578506345511,10
0.04510360160742244,200,0.09008979716739969,0.7,SGD,relu,"[0.5435950413223141,0.576979329421594]",0.02053741131741089,K8yu2,2,34,0.15,145,0.576979329421594,5
0.005108551695539889,200,0.12333508393587482,0.7,SGD,relu,"[0.5127066115702479,0.6099578293447764]",0.3156240974811562,HZvkS,7,51,0.15,134,0.6099578293447764,70
0.01685510856457067,200,0.07151548284426543,0.7,SGD,relu,"[0.5342975206611571,0.6157041560875477]",0.04502392964815177,kQh4g,3,20,0.15,177,0.6157041560875477,10
0.00203499538496112,200,0.04323541153009316,0.7,SGD,relu,"[0.518801652892562,0.5111159752230625]",0.010371366642159733,OsFz1,6,10,0.15,197,0.5111159752230625,100
0.08392774720790208,200,0.22562946564494757,0.7,SGD,relu,"[0.5101239669421487,0.4954936502944953]",0.06476913039481329,Wj2UM,5,25,0.15,166,0.4954936502944953,10
0.00938374300158867,200,0.15517428765232447,0.7,SGD,tanh,"[0.5221074380165289,0.5987809789307671]",0.006218528250120229,URzzz,4,47,0.15,182,0.5987809789307671,5
0.012371140665124444,200,0.18869419419528713,0.7,SGD,relu,"[0.521900826446281,0.5824897000559947]",0.22416710612968654,u5lCO,3,31,0.15,164,0.5824897000559947,10
0.020678699917449667,200,0.23398143548086664,0.7,SGD,tanh,"[0.4574380165289256,0.467613397808684]",0.0002354484724654347,IPJxS,7,10,0.15,149,0.467613397808684,10
0.014586636223956544,200,0.015893877439229,0.7,SGD,relu,"[0.5223140495867769,0.4861507179867995]",0.004558929469399414,wRtxC,8,37,0.15,200,0.4861507179867995,30
0.04991735129313202,200,0.21477781440272287,0.7,SGD,tanh,"[0.4574380165289257,0.4692953124982444]",9.646564580055532e-05,tjg6S,4,15,0.15,173,0.4692953124982444,10
0.02622584991564268,200,0.10726088923743332,0.7,SGD,tanh,"[0.5409090909090909,0.6139239899288376]",0.11626746933697248,J3ddz,5,43,0.15,159,0.6139239899288376,5
0.006770658713210852,200,0.16633563732406204,0.7,SGD,relu,"[0.5433884297520662,0.47869888261746496]",0.017203903235512446,jO0aK,6,28,0.15,127,0.47869888261746496,70
0.0007151290255675838,200,0.1998530455688708,0.7,SGD,tanh,"[0.5287190082644628,0.5832517062632604]",0.008366377628033649,PWAtO,2,49,0.15,131,0.5832517062632604,10
0.024600693326318174,200,0.17631289164498049,0.7,SGD,relu,"[0.5599173553719008,0.5711377148575517]",0.0883178182461579,ZdXgC,7,19,0.15,187,0.5711377148575517,100
0.04256910835113706,200,0.11887357924052099,0.7,SGD,tanh,"[0.4793388429752067,0.5029092025135918]",6.62544553721445e-05,xdSDg,3,34,0.15,22,0.5029092025135918,10
0.06805651130696577,200,0.026356403395012,0.7,SGD,relu,"[0.5223140495867769,0.5332382209084284]",0.030702229833121878,nLRtb,9,22,0.15,10,0.5332382209084284,5
0.0363316642898919,200,0.29340996481410375,0.7,SGD,tanh,"[0.5314049586776859,0.5482542164740009]",0.16466474803462094,Z3eZl,4,13,0.15,180,0.5482542164740009,10
0.01863604197065246,200,0.14611644681157274,0.7,SGD,relu,"[0.543904958677686,0.5935099123367181]",0.2669145618935916,jIoqd,6,39,0.15,167,0.5935099123367181,10
0.034620049769764655,200,0.007849105146241112,0.7,SGD,tanh,"[0.5144628099173554,0.5509671239478944]",0.05041207278138233,T2Xel,2,54,0.15,143,0.5509671239478944,30
0.07645470506717773,200,0.2565739922872623,0.7,SGD,relu,"[0.525206611570248,0.5302949064985383]",0.011776317031634573,yI7ur,5,25,0.15,152,0.5302949064985383,10
0.010884474579262234,200,0.05303224082909949,0.7,SGD,tanh,"[0.5150826446280992,0.45234657377040355]",0.0006237540242562959,UxATc,7,30,0.15,26,0.45234657377040355,5
0.003971426647068603,200,0.09529238071623285,0.7,SGD,relu,"[0.55,0.6597926949695279]",0.06416693271167385,yHcwl,8,64,0.15,176,0.6597926949695279,10
0.021796462081393228,200,0.0862464856683187,0.7,SGD,relu,"[0.49504132231404957,0.43991785285330576]",0.002874754241893731,b6r0D,10,61,0.15,193,0.43991785285330576,70
0.029809239545957898,200,0.13307421296287858,0.7,SGD,relu,"[0.5417355371900825,0.5881526772908524]",0.040283805256244656,C9rUe,9,45,0.15,177,0.5881526772908524,100
0.014368130134339258,200,0.07375413988302137,0.7,SGD,relu,"[0.5586776859504132,0.6275292207734452]",0.022515401796701296,U3rTr,9,57,0.15,195,0.6275292207734452,10
0.004113557571189758,200,0.03756715526558095,0.7,SGD,relu,"[0.5227272727272727,0.6101242487139658]",0.014823284391595451,jVOUt,10,191,0.15,190,0.6101242487139658,5
0.009508958252686781,200,0.09621544622053148,0.7,SGD,relu,"[0.5380165289256198,0.5546503154131226]",0.005608808640488177,whse4,9,16,0.15,171,0.5546503154131226,10
0.016475218416546124,200,0.058779231874675125,0.7,SGD,relu,"[0.5212809917355373,0.6239502602264343]",0.034196077726443376,Yxfog,9,34,0.15,190,0.6239502602264343,10
0.007078246734336268,200,0.06880868569389467,0.7,SGD,relu,"[0.5068181818181817,0.4368160478056935]",0.0012291162514383718,UprjV,10,41,0.15,181,0.4368160478056935,10
0.012744295006454492,200,0.27068185484141405,0.7,SGD,relu,"[0.5409090909090909,0.605441670720781]",0.34625310943474547,qpXKC,9,50,0.15,198,0.605441670720781,30
0.03155422871431888,200,0.04641900840596111,0.7,SGD,relu,"[0.54400826446281,0.6469273143197947]",0.059160690575789536,BhKHy,8,21,0.15,185,0.6469273143197947,5
0.019183524811042678,200,0.3695284198865677,0.7,SGD,relu,"[0.5051652892561983,0.4942182850916037]",0.488428345844245,pobTP,10,11,0.15,176,0.4942182850916037,70
0.0018537366639989833,200,0.10812659612427689,0.7,SGD,relu,"[0.5207644628099174,0.5921957851688471]",0.080441817925147,LzhVE,8,65,0.15,189,0.5921957851688471,10
0.004387858078361909,200,0.09005596691084164,0.7,SGD,relu,"[0.5721074380165289,0.6122846994461957]",0.13976403098805015,sHATF,8,28,0.15,199,0.6122846994461957,10
0.00858780743946216,200,0.10147600279367122,0.7,SGD,relu,"[0.5192148760330578,0.6198289436016097]",0.06577072051403807,Ez6kM,9,37,0.15,172,0.6198289436016097,10
0.005421030693819033,200,0.11432927382489165,0.7,SGD,relu,"[0.5353305785123967,0.6032847557792251]",0.19440487406572257,oMXTb,9,24,0.15,184,0.6032847557792251,10
0.0018134834974904597,200,0.07774222392489148,0.7,SGD,relu,"[0.5524793388429752,0.5984408219575401]",0.04609364366649861,Ebh1j,9,63,0.15,168,0.5984408219575401,10
0.007288792456587806,200,0.0650484983976076,0.7,SGD,relu,"[0.5340909090909091,0.6144426730351885]",0.08587782827169023,aX8dJ,8,87,0.15,164,0.6144426730351885,10
0.00022975667762598247,200,0.12343693510510591,0.7,SGD,relu,"[0.5225206611570247,0.6058120733599323]",0.027718643439638428,O8wFh,8,133,0.15,160,0.6058120733599323,10
0.011253847322116631,200,0.13543925132194512,0.7,SGD,relu,"[0.5522727272727274,0.5688620928444514]",0.11299515363226394,m1PAe,9,46,0.15,194,0.5688620928444514,10
0.0033272639140467164,200,0.1294864059034034,0.7,SGD,relu,"[0.5435950413223141,0.6410423483813057]",0.020752415228019277,aKnLQ,10,69,0.15,178,0.6410423483813057,10
0.0134861137908138,200,0.08229089919132873,0.7,SGD,relu,"[0.5055785123966942,0.616219755205525]",0.2238983120411705,CAOtZ,10,56,0.15,156,0.616219755205525,10
0.009520908787540071,200,0.14376414706836965,0.7,SGD,relu,"[0.5407024793388429,0.6396381211754131]",0.05453606305914304,DLKBX,8,18,0.15,199,0.6396381211754131,10
0.005234970701559222,200,0.1506197622908398,0.7,SGD,relu,"[0.5607438016528925,0.5579973786515945]",0.03362183477832828,ooNaJ,10,115,0.15,174,0.5579973786515945,10
0.01599234840077668,200,0.09735797803881072,0.7,SGD,relu,"[0.5446280991735537,0.6430801012869874]",0.11373865344254037,U1dep,8,32,0.15,186,0.6430801012869874,10
0.0024678814202720046,200,0.1638369958859669,0.7,SGD,relu,"[0.5360537190082645,0.6473544190651109]",0.16467087894227853,ZHAxr,9,92,0.15,184,0.6473544190651109,10
0.007257862188358716,200,0.11278905136301252,0.7,SGD,relu,"[0.5326446280991736,0.5959292724480212]",0.012818711267276106,nlXCd,10,52,0.15,189,0.5959292724480212,10
0.012308112286682792,200,0.18323815658245723,0.7,SGD,tanh,"[0.5330578512396694,0.6141154364678125]",0.08336649014362303,VMgXg,7,42,0.15,147,0.6141154364678125,10
0.0009642785590686671,200,0.032105858180702176,0.7,SGD,relu,"[0.5506198347107438,0.6755333147374897]",0.018244215560655377,IStuH,8,26,0.15,138,0.6755333147374897,10
0.010012165485780242,200,0.02281014807422528,0.7,SGD,relu,"[0.5307851239669421,0.6258952453233476]",0.007768287582072694,QtuEJ,8,14,0.15,137,0.6258952453233476,10
0.00030529239962019173,200,0.04204223544829804,0.7,SGD,relu,"[0.5270661157024794,0.6264360429098172]",0.009300136168539978,IKhaA,8,27,0.15,150,0.6264360429098172,10
0.006419771328925742,200,0.0013110502859174887,0.7,SGD,relu,"[0.5518595041322315,0.579172911895703]",0.004174623633237813,xhmY7,9,20,0.15,120,0.579172911895703,10
0.017522705099364266,200,0.015460238374885374,0.7,SGD,relu,"[0.5384297520661158,0.6262881643631861]",0.01838703085804895,NFZhD,8,24,0.15,142,0.6262881643631861,10
0.00020196012165546798,200,0.031316123137156746,0.7,SGD,relu,"[0.5495867768595042,0.5014030596495054]",0.023907298994278625,d29es,8,10,0.15,131,0.5014030596495054,100
0.013669177390788677,200,0.010415563386904823,0.7,SGD,relu,"[0.5293388429752065,0.6174078817545461]",0.015061779199846106,tQYcU,9,37,0.15,154,0.6174078817545461,10
0.003434803674317919,200,0.032226532694548504,0.7,SGD,relu,"[0.5526859504132231,0.6462810968233884]",0.006408064289373412,AccsR,9,32,0.15,162,0.6462810968233884,5
0.02086242076133843,200,0.05334532631599534,0.7,SGD,relu,"[0.5225206611570248,0.5566806202112541]",0.010862318026271946,Rz3Yt,8,17,0.15,127,0.5566806202112541,10
0.00830860930080786,200,0.025184017257096472,0.7,SGD,relu,"[0.5355371900826447,0.5443363458174599]",0.002612692017127026,w7GX1,9,29,0.15,123,0.5443363458174599,10
0.014855487425353163,200,0.05868287562944051,0.7,SGD,relu,"[0.5301652892561983,0.5711310007384435]",0.03648518362204291,eEoIa,8,10,0.15,134,0.5711310007384435,10
0.011201831713302253,200,0.04548386606100536,0.7,SGD,relu,"[0.5235537190082644,0.5194734669749479]",0.003426558814346084,RbdBq,9,23,0.15,139,0.5194734669749479,30
5.766960237447646e-06,200,0.0010683699982834208,0.7,SGD,relu,"[0.5206611570247934,0.6282026159046799]",0.026380558905895964,GSzdc,8,14,0.15,114,0.6282026159046799,5
0.023525720660893507,200,0.0137433848365749,0.7,SGD,relu,"[0.5427685950413224,0.5330394144561845]",0.004835457819098519,hdMod,8,35,0.15,169,0.5330394144561845,50
0.004736945052060339,200,0.03929796337197936,0.7,SGD,relu,"[0.5524793388429752,0.5795674392039272]",0.017835731232082493,mQ8MX,9,41,0.15,110,0.5795674392039272,70
0.017901128852147525,200,0.02566026309881342,0.7,adam,relu,"[0.5421487603305785,0.5535883643525863]",0.007723936727970973,pqubt,9,19,0.15,119,0.5535883643525863,10
0.009257644376663383,200,0.06523535434419314,0.7,SGD,relu,"[0.5690082644628099,0.5931173335255]",0.012915260639611306,h5KTx,10,10,0.15,126,0.5931173335255,10
0.01569575575404132,200,0.07247649281705516,0.7,SGD,relu,"[0.5561983471074381,0.5496601447688005]",0.0389030209050656,gBLAG,8,29,0.15,157,0.5496601447688005,100
0.006721259885498074,200,0.05363470938518687,0.7,SGD,relu,"[0.540495867768595,0.6277382350457319]",0.05877092215362828,TdLWF,8,46,0.15,146,0.6277382350457319,10
0.02066389930430329,200,0.03478739987836367,0.7,SGD,relu,"[0.5526859504132232,0.6313555505793351]",0.009268590201528214,KL5z0,10,25,0.15,179,0.6313555505793351,5
0.011541134426179296,200,0.20722801622233092,0.7,SGD,relu,"[0.5252066115702478,0.5027263316671886]",0.0020229073501352906,OMV0k,9,39,0.15,166,0.5027263316671886,10
0.08074109203508263,200,0.00020930400572764102,0.7,SGD,relu,"[0.5380165289256198,0.5385221019856605]",0.02224831325128466,GOiGH,7,17,0.15,142,0.5385221019856605,10
0.0017609355321630978,200,0.017469991746527046,0.7,SGD,relu,"[0.5204545454545455,0.4971813725048563]",0.001670868150875223,gTXHW,9,32,0.15,162,0.4971813725048563,30
0.004361153541379281,200,0.15943815696682195,0.7,adam,relu,"[0.5020661157024793,0.5285295405597326]",0.04318312172069593,hUuWi,8,49,0.15,136,0.5285295405597326,10
0.026650835619358583,200,0.2177525312810035,0.7,SGD,relu,"[0.5524793388429752,0.6026252859308591]",0.0059105786378582425,Hircm,10,20,0.15,175,0.6026252859308591,5
0.01357931377269889,200,0.19787100496440954,0.7,SGD,elu,"[0.5522727272727274,0.5465916762342117]",0.028476743911243652,k8Ktc,8,27,0.15,153,0.5465916762342117,50
1.2916696688229645e-05,200,0.17025995696888468,0.7,SGD,relu,"[0.5504132231404959,0.5583766389749764]",0.1060609383993074,tyP9q,9,14,0.15,95,0.5583766389749764,70
0.022361205774181193,200,0.01017222119968033,0.7,SGD,elu,"[0.5518595041322314,0.594965848550845]",0.07056372121718242,PiAri,8,35,0.15,182,0.594965848550845,10
0.019526977447602404,200,0.09051054104773183,0.7,SGD,relu,"[0.5299586776859504,0.4956739152282276]",0.01598880940809824,BcTNp,7,44,0.15,106,0.4956739152282276,100
0.00807145325686787,200,0.18849342282883305,0.7,SGD,elu,"[0.4851239669421489,0.5626023518645432]",0.13793154529986698,NInDA,10,21,0.15,115,0.5626023518645432,10
0.0030755474380055226,200,0.04824681365309201,0.7,SGD,relu,"[0.5037190082644628,0.6268561971940538]",0.049237282577142404,QvgRs,9,40,0.15,99,0.6268561971940538,10
0.006001630971856582,200,0.08081456869233741,0.7,adam,elu,"[0.5,0.5020971829917448]",0.30241264964560977,pGSGe,7,13,0.15,133,0.5020971829917448,5
0.016426746398553498,200,0.037461594468953315,0.7,SGD,relu,"[0.5642561983471074,0.5910794386698089]",0.032783087897265,FgRid,10,31,0.15,124,0.5910794386698089,10
0.009739736622640934,200,0.2467307237580068,0.7,SGD,elu,"[0.5493801652892562,0.6435615545861328]",0.011436523774889278,Q5G4V,8,26,0.15,171,0.6435615545861328,10
0.012401057680699965,200,0.17694020482109396,0.7,SGD,relu,"[0.5146694214876033,0.5886248573704836]",0.2027609070758791,TaEVO,9,36,0.15,195,0.5886248573704836,30
0.02492827137030433,200,0.2244029451984135,0.7,SGD,elu,"[0.5952479338842973,0.6186734046474113]",0.0034971493654891318,I5ier,7,10,0.15,150,0.6186734046474113,10
0.01813070862064883,200,0.06325621992012201,0.7,SGD,relu,"[0.5582644628099174,0.5005785813892061]",0.0009442125193761512,FVqjL,8,53,0.15,200,0.5005785813892061,5
0.015023812449837956,200,0.1260102829355778,0.7,SGD,elu,"[0.521900826446281,0.559717025741369]",0.019696082334825497,K7GRR,9,57,0.15,158,0.559717025741369,70
0.0019043282131879025,200,0.2338209058797718,0.7,SGD,relu,"[0.5394628099173555,0.5518457181526015]",0.00778963540660531,SXY6i,8,23,0.15,110,0.5518457181526015,10
0.010687991502212606,200,0.15021876641834706,0.7,adam,elu,"[0.5256198347107438,0.49879081111167356]",3.448161108860965e-05,ybrPe,10,17,0.15,192,0.49879081111167356,50
0.005727636309797264,200,0.006462202867153932,0.7,SGD,relu,"[0.5396694214876033,0.5626670363691172]",0.08997079865441003,He60b,7,44,0.15,118,0.5626670363691172,100
0.029062254099042,200,0.21022517224314402,0.7,SGD,elu,"[0.5537190082644627,0.5352573678455605]",0.004476756185790597,Zx8fX,3,162,0.15,129,0.5352573678455605,10
0.04768576952776815,200,0.11989053900902985,0.7,SGD,relu,"[0.5479338842975207,0.6311048146012641]",0.013171825574925307,Z0njz,9,48,0.15,139,0.6311048146012641,10
0.00873413992958744,200,0.19563240817424757,0.7,SGD,elu,"[0.5491735537190083,0.6056283174547803]",0.06049848475397669,SSDOK,8,10,0.15,147,0.6056283174547803,5
0.004142648119389964,200,0.0761854063998563,0.7,SGD,relu,"[0.537396694214876,0.5051267302868978]",0.0023589604144158348,gGyMH,7,33,0.15,104,0.5051267302868978,10
0.02333247450099906,200,0.020767015363983107,0.7,SGD,elu,"[0.5367768595041322,0.6062757851979577]",0.026818563249964667,GjmzV,10,39,0.15,166,0.6062757851979577,10
0.013049635489787152,200,0.1372806020630328,0.7,SGD,relu,"[0.5587809917355372,0.5789743907349307]",0.14811122379731012,Yr71A,3,23,0.15,91,0.5789743907349307,30
1.330131530037637e-05,200,0.18297840727809114,0.7,adam,elu,"[0.5,0.5256598670190807]",0.04566082880686944,jKRIf,9,27,0.15,143,0.5256598670190807,10
0.02727526533558879,200,0.09270874125013231,0.7,SGD,relu,"[0.5,0.5496345070318988]",0.3792801291827661,TAaPR,8,15,0.15,82,0.5496345070318988,5
0.007601468623025923,200,0.059105052388934945,0.7,SGD,elu,"[0.5210743801652893,0.5643688756142425]",0.006024892070788463,Llz3P,7,59,0.15,180,0.5643688756142425,50
0.017108879980038967,200,0.10266110970251005,0.7,SGD,relu,"[0.5520661157024793,0.5507986088829278]",0.01623147922428937,hFGnX,8,51,0.15,121,0.5507986088829278,70
0.02029314895083388,200,0.1561729152727519,0.7,SGD,elu,"[0.5278925619834711,0.5637652430559832]",0.001414710320533869,LNkHx,10,30,0.15,173,0.5637652430559832,10
0.010855725766968005,200,0.2033688257447517,0.7,SGD,relu,"[0.5138429752066116,0.5102421687724924]",0.009444284877389877,fpYju,9,18,0.15,156,0.5102421687724924,100
3.69653671849178e-05,200,0.03028465089268434,0.7,SGD,elu,"[0.5479338842975207,0.6058348340786301]",0.10698095120098329,g64SG,3,35,0.15,112,0.6058348340786301,10
0.013995623615841411,200,0.047194540352493736,0.7,SGD,relu,"[0.5221074380165289,0.5999923090774246]",0.07073833612800909,leOeW,8,10,0.15,189,0.5999923090774246,10
